node_id,zone_id,name,bin_index,node_type,control_type,x_coord,y_coord,geometry,production,attraction
1098,1098,,,,,322463.17689999996,5815389.938,,1,1
1099,1099,,,,,318345.3562,5814313.89,,1,1
1100,1100,,,,,318272.6651,5815044.323,,1,1
1101,1101,,,,,318278.9309,5814858.967,,1,1
1102,1102,,,,,326376.0612,5815453.063,,1,1
1103,1103,,,,,326545.3858,5815420.314,,1,1
1104,1104,,,,,322866.0345,5815111.083,,1,1
1105,1105,,,,,318324.1863,5814503.05,,1,1
1106,1106,,,,,326648.9674,5815123.144,,1,1
1107,1107,,,,,322111.3636,5815197.26,,1,1
1108,1108,,,,,321070.0612,5814877.063,,1,1
1109,1109,,,,,321162.0612,5815703.063,,1,1
1110,1110,,,,,321553.0612,5815240.063,,1,1
1111,1111,,,,,321347.0612,5814993.063,,1,1
1112,1112,,,,,314605.3729,5815101.237,,1,1
1113,1113,,,,,314526.3394,5815124.313,,1,1
1114,1114,,,,,321832.0612,5815225.063,,1,1
1115,1115,,,,,322049.0612,5814906.063,,1,1
1116,1116,,,,,320798.1816,5814774.842,,1,1
1117,1117,,,,,314681.65395,5814902.711,,1,1
1118,1118,,,,,319614.0234,5814778.021,,1,1
1119,1119,,,,,322835.01,5814830.3725,,1,1
1120,1120,,,,,320211.0612,5814840.063,,1,1
1121,1121,,,,,314820.0612,5815026.063,,1,1
1122,1122,,,,,319403.0612,5814977.063,,1,1
1123,1123,,,,,323368.5285,5815107.625,,1,1
1124,1124,,,,,327300.0612,5814992.063,,1,1
1125,1125,,,,,323385.0612,5815065.063,,1,1
1126,1126,,,,,321324.0612,5814806.063,,1,1
1127,1127,,,,,315143.5831,5814913.742,,1,1
1128,1128,,,,,317782.0612,5814971.063,,1,1
1129,1129,,,,,317451.4362,5814934.54,,1,1
1130,1130,,,,,318171.1761,5814926.147,,1,1
1131,1131,,,,,323362.1291,5814928.828,,1,1
1132,1132,,,,,323341.4926,5814905.186,,1,1
1133,1133,,,,,323348.1474,5814931.73,,1,1
1134,1134,,,,,318193.0924,5815132.507,,1,1
1135,1135,,,,,315479.6119,5814871.435,,1,1
1136,1136,,,,,318588.9987,5814810.442,,1,1
1137,1137,,,,,321057.0275,5814748.031,,1,1
1138,1138,,,,,315467.33655,5814726.249,,1,1
1139,1139,,,,,321314.0545,5814715.101,,1,1
1140,1140,,,,,322803.9855,5814549.662,,1,1
1141,1141,,,,,319614.0234,5814778.021,,1,1
1142,1142,,,,,320772.0612,5814592.063,,1,1
1143,1143,,,,,320938.0299,5814760.211,,1,1
1144,1144,,,,,315455.0612,5814581.063,,1,1
1145,1145,,,,,318103.9332,5813726.991,,1,1
1146,1146,,,,,321186.0612,5814732.063,,1,1
1147,1147,,,,,321009.058,5814345.088,,1,1
1148,1148,,,,,318325.1816,5814304.266,,1,1
1149,1149,,,,,321295.5299,5814556.336,,1,1
1150,1150,,,,,318213.3856,5813314.9,,1,1
1151,1151,,,,,318047.317,5813334.253,,1,1
1152,1152,,,,,318380.4657,5813289.146,,1,1
1153,1153,,,,,318175.0612,5813243.063,,1,1
1154,1154,,,,,318547.0612,5816034.063,,1,1
1155,1155,,,,,314943.0612,5814524.063,,1,1
1156,1156,,,,,321666.0612,5814363.063,,1,1
1157,1157,,,,,321977.0612,5814273.063,,1,1
1158,1158,,,,,326475.0612,5813797.063,,1,1
1159,1159,,,,,313269.8424,5814523.887,,1,1
1160,1160,,,,,322495.0612,5814267.063,,1,1
1161,1161,,,,,319500.06244999997,5814540.0435,,1,1
1162,1162,,,,,319386.1015,5814302.066,,1,1
1163,1163,,,,,322952.9753,5814530.318,,1,1
1164,1164,,,,,322762.0612,5814205.063,,1,1
1165,1165,,,,,315075.443,5814327.949,,1,1
1166,1166,,,,,313750.0612,5814469.063,,1,1
1167,1167,,,,,321658.8498,5814309.314,,1,1
1168,1168,,,,,323263.6878,5814202.098,,1,1
1169,1169,,,,,323326.6237,5814744.897,,1,1
1170,1170,,,,,317878.0612,5811683.063,,1,1
1171,1171,,,,,317908.7463,5811327.056,,1,1
1172,1172,,,,,323590.7341,5814466.189,,1,1
1173,1173,,,,,323706.783,5814452.563,,1,1
1174,1174,,,,,317677.7475,5814015.357,,1,1
1175,1175,,,,,319882.0612,5814358.063,,1,1
1176,1176,,,,,314508.9302,5814392.965,,1,1
1177,1177,,,,,314321.0612,5814318.063,,1,1
1178,1178,,,,,320493.4347,5814406.943,,1,1
1179,1179,,,,,326478.1771,5813715.329,,1,1
1180,1180,,,,,314792.1866,5814360.457,,1,1
1181,1181,,,,,314494.2993,5814270.039,,1,1
1182,1182,,,,,320747.5498,5814377.12,,1,1
1183,1183,,,,,320712.0612,5814067.063,,1,1
1184,1184,,,,,320657.3112,5814387.916,,1,1
1185,1185,,,,,321275.2459,5814352.816,,1,1
1186,1186,,,,,321266.9159,5814317.295,,1,1
1187,1187,,,,,318984.7921,5814349.712,,1,1
1188,1188,,,,,319158.0515,5814329.071,,1,1
1189,1189,,,,,318959.002,5814126.035,,1,1
1190,1190,,,,,318905.1549,5814444.056,,1,1
1191,1191,,,,,318908.1237,5814361.324,,1,1
1192,1192,,,,,320981.0612,5814117.063,,1,1
1193,1193,,,,,319130.0588,5814102.065,,1,1
1194,1194,,,,,315213.7358,5814311.187,,1,1
1195,1195,,,,,321248.0612,5814088.063,,1,1
1196,1196,,,,,321632.0612,5814031.063,,1,1
1197,1197,,,,,319517.8168,5814284.892,,1,1
1198,1198,,,,,319373.08635,5814187.0649999995,,1,1
1199,1199,,,,,320116.6135,5814225.23,,1,1
1200,1200,,,,,319492.0594,5814056.084,,1,1
1201,1201,,,,,319652.7174,5814272.682,,1,1
1202,1202,,,,,315676.3479,5814247.188,,1,1
1203,1203,,,,,315235.2799,5814308.958,,1,1
1204,1204,,,,,319099.9956,5813865.115,,1,1
1205,1205,,,,,319241.9987,5814086.535,,1,1
1206,1206,,,,,321939.0612,5813943.063,,1,1
1207,1207,,,,,322453.0612,5813909.063,,1,1
1208,1208,,,,,319777.2221,5814260.569,,1,1
1209,1209,,,,,319829.64165,5814309.316,,1,1
1210,1210,,,,,319749.0837,5814027.088,,1,1
1211,1211,,,,,315499.0816,5813737.058,,1,1
1212,1212,,,,,318940.6237,5814006.757,,1,1
1213,1213,,,,,314491.0612,5814239.063,,1,1
1214,1214,,,,,320178.0001,5814209.037,,1,1
1215,1215,,,,,315192.9377,5814125.892,,1,1
1216,1216,,,,,319723.0541,5813795.081,,1,1
1217,1217,,,,,319634.9987,5814042.214,,1,1
1218,1218,,,,,319847.7174,5814015.621,,1,1
1219,1219,,,,,320085.074,5813987.089,,1,1
1220,1220,,,,,320267.9395,5813968.035,,1,1
1221,1221,,,,,320072.2799,5813873.794,,1,1
1222,1222,,,,,320251.0612,5814005.063,,1,1
1223,1223,,,,,320216.7961,5814115.029,,1,1
1224,1224,,,,,322735.55695,5813970.5375,,1,1
1225,1225,,,,,323245.3158,5814009.145,,1,1
1226,1226,,,,,320694.0974,5813923.069,,1,1
1227,1227,,,,,320954.1036,5813895.058,,1,1
1228,1228,,,,,320668.9195,5813680.827,,1,1
1229,1229,,,,,320629.67000000004,5813929.909,,1,1
1230,1230,,,,,312844.6549,5814141.676,,1,1
1231,1231,,,,,319360.0712,5814072.064,,1,1
1232,1232,,,,,319333.7829,5813840.719,,1,1
1233,1233,,,,,321219.8887,5813866.298,,1,1
1234,1234,,,,,320930.8668,5813653.687,,1,1
1235,1235,,,,,319465.1917,5813827.173,,1,1
1236,1236,,,,,319444.5004,5813825.872,,1,1
1237,1237,,,,,315039.3641,5814040.212,,1,1
1238,1238,,,,,317904.0612,5813976.063,,1,1
1239,1239,,,,,318234.923,5813847.948,,1,1
1240,1240,,,,,318260.0612,5814132.063,,1,1
1241,1241,,,,,318127.0612,5813884.063,,1,1
1242,1242,,,,,322709.0527,5813736.012,,1,1
1243,1243,,,,,320428.0612,5813953.063,,1,1
1244,1244,,,,,320320.4674,5813835.383,,1,1
1245,1245,,,,,313799.5491,5813955.301,,1,1
1246,1246,,,,,318429.8553,5813781.569,,1,1
1247,1247,,,,,323205.3584,5813681.532,,1,1
1248,1248,,,,,314669.0612,5813887.063,,1,1
1249,1249,,,,,318130.0612,5813846.063,,1,1
1250,1250,,,,,314895.8229,5813847.985,,1,1
1251,1251,,,,,318933.2562,5813886.648,,1,1
1252,1252,,,,,318918.1112,5813782.08,,1,1
1253,1253,,,,,319091.0911,5813807.147,,1,1
1254,1254,,,,,319206.5612,5813853.111,,1,1
1255,1255,,,,,321207.48884999997,5813744.9895,,1,1
1256,1256,,,,,321610.2928,5813846.816,,1,1
1257,1257,,,,,321577.0793,5813564.25,,1,1
1258,1258,,,,,315182.0612,5813601.063,,1,1
1259,1259,,,,,321895.3935,5813530.331,,1,1
1260,1260,,,,,319705.434,5813642.023,,1,1
1261,1261,,,,,319896.0612,5813776.063,,1,1
1262,1262,,,,,325845.0402,5813789.317,,1,1
1263,1263,,,,,325661.0612,5813493.063,,1,1
1264,1264,,,,,318812.6255,5813785.613,,1,1
1265,1265,,,,,318987.9049,5813746.741,,1,1
1266,1266,,,,,320057.2732,5813758.998,,1,1
1267,1267,,,,,320365.0009,5813718.889,,1,1
1268,1268,,,,,320040.5257,5813607.79,,1,1
1269,1269,,,,,318749.0612,5813846.063,,1,1
1270,1270,,,,,322405.4261,5813473.291,,1,1
1271,1271,,,,,318101.1525,5813667.24,,1,1
1272,1272,,,,,316021.57415,5813614.088500001,,1,1
1273,1273,,,,,315425.0612,5813515.063,,1,1
1274,1274,,,,,322957.20555,5813708.772,,1,1
1275,1275,,,,,320401.4574,5813619.402,,1,1
1276,1276,,,,,320538.7936,5813697.686,,1,1
1277,1277,,,,,326474.0522,5813563.77,,1,1
1278,1278,,,,,326260.4443,5813413.808,,1,1
1279,1279,,,,,327295.697,5813705.358,,1,1
1280,1280,,,,,319077.4487,5813708.211,,1,1
1281,1281,,,,,320796.9843,5813667.317,,1,1
1282,1282,,,,,320668.9195,5813680.827,,1,1
1283,1283,,,,,320606.9927,5813689.859,,1,1
1284,1284,,,,,313072.0612,5813440.063,,1,1
1285,1285,,,,,314983.0612,5813644.063,,1,1
1286,1286,,,,,321195.089,5813623.681,,1,1
1287,1287,,,,,320919.0612,5813578.063,,1,1
1288,1288,,,,,314982.9484,5813579.067,,1,1
1289,1289,,,,,321374.8363,5813601.318,,1,1
1290,1290,,,,,321188.2118,5813528.2,,1,1
1291,1291,,,,,320712.0865,5813520.9495,,1,1
1292,1292,,,,,321410.2876,5813593.991,,1,1
1293,1293,,,,,315154.0126,5813526.4,,1,1
1294,1294,,,,,321490.0304,5813395.025,,1,1
1295,1295,,,,,320973.0169,5813440.131,,1,1
1296,1296,,,,,326446.9121,5813390.336,,1,1
1297,1297,,,,,321812.7738,5813532.805,,1,1
1298,1298,,,,,321560.1763,5813414.113,,1,1
1299,1299,,,,,314274.0612,5813412.063,,1,1
1300,1300,,,,,321799.9831,5813389.084,,1,1
1301,1301,,,,,322051.6892,5813505.781,,1,1
1302,1302,,,,,321230.0612,5813422.063,,1,1
1303,1303,,,,,315236.0612,5812972.063,,1,1
1304,1304,,,,,322035.0739,5813359.125,,1,1
1305,1305,,,,,322225.0612,5813489.063,,1,1
1306,1306,,,,,320448.9983,5813508.037,,1,1
1307,1307,,,,,320543.0373,5813276.027,,1,1
1308,1308,,,,,319688.8846,5813496.87,,1,1
1309,1309,,,,,319747.1013,5813372.913,,1,1
1310,1310,,,,,325960.75275,5813453.4355,,1,1
1311,1311,,,,,317097.6041,5813437.712,,1,1
1312,1312,,,,,320026.1311,5813487.177,,1,1
1313,1313,,,,,320019.2865,5813398.722,,1,1
1314,1314,,,,,320755.2535,5813361.072,,1,1
1315,1315,,,,,322511.6212,5813453.809,,1,1
1316,1316,,,,,322492.1032,5813309.039,,1,1
1317,1317,,,,,327194.03,5812929.714,,1,1
1318,1318,,,,,318012.0612,5813316.063,,1,1
1319,1319,,,,,320864.1352,5813400.6015,,1,1
1320,1320,,,,,321018.4674,5813321.688,,1,1
1321,1321,,,,,317816.0548,5813362.006,,1,1
1322,1322,,,,,321271.0494,5813312.216,,1,1
1323,1323,,,,,321544.2818,5813257.253,,1,1
1324,1324,,,,,326164.4536,5813263.679,,1,1
1325,1325,,,,,320014.5298,5813359.25,,1,1
1326,1326,,,,,320113.4374,5813384.21,,1,1
1327,1327,,,,,323168.5731,5813259.731,,1,1
1328,1328,,,,,326406.965,5813029.701,,1,1
1329,1329,,,,,317977.898,5813340.275,,1,1
1330,1330,,,,,321879.0612,5813381.063,,1,1
1331,1331,,,,,321728.57615,5813177.115,,1,1
1332,1332,,,,,315130.308,5812667.255,,1,1
1333,1333,,,,,319797.4987,5813265.122,,1,1
1334,1334,,,,,323695.9874,5813352.317,,1,1
1335,1335,,,,,320256.1395,5813359.547,,1,1
1336,1336,,,,,320281.5553,5813308.865,,1,1
1337,1337,,,,,320065.2943,5813217.517,,1,1
1338,1338,,,,,320841.0976,5813143.969,,1,1
1339,1339,,,,,320649.14540000004,5813318.5495,,1,1
1340,1340,,,,,322259.0612,5813336.063,,1,1
1341,1341,,,,,321998.0612,5813023.063,,1,1
1342,1342,,,,,324000.9802,5813323.673,,1,1
1343,1343,,,,,317973.0612,5813265.063,,1,1
1344,1344,,,,,318481.0612,5813250.063,,1,1
1345,1345,,,,,324306.2572,5813292.539,,1,1
1346,1346,,,,,321313.0612,5813205.063,,1,1
1347,1347,,,,,321238.7487,5813299.205,,1,1
1348,1348,,,,,318176.0612,5813121.063,,1,1
1349,1349,,,,,318660.0612,5813152.063,,1,1
1350,1350,,,,,322727.0612,5813279.063,,1,1
1351,1351,,,,,323156.8392,5813225.465,,1,1
1352,1352,,,,,322464.0612,5813049.063,,1,1
1353,1353,,,,,321962.3206,5812730.181,,1,1
1354,1354,,,,,324395.8076,5813277.615,,1,1
1355,1355,,,,,320328.9993,5813189.072,,1,1
1356,1356,,,,,320585.0355,5813167.0515,,1,1
1357,1357,,,,,319350.3728,5813176.241,,1,1
1358,1358,,,,,319604.9279,5813104.9585,,1,1
1359,1359,,,,,321657.1692,5812965.146,,1,1
1360,1360,,,,,321571.0262,5813179.262,,1,1
1361,1361,,,,,318150.9359,5812820.042,,1,1
1362,1362,,,,,318133.0612,5812685.063,,1,1
1363,1363,,,,,314917.7751,5812838.144,,1,1
1364,1364,,,,,324766.0612,5812911.063,,1,1
1365,1365,,,,,323128.0612,5812972.063,,1,1
1366,1366,,,,,321057.0746,5813226.096,,1,1
1367,1367,,,,,320947.1862,5813183.144,,1,1
1368,1368,,,,,321099.08385,5813118.0995000005,,1,1
1369,1369,,,,,318131.3291,5812824.196,,1,1
1370,1370,,,,,321357.046,5813095.046,,1,1
1371,1371,,,,,318813.1768,5813044.906,,1,1
1372,1372,,,,,320114.9712,5813105.055,,1,1
1373,1373,,,,,320366.8737,5813086.898,,1,1
1374,1374,,,,,323962.8513,5813020.338,,1,1
1375,1375,,,,,319399.4315,5813108.757,,1,1
1376,1376,,,,,320727.0612,5813098.063,,1,1
1377,1377,,,,,320160.0924,5812987.125,,1,1
1378,1378,,,,,320004.50560000003,5813063.554,,1,1
1379,1379,,,,,320627.0337,5813058.076,,1,1
1380,1380,,,,,321301.0299,5813072.744,,1,1
1381,1381,,,,,321399.5385,5812988.0305,,1,1
1382,1382,,,,,323812.0612,5813039.063,,1,1
1383,1383,,,,,326020.2005,5813079.604,,1,1
1384,1384,,,,,325810.7799,5812796.818,,1,1
1385,1385,,,,,324728.9771,5812635.18,,1,1
1386,1386,,,,,320664.1237,5812959.514,,1,1
1387,1387,,,,,320525.4049,5813018.96,,1,1
1388,1388,,,,,321097.1688,5812493.017,,1,1
1389,1389,,,,,320878.2513,5812411.129,,1,1
1390,1390,,,,,321143.0707,5812367.067,,1,1
1391,1391,,,,,321012.042,5812709.111,,1,1
1392,1392,,,,,320565.2426,5813936.749,,1,1
1393,1393,,,,,321738.34750000003,5810113.6445,,1,1
1394,1394,,,,,321637.6338,5810422.226,,1,1
1395,1395,,,,,321839.0612,5809805.063,,1,1
1396,1396,,,,,321970.5612,5810051.063,,1,1
1397,1397,,,,,321909.0612,5810242.063,,1,1
1398,1398,,,,,322032.0612,5809860.063,,1,1
1399,1399,,,,,323581.0612,5809771.063,,1,1
1400,1400,,,,,323550.0612,5809547.063,,1,1
1401,1401,,,,,323610.5924,5809994.453,,1,1
1402,1402,,,,,323405.9598,5810132.32,,1,1
1403,1403,,,,,323624.0322,5810098.729,,1,1
1404,1404,,,,,320135.9953,5808899.52,,1,1
1405,1405,,,,,320158.4362,5809251.973,,1,1
1406,1406,,,,,319919.8956,5808850.943,,1,1
1407,1407,,,,,320889.9449,5810615.104,,1,1
1408,1408,,,,,320955.0612,5810761.063,,1,1
1409,1409,,,,,321158.8452,5810720.908,,1,1
1410,1410,,,,,320839.054,5810594.058,,1,1
1411,1411,,,,,320900.2531,5810900.375,,1,1
1412,1412,,,,,322451.9257,5810671.974,,1,1
1413,1413,,,,,322427.0612,5810472.063,,1,1
1414,1414,,,,,321921.0612,5810745.063,,1,1
1415,1415,,,,,322564.2073,5810659.161,,1,1
1416,1416,,,,,322399.3632,5810274.221,,1,1
1417,1417,,,,,322002.7021,5810327.053,,1,1
1418,1418,,,,,322665.0612,5810233.063,,1,1
1419,1419,,,,,324452.9489,5808573.322,,1,1
1420,1420,,,,,324759.6355,5808530.017999999,,1,1
1421,1421,,,,,324191.19605,5810024.1315,,1,1
1422,1422,,,,,323531.56570000004,5809414.833000001,,1,1
1423,1423,,,,,322708.1053,5809394.848,,1,1
1424,1424,,,,,322372.0612,5809442.063,,1,1
1425,1425,,,,,322209.0612,5809465.063,,1,1
1426,1426,,,,,320407.0612,5810423.063,,1,1
1427,1427,,,,,320620.1375,5810510.055,,1,1
1428,1428,,,,,320310.0612,5810667.063,,1,1
1429,1429,,,,,320527.0434,5810755.035,,1,1
1430,1430,,,,,320095.0412,5810587.037,,1,1
1431,1431,,,,,319762.1417,5811320.788,,1,1
1432,1432,,,,,321175.0612,5812280.063,,1,1
1433,1433,,,,,321343.8291,5811847.268,,1,1
1434,1434,,,,,321740.5743,5810772.056,,1,1
1435,1435,,,,,321560.0874,5810799.049,,1,1
1436,1436,,,,,323560.977,5811668.318,,1,1
1437,1437,,,,,321332.0612,5812837.063,,1,1
1438,1438,,,,,321442.031,5812881.015,,1,1
1439,1439,,,,,321224.0554,5812796.018,,1,1
1440,1440,,,,,325706.21030000004,5808962.1625,,1,1
1441,1441,,,,,325700.0612,5812661.063,,1,1
1442,1442,,,,,324353.3251,5811575.613,,1,1
1443,1443,,,,,326949.4362,5810999.168,,1,1
1444,1444,,,,,317092.385,5811130.267,,1,1
1445,1445,,,,,316800.5703,5810943.9,,1,1
1446,1446,,,,,316908.2552,5810932.929,,1,1
1447,1447,,,,,317291.1862,5811231.115,,1,1
1448,1448,,,,,316449.5966,5810703.842,,1,1
1449,1449,,,,,316820.5894,5811109.613,,1,1
1450,1450,,,,,316867.2799,5811083.173,,1,1
1451,1451,,,,,317036.1629,5811175.841,,1,1
1452,1452,,,,,318496.9052,5811494.265,,1,1
1453,1453,,,,,318192.5299,5811460.731,,1,1
1454,1454,,,,,318759.9603,5811480.137,,1,1
1455,1455,,,,,317979.1131,5811413.865,,1,1
1456,1456,,,,,319150.5354,5811419.199,,1,1
1457,1457,,,,,319264.6237,5811370.638,,1,1
1458,1458,,,,,319342.3424,5811389.783,,1,1
1459,1459,,,,,319572.0129,5811410.603,,1,1
1460,1460,,,,,319366.0612,5811462.063,,1,1
1461,1461,,,,,318713.7908,5811497.891,,1,1
1462,1462,,,,,318459.2816,5811509.135,,1,1
1463,1463,,,,,319214.95,5811435.088,,1,1
1464,1464,,,,,319817.5612,5811333.475,,1,1
1465,1465,,,,,320349.1237,5811243.382,,1,1
1466,1466,,,,,320189.1862,5811243.382,,1,1
1467,1467,,,,,319311.9362,5811526.048,,1,1
1468,1468,,,,,319381.7281,5811524.63,,1,1
1469,1469,,,,,319378.5388,5811548.1,,1,1
1470,1470,,,,,319435.9957,5811534.788,,1,1
1471,1471,,,,,319798.4362,5811395.414,,1,1
1472,1472,,,,,320226.3737,5811291.807,,1,1
1473,1473,,,,,318631.7174,5811563.212,,1,1
1474,1474,,,,,319182.3484,5811562.317,,1,1
1475,1475,,,,,318382.8424,5811544.067,,1,1
1476,1476,,,,,318183.4987,5811518.165,,1,1
1477,1477,,,,,318008.9674,5811515.913,,1,1
1478,1478,,,,,317915.4674,5811611.637,,1,1
1479,1479,,,,,317907.5924,5811780.561,,1,1
1480,1480,,,,,320515.4404,5811592.29,,1,1
1481,1481,,,,,320641.042,5811385.316,,1,1
1482,1482,,,,,313622.7589,5810608.9555,,1,1
1483,1483,,,,,313702.0612,5810202.063,,1,1
1484,1484,,,,,313889.94005,5812817.9955,,1,1
1485,1485,,,,,314091.9111,5812792.893,,1,1
1486,1486,,,,,323395.8424,5815331.105,,1,1
1487,1487,,,,,326381.6106,5812832.25,,1,1
1488,1488,,,,,326761.1561,5812087.164,,1,1
1489,1489,,,,,326292.0414,5812147.694,,1,1
1490,1490,,,,,327047.6862,5811784.624,,1,1
1491,1491,,,,,322495.0819,5808862.134,,1,1
1492,1492,,,,,322077.1862,5809709.898,,1,1
1493,1493,,,,,323831.4003,5810071.033,,1,1
1494,1494,,,,,323508.9674,5810674.89,,1,1
1495,1495,,,,,321992.1862,5812641.496,,1,1
1496,1496,,,,,321619.2296,5812697.754,,1,1
1497,1497,,,,,322107.0923,5812626.093,,1,1
1498,1498,,,,,322877.843,5810613.388,,1,1
1499,1499,,,,,322634.4674,5810649.088,,1,1
1500,1500,,,,,321910.4674,5810390.52,,1,1
1501,1501,,,,,321551.0612,5810481.019,,1,1
1502,1502,,,,,321305.4049,5810630.988,,1,1
1503,1503,,,,,321382.9987,5810806.815,,1,1
1504,1504,,,,,319054.4045,5809358.671,,1,1
1505,1505,,,,,320067.0811,5809311.121,,1,1
1506,1506,,,,,320164.5924,5809759.128,,1,1
1507,1507,,,,,320254.8684,5809537.078,,1,1
1508,1508,,,,,316992.1647,5810357.342,,1,1
1509,1509,,,,,317238.8112,5810424.71,,1,1
1510,1510,,,,,316511.979,5810228.038,,1,1
1511,1511,,,,,316926.6911,5810603.004,,1,1
1512,1512,,,,,317400.403,5810467.221,,1,1
1513,1513,,,,,320574.9987,5810629.85,,1,1
1514,1514,,,,,320954.6862,5810971.389,,1,1
1515,1515,,,,,321073.0612,5810827.063,,1,1
1516,1516,,,,,320616.935,5814392.551,,1,1
1517,1517,,,,,319672.1096,5812938.042,,1,1
1518,1518,,,,,319241.9987,5812358.022,,1,1
1519,1519,,,,,319800.4362,5812618.037,,1,1
1520,1520,,,,,319761.0947,5812724.818,,1,1
1521,1521,,,,,319973.0962,5812176.986,,1,1
1522,1522,,,,,319682.88214999996,5812149.637,,1,1
1523,1523,,,,,320252.5299,5811459.786,,1,1
1524,1524,,,,,320745.9674,5811722.756,,1,1
1525,1525,,,,,320868.8784,5811608.735,,1,1
1526,1526,,,,,320751.3229,5811850.318,,1,1
1527,1527,,,,,320812.3742,5811910.701,,1,1
1528,1528,,,,,321201.0243,5812537.115499999,,1,1
1529,1529,,,,,321304.8798,5812581.214,,1,1
1530,1530,,,,,320627.4286,5812411.076,,1,1
1531,1531,,,,,320660.8512,5812327.139,,1,1
1532,1532,,,,,320843.4674,5812499.848,,1,1
1533,1533,,,,,320794.1057,5812625.052,,1,1
1534,1534,,,,,320709.1229,5812841.087,,1,1
1535,1535,,,,,320598.9987,5812798.16,,1,1
1536,1536,,,,,320409.8729,5812974.959,,1,1
1537,1537,,,,,320751.6143,5812733.0695,,1,1
1538,1538,,,,,321258.5612,5812704.745,,1,1
1539,1539,,,,,321122.6862,5812755.699,,1,1
1540,1540,,,,,321037.7799,5812970.837,,1,1
1541,1541,,,,,321141.0931,5813010.103,,1,1
1542,1542,,,,,320302.96695000003,5812932.0370000005,,1,1
1543,1543,,,,,319935.56389999995,5812913.591,,1,1
1544,1544,,,,,320018.5862,5812698.572,,1,1
1545,1545,,,,,320060.0846,5812592.015,,1,1
1546,1546,,,,,320786.4987,5812372.86,,1,1
1547,1547,,,,,314018.2176,5812217.665,,1,1
1548,1548,,,,,313987.3479,5811972.225,,1,1
1549,1549,,,,,313556.0612,5811768.063,,1,1
1550,1550,,,,,313518.0838,5811495.268,,1,1
1551,1551,,,,,321744.5992,5812749.216,,1,1
1552,1552,,,,,319021.2321,5812847.5005,,1,1
1553,1553,,,,,319574.6189,5812901.795,,1,1
1554,1554,,,,,319497.7048,5812871.381,,1,1
1555,1555,,,,,321481.0612,5812779.063,,1,1
1556,1556,,,,,323216.0612,5812758.063,,1,1
1557,1557,,,,,323216.0612,5812758.063,,1,1
1558,1558,,,,,324326.0612,5813447.063,,1,1
1559,1559,,,,,323770.2146,5812751.115,,1,1
1560,1560,,,,,323520.1289,5812777.707,,1,1
1561,1561,,,,,314056.6856,5812520.267,,1,1
1562,1562,,,,,323368.09505,5812767.885,,1,1
1563,1563,,,,,323505.0612,5812617.063,,1,1
1564,1564,,,,,322116.7996,5812706.892,,1,1
1565,1565,,,,,323910.0612,5812601.063,,1,1
1566,1566,,,,,320903.0612,5812667.063,,1,1
1567,1567,,,,,314864.9345,5812384.171,,1,1
1568,1568,,,,,322623.0612,5812652.063,,1,1
1569,1569,,,,,322420.0612,5812615.063,,1,1
1570,1570,,,,,315025.0612,5811841.063,,1,1
1571,1571,,,,,325600.0612,5812540.063,,1,1
1572,1572,,,,,323548.8047,5812998.965,,1,1
1573,1573,,,,,326324.14879999997,5812391.2465,,1,1
1574,1574,,,,,322387.0612,5812594.063,,1,1
1575,1575,,,,,322082.0612,5812385.063,,1,1
1576,1576,,,,,320690.0612,5812583.063,,1,1
1577,1577,,,,,320100.0612,5812487.063,,1,1
1578,1578,,,,,323690.9758,5812451.318,,1,1
1579,1579,,,,,323284.9693,5812500.319,,1,1
1580,1580,,,,,320144.0428,5812372.059,,1,1
1581,1581,,,,,314207.7068,5812446.665,,1,1
1582,1582,,,,,322542.0612,5812061.063,,1,1
1583,1583,,,,,313600.0612,5812122.063,,1,1
1584,1584,,,,,313592.9245,5812016.06,,1,1
1585,1585,,,,,322775.86905,5811983.347,,1,1
1586,1586,,,,,314828.0612,5812108.063,,1,1
1587,1587,,,,,325088.9563,5812299.321,,1,1
1588,1588,,,,,320540.0409,5812274.08,,1,1
1589,1589,,,,,320563.3365,5812201.071,,1,1
1590,1590,,,,,320484.0612,5812203.063,,1,1
1591,1591,,,,,320571.0612,5812089.063,,1,1
1592,1592,,,,,321181.7984,5812121.1,,1,1
1593,1593,,,,,321151.0612,5812078.063,,1,1
1594,1594,,,,,321083.0612,5812077.063,,1,1
1595,1595,,,,,312932.1254,5812093.945,,1,1
1596,1596,,,,,320573.0612,5812032.063,,1,1
1597,1597,,,,,321098.9696,5811817.879,,1,1
1598,1598,,,,,320131.0612,5811768.063,,1,1
1599,1599,,,,,313310.3493,5812048.289,,1,1
1600,1600,,,,,322084.8292,5811861.784,,1,1
1601,1601,,,,,317463.0612,5812038.063,,1,1
1602,1602,,,,,317078.0612,5811670.063,,1,1
1603,1603,,,,,320563.0612,5811996.063,,1,1
1604,1604,,,,,320332.6804,5811719.515,,1,1
1605,1605,,,,,317756.34515,5811976.29,,1,1
1606,1606,,,,,320556.0612,5811965.063,,1,1
1607,1607,,,,,321876.0375,5811874.734,,1,1
1608,1608,,,,,321608.0612,5811995.063,,1,1
1609,1609,,,,,314321.0612,5811928.063,,1,1
1610,1610,,,,,318049.6291,5811914.517,,1,1
1611,1611,,,,,318505.0612,5811806.063,,1,1
1612,1612,,,,,318343.0612,5811626.063,,1,1
