link_id,link_id_new,from_node_old,to_node_old,from_node_new,to_node_new,x_from,y_from,x_to,y_to,bias,mae,rmse,mape
43198,3705,79786,79689,1709,1646,322705.0612,5811456.063,322698.0612,5811492.063,,,,
43199,3706,79952,77943,1826,1410,320886.0612,5810471.063,320839.054,5810594.058,,,,
43200,3707,79952,72277,1826,751,320886.0612,5810471.063,320991.0912,5810203.968,-24.997965,24.997965,28.945662,0.49907395
43201,3708,79128,79125,1512,1509,317400.403,5810467.221,317238.8112,5810424.71,,,,
43202,3709,79128,79806,1512,1719,317400.403,5810467.221,317326.0837,5810710.247,,,,
43203,3710,79128,79944,1512,1819,317400.403,5810467.221,317796.0612,5810574.063,,,,
43207,3711,73568,73563,853,848,318227.0612,5810461.063,318414.1542,5810246.147,,,,
43208,3712,73568,64529,853,153,318227.0612,5810461.063,318081.6396,5810650.358,,,,
43209,3713,79964,79953,1830,1827,319763.0612,5810459.063,319880.1907,5810500.951,,,,
43210,3714,79964,79969,1830,1835,319763.0612,5810459.063,319553.0612,5810375.063,,,,
43211,3715,79970,79771,1836,1696,322668.0612,5811522.063,322772.0612,5811462.063,,,,
43215,3717,79971,79957,1837,1828,313089.0612,5810453.063,312923.363,5810470.058,,,,
43219,3718,79972,79970,1838,1836,322605.0612,5811542.063,322668.0612,5811522.063,,,,
43221,3719,76226,79116,925,1500,321848.7501,5810426.655,321910.4674,5810390.52,,,,
43222,3720,76226,76344,925,966,321848.7501,5810426.655,321748.3346,5810616.732,,,,
43223,3721,76226,76227,925,926,321848.7501,5810426.655,321716.27,5810386.641,,,,
43224,3722,76226,76228,925,927,321848.7501,5810426.655,321882.3026,5810345.341,,,,
43225,3723,79710,79972,1659,1838,322342.0612,5811593.063,322605.0612,5811542.063,,,,
43229,3725,77927,79117,1394,1501,321637.6338,5810422.226,321551.0612,5810481.019,,,,
43230,3726,77927,76227,1394,926,321637.6338,5810422.226,321716.27,5810386.641,,,,
43233,3727,79950,79947,1824,1821,319508.5262,5810416.785,319546.5612,5810539.04,,,,
43234,3728,79950,79945,1824,1820,319508.5262,5810416.785,319388.1652,5810559.944,-23.090246,68.25016,78.11524,0.26628926
43235,3729,79950,64519,1824,143,319508.5262,5810416.785,319502.2192,5810386.573,,,,
43236,3730,79916,79936,1801,1813,323786.0612,5810726.063,323715.0612,5810720.063,,,,
43237,3731,79934,79917,1812,1802,323784.0612,5810736.063,323920.0612,5810779.063,,,,
43238,3732,79974,79681,1839,1639,324522.0612,5811090.063,324652.1834,5811079.199,,,,
43240,3733,76227,76226,926,925,321716.27,5810386.641,321848.7501,5810426.655,,,,
43241,3734,76227,77927,926,1394,321716.27,5810386.641,321637.6338,5810422.226,,,,
43244,3735,64519,64518,143,142,319502.2192,5810386.573,319309.0918,5809842.05,,,,
43245,3736,64519,79950,143,1824,319502.2192,5810386.573,319508.5262,5810416.785,,,,
43246,3737,64519,79969,143,1835,319502.2192,5810386.573,319553.0612,5810375.063,,,,
43247,3738,79963,77983,1829,1427,320673.0612,5810385.063,320620.1375,5810510.055,-0.48267174,20.832285,23.251215,0.19590984
43248,3739,79963,69167,1829,470,320673.0612,5810385.063,320788.2218,5810083.913,-11.10751,14.312733,19.847122,0.20130618
43251,3742,79887,79974,1780,1839,324433.0612,5811088.063,324522.0612,5811090.063,,,,
43252,3743,79965,79953,1831,1827,319924.0612,5810380.063,319880.1907,5810500.951,,,,
43253,3744,79965,64512,1831,137,319924.0612,5810380.063,320117.9208,5809891.171,,,,
43254,3745,79969,79964,1835,1830,319553.0612,5810375.063,319763.0612,5810459.063,,,,
43255,3746,79969,64519,1835,143,319553.0612,5810375.063,319502.2192,5810386.573,,,,
43257,3747,76299,79901,940,1790,313878.1949,5810364.044,313951.0612,5810763.063,,,,
43258,3748,76299,76300,940,941,313878.1949,5810364.044,313795.2705,5809519.429,,,,
43260,3749,317365,79978,1966,1840,327575.1731,5810015.091,327411.0612,5810184.063,,,,
43262,3750,76228,77930,927,1397,321882.3026,5810345.341,321909.0612,5810242.063,,,,
43263,3751,76228,76226,927,925,321882.3026,5810345.341,321848.7501,5810426.655,,,,
43264,3752,76228,77950,927,1417,321882.3026,5810345.341,322002.7021,5810327.053,,,,
43270,3753,64516,64514,140,139,320190.164,5810343.832,320332.9914,5809976.243,,,,
43271,3754,64516,77982,140,1426,320190.164,5810343.832,320407.0612,5810423.063,,,,
43272,3755,64516,77986,140,1430,320190.164,5810343.832,320095.0412,5810587.037,,,,
43275,3756,79884,79880,1777,1773,324492.9717,5811080.193,324398.0612,5811067.063,,,,
43276,3757,79948,69006,1822,402,323656.0612,5810327.063,323697.9545,5810619.458,,,,
43277,3758,79948,77936,1822,1403,323656.0612,5810327.063,323624.0322,5810098.729,,,,
43278,3759,77950,77949,1417,1416,322002.7021,5810327.053,322399.3632,5810274.221,-16.57121,18.138899,22.927755,0.13519011
43279,3760,77950,76228,1417,927,322002.7021,5810327.053,321882.3026,5810345.341,,,,
43282,3762,79033,71305,1483,630,313702.0612,5810202.063,313660.643,5810140.373,,,,
43283,3763,79981,79968,1841,1834,326404.0612,5810418.063,326347.0612,5810472.063,,,,
43284,3764,79982,79983,1842,1843,326514.0612,5810371.063,326555.0612,5810359.063,,,,
43292,3765,79984,79985,1844,1845,327273.0612,5810337.063,327357.0612,5810265.063,,,,
43293,3766,79986,79987,1846,1847,327268.0612,5810327.063,327148.0612,5810383.063,-116.9169,143.58104,189.00249,0.07647496
43298,3767,77951,77949,1418,1416,322665.0612,5810233.063,322399.3632,5810274.221,-8.253968,29.349436,35.22811,0.1253943
43299,3768,77951,79967,1418,1833,322665.0612,5810233.063,322823.0529,5810214.829,0.57749367,16.438194,20.735678,0.15355875
43300,3769,79126,79124,1510,1508,316511.979,5810228.038,316992.1647,5810357.342,,,,
43301,3770,79126,318318,1510,2247,316511.979,5810228.038,316342.5244,5810191.854,,,,
43302,3771,79126,79990,1510,1848,316511.979,5810228.038,316589.0612,5809954.063,,,,
43303,3772,79126,79831,1510,1735,316511.979,5810228.038,316474.0173,5810340.43,,,,
43304,3773,64583,64581,169,167,324454.6891,5810227.11,324487.1867,5810415.813,,,,
43305,3774,64583,64464,169,97,324454.6891,5810227.11,324425.637,5809995.747,,,,
43306,3775,79991,79992,1849,1850,327015.0612,5810419.063,327149.0612,5810396.063,,,,
43310,3776,79967,79949,1833,1823,322823.0529,5810214.829,322862.0612,5810480.063,,,,
43311,3777,79967,77951,1833,1418,322823.0529,5810214.829,322665.0612,5810233.063,,,,
43312,3778,79967,79994,1833,1851,322823.0529,5810214.829,323006.9526,5810188.321,,,,
43313,3779,79967,79995,1833,1852,322823.0529,5810214.829,322791.0612,5809974.063,,,,
43315,3780,73564,79996,849,1853,318333.8308,5810205.068,318163.0612,5810191.063,,,,
43316,3781,73564,79997,849,1854,318333.8308,5810205.068,318490.0612,5810112.063,,,,
43317,3782,72277,69326,751,566,320991.0912,5810203.968,321197.0612,5810299.063,,,,
43318,3783,72277,79952,751,1826,320991.0912,5810203.968,320886.0612,5810471.063,,,,
43319,3784,72277,79998,751,1855,320991.0912,5810203.968,320896.0612,5810153.063,,,,
43320,3785,72277,69166,751,469,320991.0912,5810203.968,321016.7593,5810136.937,,,,
43321,3786,79996,73564,1853,849,318163.0612,5810191.063,318333.8308,5810205.068,,,,
43322,3787,79996,79999,1853,1856,318163.0612,5810191.063,317937.0612,5809865.063,,,,
43323,3788,79994,79967,1851,1833,323006.9526,5810188.321,322823.0529,5810214.829,,,,
43324,3789,79994,76259,1851,929,323006.9526,5810188.321,323277.9752,5810147.423,,,,
43325,3790,64617,64616,177,176,326857.0612,5810177.063,326908.0612,5810615.063,,,,
43326,3791,64617,76248,177,928,326857.0612,5810177.063,326828.0819,5809945.061,,,,
43327,3792,80000,80001,1857,1858,327019.0612,5810410.063,326942.0612,5810408.063,,,,
43330,3793,80002,80003,1859,1860,326605.0612,5810343.063,326554.0612,5810348.063,,,,
43335,3794,79998,72277,1855,751,320896.0612,5810153.063,320991.0912,5810203.968,-32.54839,40.385212,53.19252,0.18218668
43336,3795,79998,69167,1855,470,320896.0612,5810153.063,320788.2218,5810083.913,-37.501945,45.914948,55.5686,0.24815209
43339,3796,76259,77935,929,1402,323277.9752,5810147.423,323405.9598,5810132.32,,,,
43340,3797,76259,79994,929,1851,323277.9752,5810147.423,323006.9526,5810188.321,,,,
43341,3798,80004,80005,1861,1862,326666.0612,5810355.063,326788.0612,5810383.063,,,,
43343,3800,71305,79033,630,1483,313660.643,5810140.373,313702.0612,5810202.063,,,,
43344,3801,71305,68841,630,376,313660.643,5810140.373,313732.9186,5809552.477,,,,
43349,3802,69166,69164,469,467,321016.7593,5810136.937,320823.5516,5809999.615,,,,
43350,3803,69166,72277,469,751,321016.7593,5810136.937,320991.0912,5810203.968,,,,
43351,3804,69166,80006,469,1863,321016.7593,5810136.937,321190.0612,5810220.063,,,,
43352,3805,80006,69166,1863,469,321190.0612,5810220.063,321016.7593,5810136.937,,,,
43353,3806,80006,69194,1863,496,321190.0612,5810220.063,321269.0612,5810157.063,,,,
43362,3807,79997,73564,1854,849,318490.0612,5810112.063,318333.8308,5810205.068,,,,
43363,3808,79997,80008,1854,1864,318490.0612,5810112.063,318246.0612,5809758.063,,,,
43368,3809,64520,64518,144,142,318935.9599,5810103.434,319309.0918,5809842.05,,,,
43369,3810,64520,64524,144,148,318935.9599,5810103.434,319002.4674,5810202.632,,,,
43370,3811,64520,80012,144,1865,318935.9599,5810103.434,318803.0191,5809912.019,-16.530596,20.513155,24.089445,0.20060803
43371,3812,77936,77935,1403,1402,323624.0322,5810098.729,323405.9598,5810132.32,,,,
43372,3813,77936,79109,1403,1493,323624.0322,5810098.729,323831.4003,5810071.033,,,,
43373,3814,77936,77934,1403,1401,323624.0322,5810098.729,323610.5924,5809994.453,,,,
43374,3815,77936,79948,1403,1822,323624.0322,5810098.729,323656.0612,5810327.063,,,,
43377,3816,69167,69164,470,467,320788.2218,5810083.913,320823.5516,5809999.615,,,,
43378,3817,69167,79963,470,1829,320788.2218,5810083.913,320673.0612,5810385.063,,,,
43379,3818,69167,79998,470,1855,320788.2218,5810083.913,320896.0612,5810153.063,,,,
43380,3819,69167,80014,470,1866,320788.2218,5810083.913,320599.0612,5809927.063,,,,
43386,3820,76273,64467,930,100,323956.7551,5810052.516,323905.0577,5809610.064,,,,
43388,3822,76273,79109,930,1493,323956.7551,5810052.516,323831.4003,5810071.033,,,,
43391,3823,73569,73563,854,848,318598.0612,5810050.063,318414.1542,5810246.147,,,,
43392,3824,73569,80012,854,1865,318598.0612,5810050.063,318803.0191,5809912.019,-24.367498,31.805185,35.733315,0.24859178
43396,3825,318533,79126,2330,1510,315400.8015,5808252.111,316511.979,5810228.038,-8.156743,9.459139,11.774335,0.22991921
43406,3826,80018,80002,1867,1859,326668.0612,5810344.063,326605.0612,5810343.063,,,,
43407,3827,79858,79895,1757,1786,324898.0612,5811030.063,324852.0612,5811011.063,,,,
43408,3828,79854,76214,1755,922,324771.0612,5811116.063,324552.7521,5811146.6,17.874153,19.273657,21.784527,0.42952672
43409,3829,79854,79859,1755,1758,324771.0612,5811116.063,324846.0612,5811107.063,,,,
43414,3830,79859,79845,1758,1747,324846.0612,5811107.063,324910.777,5811127.715,132.64407,132.64407,135.65865,0.681791
43415,3831,79859,79854,1758,1755,324846.0612,5811107.063,324771.0612,5811116.063,,,,
43416,3832,80020,79888,1868,1781,324917.0612,5811086.063,324792.0612,5811054.063,,,,
43417,3833,64464,64463,97,96,324425.637,5809995.747,324734.7435,5809958.518,,,,
43418,3834,64464,65135,97,225,324425.637,5809995.747,324379.2899,5809648.169,,,,
43420,3836,64464,64583,97,169,324425.637,5809995.747,324454.6891,5810227.11,,,,
43421,3837,80021,79990,1869,1848,317395.0612,5809982.063,316589.0612,5809954.063,,,,
43422,3838,80021,80022,1869,1870,317395.0612,5809982.063,317607.0612,5809930.063,,,,
43423,3839,80023,80024,1871,1872,324913.0612,5811095.063,325053.0612,5811164.063,,,,
43424,3840,79995,79967,1852,1833,322791.0612,5809974.063,322823.0529,5810214.829,,,,
43425,3841,79995,80025,1852,1873,322791.0612,5809974.063,322743.0612,5809615.063,,,,
43429,3842,80024,79847,1872,1749,325053.0612,5811164.063,325163.0612,5811191.063,,,,
43430,3843,79990,79126,1848,1510,316589.0612,5809954.063,316511.979,5810228.038,,,,
43431,3844,79990,80021,1848,1869,316589.0612,5809954.063,317395.0612,5809982.063,,,,
43432,3845,79852,80020,1753,1868,325052.0612,5811151.063,324917.0612,5811086.063,,,,
43434,3846,79885,80023,1778,1871,324811.0612,5811065.063,324913.0612,5811095.063,,,,
43436,3847,76248,64617,928,177,326828.0819,5809945.061,326857.0612,5810177.063,,,,
43437,3848,76248,64533,928,157,326828.0819,5809945.061,326798.0025,5809691.649,,,,
43442,3849,79848,79844,1750,1746,325269.0612,5811187.063,325540.7114,5811129.941,,,,
43443,3850,80022,80021,1870,1869,317607.0612,5809930.063,317395.0612,5809982.063,,,,
43444,3851,80022,80027,1870,1874,317607.0612,5809930.063,317823.0612,5809874.063,,,,
43445,3852,64465,64463,98,96,324960.2754,5809931.805,324734.7435,5809958.518,,,,
43446,3853,64465,64481,98,114,324960.2754,5809931.805,325009.8937,5810350.373,,,,
43447,3854,64465,64487,98,120,324960.2754,5809931.805,325235.2938,5809897.656,9.6418085,18.852514,23.829361,0.14404544
43448,3855,80014,69167,1866,470,320599.0612,5809927.063,320788.2218,5810083.913,75.11358,75.11358,86.57398,0.43875995
43449,3856,80014,64517,1866,141,320599.0612,5809927.063,320430.1843,5809732.121,12.412402,21.458399,25.867395,0.20160373
43453,3857,80028,79871,1875,1766,325327.0612,5811120.063,325313.0612,5811098.063,,,,
43454,3858,80012,64520,1865,144,318803.0191,5809912.019,318935.9599,5810103.434,,,,
43455,3859,80012,73569,1865,854,318803.0191,5809912.019,318598.0612,5810050.063,,,,
43456,3860,80012,80029,1865,1876,318803.0191,5809912.019,318906.0612,5809837.063,,,,
43457,3861,80012,80030,1865,1877,318803.0191,5809912.019,318578.2491,5809588.747,,,,
43467,3862,64487,64484,120,117,325235.2938,5809897.656,325342.1136,5810861.336,,,,
43468,3863,64487,65134,120,224,325235.2938,5809897.656,325236.1824,5809878.13,,,,
43469,3864,64487,64465,120,98,325235.2938,5809897.656,324960.2754,5809931.805,,,,
43470,3865,64487,64494,120,126,325235.2938,5809897.656,325375.963,5809879.32,,,,
43473,3867,64512,64514,137,139,320117.9208,5809891.171,320332.9914,5809976.243,,,,
43474,3868,64512,79122,137,1506,320117.9208,5809891.171,320164.5924,5809759.128,,,,
43475,3869,64512,79965,137,1831,320117.9208,5809891.171,319924.0612,5810380.063,,,,
43476,3870,79876,80028,1771,1875,325370.0612,5811136.063,325327.0612,5811120.063,,,,
43478,3871,64494,64492,126,124,325375.963,5809879.32,325647.2197,5809844.619,,,,
43479,3872,64494,64487,126,120,325375.963,5809879.32,325235.2938,5809897.656,,,,
43480,3873,80027,80022,1874,1870,317823.0612,5809874.063,317607.0612,5809930.063,,,,
43481,3874,80027,79999,1874,1856,317823.0612,5809874.063,317937.0612,5809865.063,,,,
43482,3875,79999,79996,1856,1853,317937.0612,5809865.063,318163.0612,5810191.063,,,,
43483,3876,79999,80027,1856,1874,317937.0612,5809865.063,317823.0612,5809874.063,,,,
43488,3878,77931,79108,1398,1492,322032.0612,5809860.063,322077.1862,5809709.898,,,,
43500,3879,80029,80012,1876,1865,318906.0612,5809837.063,318803.0191,5809912.019,20.462896,20.462896,21.455494,2.2961066
43501,3880,80029,64521,1876,145,318906.0612,5809837.063,319233.6044,5809613.259,,,,
43502,3881,79877,80038,1772,1878,325250.0612,5811180.063,325180.0612,5811183.063,,,,
43510,3882,79872,79841,1767,1743,325253.0612,5811143.063,325160.6204,5811238.101,,,,
43511,3883,80038,79851,1878,1752,325180.0612,5811183.063,325126.0612,5811174.063,,,,
43513,3885,77928,69190,1395,492,321839.0612,5809805.063,321973.0612,5809351.063,,,,
43519,3886,71832,71831,683,682,326040.7153,5809790.563,326001.0612,5809504.063,,,,
43520,3887,71832,64493,683,125,326040.7153,5809790.563,325805.7497,5809824.397,,,,
43521,3888,71832,64532,683,156,326040.7153,5809790.563,326322.6137,5809752.903,,,,
43526,3889,80008,79997,1864,1854,318246.0612,5809758.063,318490.0612,5810112.063,,,,
43527,3890,80008,80030,1864,1877,318246.0612,5809758.063,318578.2491,5809588.747,,,,
43528,3891,80044,79981,1879,1841,326447.0612,5810390.063,326404.0612,5810418.063,,,,
43547,3892,64517,64514,141,139,320430.1843,5809732.121,320332.9914,5809976.243,,,,
43548,3893,64517,69203,141,505,320430.1843,5809732.121,320524.017,5809535.26,,,,
43549,3894,64517,80014,141,1866,320430.1843,5809732.121,320599.0612,5809927.063,,,,
43558,3896,64533,64530,157,154,326798.0025,5809691.649,326577.7428,5809715.609,,,,
43559,3897,64533,65130,157,220,326798.0025,5809691.649,326773.5612,5809489.743,,,,
43560,3898,64533,76248,157,928,326798.0025,5809691.649,326828.0819,5809945.061,,,,
43561,3899,64533,80052,157,1881,326798.0025,5809691.649,327142.9593,5809641.32,,,,
43567,3900,317367,80053,1967,1882,312519.919,5809694.51,312993.0612,5809634.063,,,,
43571,3903,80055,80044,1883,1879,326508.0612,5810363.063,326447.0612,5810390.063,,,,
43572,3904,80056,79982,1884,1842,326452.0612,5810401.063,326514.0612,5810371.063,,,,
43573,3905,80052,64533,1881,157,327142.9593,5809641.32,326798.0025,5809691.649,,,,
43574,3906,80052,80057,1881,1885,327142.9593,5809641.32,327366.981,5809612.318,,,,
43579,3907,80053,318523,1882,2326,312993.0612,5809634.063,312510.9977,5809678.473,,,,
43580,3908,80053,80063,1882,1886,312993.0612,5809634.063,313188.0952,5809612.253,,,,
43582,3909,80025,79995,1873,1852,322743.0612,5809615.063,322791.0612,5809974.063,,,,
43583,3910,80025,77979,1873,1423,322743.0612,5809615.063,322708.1053,5809394.848,,,,
43584,3911,80057,80052,1885,1881,327366.981,5809612.318,327142.9593,5809641.32,,,,
43585,3912,80057,318525,1885,2327,327366.981,5809612.318,327567.6289,5809612.098,,,,
43586,3913,64521,64518,145,142,319233.6044,5809613.259,319309.0918,5809842.05,,,,
43587,3914,64521,80029,145,1876,319233.6044,5809613.259,318906.0612,5809837.063,,,,
43588,3915,64521,79120,145,1504,319233.6044,5809613.259,319054.4045,5809358.671,,,,
43589,3916,64521,64509,145,134,319233.6044,5809613.259,319624.1523,5809335.709,,,,
43594,3917,79966,80056,1832,1884,326412.0612,5810424.063,326452.0612,5810401.063,,,,
43595,3918,80003,80055,1860,1883,326554.0612,5810348.063,326508.0612,5810363.063,,,,
43596,3919,79983,80067,1843,1887,326555.0612,5810359.063,326606.0612,5810353.063,,,,
43604,3920,317369,80057,1968,1885,327557.3174,5809592.724,327366.981,5809612.318,,,,
43607,3922,79941,80069,1818,1888,314578.0612,5809601.063,314548.7178,5809278.714,,,,
43613,3925,80030,80012,1877,1865,318578.2491,5809588.747,318803.0191,5809912.019,-25.773058,46.48952,56.94652,0.17086788
43614,3926,80030,80008,1877,1864,318578.2491,5809588.747,318246.0612,5809758.063,,,,
43627,3928,68841,71305,376,630,313732.9186,5809552.477,313660.643,5810140.373,,,,
43628,3929,68841,76301,376,942,313732.9186,5809552.477,313855.2883,5809339.298,,,,
43629,3930,68841,80063,376,1886,313732.9186,5809552.477,313188.0952,5809612.253,,,,
43630,3931,80067,80004,1887,1861,326606.0612,5810353.063,326666.0612,5810355.063,,,,
43638,3932,79123,79122,1507,1506,320254.8684,5809537.078,320164.5924,5809759.128,,,,
43640,3934,79123,79121,1507,1505,320254.8684,5809537.078,320067.0811,5809311.121,,,,
43642,3936,64513,64518,138,142,319750.0551,5809532.071,319309.0918,5809842.05,,,,
43643,3937,64513,64509,138,134,319750.0551,5809532.071,319624.1523,5809335.709,,,,
43644,3938,64513,79121,138,1505,319750.0551,5809532.071,320067.0811,5809311.121,,,,
43653,3939,76300,76299,941,940,313795.2705,5809519.429,313878.1949,5810364.044,,,,
43654,3940,76300,80080,941,1890,313795.2705,5809519.429,313933.6573,5809348.258,,,,
43671,3941,76345,65145,967,232,322155.3431,5809473.369,322171.7799,5809404.09,,,,
43672,3942,76345,79108,967,1492,322155.3431,5809473.369,322077.1862,5809709.898,,,,
43673,3943,76345,77981,967,1425,322155.3431,5809473.369,322209.0612,5809465.063,,,,
43674,3944,69194,69192,496,494,321269.0612,5810157.063,321379.0612,5810139.063,,,,
43675,3945,69194,80006,496,1863,321269.0612,5810157.063,321190.0612,5810220.063,,,,
43676,3946,69171,69170,474,473,320796.0612,5809540.063,320685.0612,5809724.063,,,,
43677,3947,69171,69174,474,477,320796.0612,5809540.063,321039.0612,5809289.063,,,,
43678,3948,77981,77980,1425,1424,322209.0612,5809465.063,322372.0612,5809442.063,,,,
43679,3949,77981,76345,1425,967,322209.0612,5809465.063,322155.3431,5809473.369,,,,
43699,3952,80005,80093,1862,1891,326788.0612,5810383.063,326859.0612,5810405.063,,,,
43706,3953,77979,65090,1423,212,322708.1053,5809394.848,322891.9579,5809366.321,,,,
43707,3954,77979,77980,1423,1424,322708.1053,5809394.848,322372.0612,5809442.063,,,,
43708,3955,77979,80025,1423,1873,322708.1053,5809394.848,322743.0612,5809615.063,,,,
43709,3956,77979,64477,1423,110,322708.1053,5809394.848,322686.5924,5809203.885,,,,
43716,3957,79120,64508,1504,133,319054.4045,5809358.671,319324.0252,5809193.497,,,,
43717,3958,79120,64521,1504,145,319054.4045,5809358.671,319233.6044,5809613.259,,,,
43719,3960,80080,76300,1890,941,313933.6573,5809348.258,313795.2705,5809519.429,,,,
43720,3961,80080,76301,1890,942,313933.6573,5809348.258,313855.2883,5809339.298,,,,
43721,3962,80080,80096,1890,1892,313933.6573,5809348.258,314188.0612,5809313.063,,,,
43723,3963,76301,68841,942,376,313855.2883,5809339.298,313732.9186,5809552.477,,,,
43724,3964,76301,80080,942,1890,313855.2883,5809339.298,313933.6573,5809348.258,,,,
43725,3965,76301,63752,942,13,313855.2883,5809339.298,314158.0612,5808813.063,,,,
43726,3966,64509,64507,134,132,319624.1523,5809335.709,319477.5324,5809109.261,,,,
43727,3967,64509,64521,134,145,319624.1523,5809335.709,319233.6044,5809613.259,,,,
43728,3968,64509,64513,134,138,319624.1523,5809335.709,319750.0551,5809532.071,,,,
43733,3969,80096,80080,1892,1890,314188.0612,5809313.063,313933.6573,5809348.258,,,,
43734,3970,80096,80069,1892,1888,314188.0612,5809313.063,314548.7178,5809278.714,,,,
43735,3971,79121,77938,1505,1405,320067.0811,5809311.121,320158.4362,5809251.973,,,,
43736,3972,79121,79123,1505,1507,320067.0811,5809311.121,320254.8684,5809537.078,,,,
43737,3973,79121,64513,1505,138,320067.0811,5809311.121,319750.0551,5809532.071,,,,
43738,3974,79121,64510,1505,135,320067.0811,5809311.121,319756.8096,5808951.922,-9.796298,10.394441,11.864633,0.20306309
43744,3975,64480,64474,113,107,323513.0702,5809282.603,323482.0501,5808971.984,,,,
43745,3976,64480,65088,113,211,323513.0702,5809282.603,323353.9542,5809308.321,,,,
43747,3978,64480,64469,113,102,323513.0702,5809282.603,323568.9328,5809270.325,,,,
43749,3979,80069,79941,1888,1818,314548.7178,5809278.714,314578.0612,5809601.063,,,,
43750,3980,80069,80096,1888,1892,314548.7178,5809278.714,314188.0612,5809313.063,,,,
43751,3981,80069,80104,1888,1893,314548.7178,5809278.714,314785.0612,5809249.063,,,,
43752,3982,80069,63755,1888,15,314548.7178,5809278.714,314524.3152,5809076.603,,,,
43762,3983,64469,64466,102,99,323568.9328,5809270.325,323860.2139,5809233.502,,,,
43763,3984,64469,64480,102,113,323568.9328,5809270.325,323513.0702,5809282.603,,,,
43775,3985,80104,80069,1893,1888,314785.0612,5809249.063,314548.7178,5809278.714,,,,
43776,3986,80104,80108,1893,1894,314785.0612,5809249.063,314730.0612,5809019.063,,,,
43783,3987,69196,69195,498,497,321512.0612,5809768.063,321537.0612,5809864.063,,,,
43784,3988,69196,69197,498,499,321512.0612,5809768.063,321458.0612,5809696.063,,,,
43791,3989,64477,64475,110,108,322686.5924,5809203.885,322674.3212,5809097.709,3.0241725,18.524992,23.051394,0.08163253
43792,3990,64477,77979,110,1423,322686.5924,5809203.885,322708.1053,5809394.848,,,,
43809,3991,64462,64459,95,92,324315.6391,5809159.759,324633.2298,5809120.548,,,,
43811,3992,64462,64468,95,101,324315.6391,5809159.759,324071.9437,5809195.323,,,,
43812,3993,64462,65137,95,226,324315.6391,5809159.759,324329.2856,5809295.279,,,,
43813,3994,64462,80112,95,1895,324315.6391,5809159.759,324284.3153,5808863.141,,,,
43823,3995,69174,69172,477,475,321039.0612,5809289.063,321056.0612,5809249.063,,,,
43824,3996,69174,69171,477,474,321039.0612,5809289.063,320796.0612,5809540.063,,,,
43852,3997,63755,63754,15,14,314524.3152,5809076.603,314769.0621,5808636.026,,,,
43853,3998,63755,80069,15,1888,314524.3152,5809076.603,314548.7178,5809278.714,,,,
43860,3999,65139,65138,228,227,320842.3925,5809057.336,321198.0612,5808677.063,,,,
43861,4000,65139,69202,228,504,320842.3925,5809057.336,320628.0612,5809355.063,,,,
43865,4001,65097,65096,214,213,325120.4045,5809047.622,325088.8077,5808759.992,,,,
43866,4002,65097,65133,214,223,325120.4045,5809047.622,325182.8042,5809515.961,,,,
43868,4004,65097,64457,214,90,325120.4045,5809047.622,325290.9549,5809019.376,,,,
43890,4005,64457,64454,90,87,325290.9549,5809019.376,325401.27,5809005.633,,,,
43892,4006,64457,65097,90,214,325290.9549,5809019.376,325120.4045,5809047.622,,,,
43893,4007,80108,80104,1894,1893,314730.0612,5809019.063,314785.0612,5809249.063,,,,
43894,4008,80108,80129,1894,1896,314730.0612,5809019.063,314826.0612,5808800.063,,,,
43918,4009,64510,64507,135,132,319756.8096,5808951.922,319477.5324,5809109.261,,,,
43919,4010,64510,77939,135,1406,319756.8096,5808951.922,319919.8956,5808850.943,,,,
43920,4011,64510,79121,135,1505,319756.8096,5808951.922,320067.0811,5809311.121,,,,
43924,4012,64538,64535,162,159,325925.0538,5808930.66,326224.7703,5808882.623,,,,
43925,4013,64538,65132,162,222,325925.0538,5808930.66,325897.0612,5808650.063,,,,
43926,4014,64538,71831,162,682,325925.0538,5808930.66,326001.0612,5809504.063,,,,
43945,4016,80093,80139,1891,1897,326859.0612,5810405.063,326936.0612,5810418.063,,,,
43951,4017,65146,65144,233,231,322332.9536,5808882.438,322249.0612,5809152.063,,,,
43952,4018,65146,66923,233,312,322332.9536,5808882.438,322227.0612,5808851.063,,,,
43953,4019,65146,66928,233,317,322332.9536,5808882.438,322383.346,5808716.838,,,,
43954,4020,65146,79107,233,1491,322332.9536,5808882.438,322495.0819,5808862.134,,,,
43960,4021,80112,64462,1895,95,324284.3153,5808863.141,324315.6391,5809159.759,,,,
43961,4022,80112,65086,1895,209,324284.3153,5808863.141,324257.5881,5808605.717,,,,
43974,4023,64478,64475,111,108,322646.968,5808839.719,322674.3212,5809097.709,,,,
43975,4024,64478,79107,111,1491,322646.968,5808839.719,322495.0819,5808862.134,,,,
43976,4025,64478,76281,111,931,322646.968,5808839.719,322917.9503,5808802.285,,,,
43977,4026,64478,70668,111,626,322646.968,5808839.719,322628.0612,5808686.063,,,,
43979,4027,80139,79991,1897,1849,326936.0612,5810418.063,327015.0612,5810419.063,,,,
43980,4028,66924,66923,313,312,322136.3507,5808822.415,322227.0612,5808851.063,,,,
43981,4029,66924,69187,313,489,322136.3507,5808822.415,322050.8695,5809098.162,,,,
43982,4030,66924,69184,313,486,322136.3507,5808822.415,322189.0612,5808631.063,,,,
43983,4031,64536,64534,160,158,326684.0339,5808819.712,326468.2293,5808856.494,,,,
