node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id
77753,,321230.0612,5813422.063,,,  ,,
77755,,315236.0612,5812972.063,,,  ,,
77756,,322035.0739,5813359.125,,,Signal,,
77757,,322225.0612,5813489.063,,,  ,,
77758,,320448.9983,5813508.037,,,  ,,
77759,,320543.0373,5813276.027,,,Signal,,
77765,,319688.8846,5813496.87,,,Signal,,
77766,,319747.1013,5813372.913,,,Signal,,
77768,,317097.6041,5813437.712,,,  ,,
77770,,320026.1311,5813487.177,,,  ,,
77771,,320019.2865,5813398.722,,,  ,,
77773,,320755.2535,5813361.072,,,Signal,,
77774,,322511.6212,5813453.809,,,Signal,,
77775,,322492.1032,5813309.039,,,Signal,,
77777,,327194.03,5812929.714,,,Signal,,
77783,,318012.0612,5813316.063,,,  ,,
77785,,321018.4674,5813321.688,,,  ,,
77787,,317816.0548,5813362.006,,,  ,,
77788,,321271.0494,5813312.216,,,Signal,,
77789,,321544.2818,5813257.253,,,  ,,
77791,,326164.4536,5813263.679,,,  ,,
77794,,320014.5298,5813359.25,,,  ,,
77795,,320113.4374,5813384.21,,,  ,,
77796,,323168.5731,5813259.731,,,  ,,
77797,,326406.965,5813029.701,,,Signal,,
77798,,317977.898,5813340.275,,,Signal,,
77799,,321879.0612,5813381.063,,,  ,,
77803,,315130.308,5812667.255,,,Signal,,
77805,,319797.4987,5813265.122,,,  ,,
77806,,323695.9874,5813352.317,,,  ,,
77807,,320256.1395,5813359.547,,,  ,,
77808,,320281.5553,5813308.865,,,  ,,
77809,,320065.2943,5813217.517,,,  ,,
77810,,320841.0976,5813143.969,,,  ,,
77813,,322259.0612,5813336.063,,,  ,,
77814,,321998.0612,5813023.063,,,  ,,
77815,,324000.9802,5813323.673,,,Signal,,
77819,,317973.0612,5813265.063,,,  ,,
77820,,318481.0612,5813250.063,,,  ,,
77822,,324306.2572,5813292.539,,,Signal,,
77823,,321313.0612,5813205.063,,,  ,,
77824,,321238.7487,5813299.205,,,  ,,
77826,,318176.0612,5813121.063,,,  ,,
77827,,318660.0612,5813152.063,,,  ,,
77828,,322727.0612,5813279.063,,,  ,,
77829,,323156.8392,5813225.465,,,Signal,,
77830,,322464.0612,5813049.063,,,  ,,
77831,,321962.3206,5812730.181,,,Signal,,
77833,,324395.8076,5813277.615,,,Signal,,
77835,,320328.9993,5813189.072,,,Signal,,
77837,,319350.3728,5813176.241,,,Signal,,
77840,,321657.1692,5812965.146,,,Signal,,
77841,,321571.0262,5813179.262,,,Signal,,
77843,,318150.9359,5812820.042,,,  ,,
77844,,318133.0612,5812685.063,,,  ,,
77845,,314917.7751,5812838.144,,,  ,,
77846,,324766.0612,5812911.063,,,  ,,
77847,,323128.0612,5812972.063,,,  ,,
77848,,321057.0746,5813226.096,,,Signal,,
77849,,320947.1862,5813183.144,,,  ,,
77851,,318131.3291,5812824.196,,,  ,,
77855,,321357.046,5813095.046,,,Signal,,
77856,,318813.1768,5813044.906,,,  ,,
77860,,320114.9712,5813105.055,,,Signal,,
77861,,320366.8737,5813086.898,,,  ,,
77862,,323962.8513,5813020.338,,,  ,,
77866,,319399.4315,5813108.757,,,  ,,
77874,,320727.0612,5813098.063,,,  ,,
77881,,320160.0924,5812987.125,,,  ,,
77884,,320627.0337,5813058.076,,,Signal,,
77885,,321301.0299,5813072.744,,,  ,,
77887,,323812.0612,5813039.063,,,  ,,
77890,,326020.2005,5813079.604,,,Signal,,
77891,,325810.7799,5812796.818,,,  ,,
77894,,324728.9771,5812635.18,,,  ,,
77895,,320664.1237,5812959.514,,,  ,,
77896,,320525.4049,5813018.96,,,  ,,
77907,,321097.1688,5812493.017,,,Signal,,
77908,,320878.2513,5812411.129,,,Signal,,
77909,,321143.0707,5812367.067,,,  ,,
77911,,321012.042,5812709.111,,,  ,,
77925,,320565.2426,5813936.749,,,  ,,
77927,,321637.6338,5810422.226,,,Signal,,
77928,,321839.0612,5809805.063,,,  ,,
77930,,321909.0612,5810242.063,,,  ,,
77931,,322032.0612,5809860.063,,,  ,,
77932,,323581.0612,5809771.063,,,  ,,
77933,,323550.0612,5809547.063,,,  ,,
77934,,323610.5924,5809994.453,,,  ,,
77935,,323405.9598,5810132.32,,,  ,,
77936,,323624.0322,5810098.729,,,Signal,,
77937,,320135.9953,5808899.52,,,  ,,
77938,,320158.4362,5809251.973,,,  ,,
77939,,319919.8956,5808850.943,,,  ,,
77940,,320889.9449,5810615.104,,,  ,,
77941,,320955.0612,5810761.063,,,  ,,
77942,,321158.8452,5810720.908,,,Signal,,
77943,,320839.054,5810594.058,,,Signal,,
77944,,320900.2531,5810900.375,,,  ,,
77945,,322451.9257,5810671.974,,,Signal,,
77946,,322427.0612,5810472.063,,,  ,,
77947,,321921.0612,5810745.063,,,  ,,
77948,,322564.2073,5810659.161,,,  ,,
77949,,322399.3632,5810274.221,,,Signal,,
77950,,322002.7021,5810327.053,,,  ,,
77951,,322665.0612,5810233.063,,,  ,,
77975,,324452.9489,5808573.322,,,  ,,
77979,,322708.1053,5809394.848,,,Signal,,
77980,,322372.0612,5809442.063,,,  ,,
77981,,322209.0612,5809465.063,,,  ,,
77982,,320407.0612,5810423.063,,,  ,,
77983,,320620.1375,5810510.055,,,Signal,,
77984,,320310.0612,5810667.063,,,  ,,
77985,,320527.0434,5810755.035,,,Signal,,
77986,,320095.0412,5810587.037,,,Signal,,
77987,,319762.1417,5811320.788,,,  ,,
77988,,321175.0612,5812280.063,,,  ,,
77989,,321343.8291,5811847.268,,,Signal,,
77991,,321560.0874,5810799.049,,,Signal,,
77992,,323560.977,5811668.318,,,  ,,
77993,,321332.0612,5812837.063,,,  ,,
77994,,321442.031,5812881.015,,,Signal,,
77995,,321224.0554,5812796.018,,,Signal,,
78523,,325700.0612,5812661.063,,,  ,,
78524,,324353.3251,5811575.613,,,  ,,
78525,,326949.4362,5810999.168,,,  ,,
78924,,317092.385,5811130.267,,External,  ,,
78925,,316800.5703,5810943.9,,,  ,,
78926,,316908.2552,5810932.929,,,  ,,
78927,,317291.1862,5811231.115,,,  ,,
78928,,316449.5966,5810703.842,,,  ,,
78929,,316820.5894,5811109.613,,,  ,,
78930,,316867.2799,5811083.173,,,  ,,
78931,,317036.1629,5811175.841,,,  ,,
78932,,318496.9052,5811494.265,,,  ,,
78933,,318192.5299,5811460.731,,,  ,,
78934,,318759.9603,5811480.137,,,  ,,
78935,,317979.1131,5811413.865,,,  ,,
78936,,319150.5354,5811419.199,,,  ,,
78937,,319264.6237,5811370.638,,,  ,,
78938,,319342.3424,5811389.783,,,  ,,
78939,,319572.0129,5811410.603,,External,  ,,
78940,,319366.0612,5811462.063,,,  ,,
78941,,318713.7908,5811497.891,,,  ,,
78942,,318459.2816,5811509.135,,,  ,,
78943,,319214.95,5811435.088,,,  ,,
78944,,319817.5612,5811333.475,,,  ,,
78945,,320349.1237,5811243.382,,,  ,,
78946,,320189.1862,5811243.382,,,  ,,
78947,,319311.9362,5811526.048,,,  ,,
78948,,319381.7281,5811524.63,,,Signal,,
78949,,319378.5388,5811548.1,,,  ,,
78950,,319435.9957,5811534.788,,,  ,,
78951,,319798.4362,5811395.414,,,  ,,
78952,,320226.3737,5811291.807,,,  ,,
78953,,318631.7174,5811563.212,,,  ,,
78954,,319182.3484,5811562.317,,External,  ,,
78955,,318382.8424,5811544.067,,,  ,,
78956,,318183.4987,5811518.165,,,  ,,
78957,,318008.9674,5811515.913,,,  ,,
78958,,317915.4674,5811611.637,,,  ,,
78959,,317907.5924,5811780.561,,,  ,,
78960,,320515.4404,5811592.29,,,  ,,
78961,,320641.042,5811385.316,,,  ,,
79033,,313702.0612,5810202.063,,,  ,,
79035,,314091.9111,5812792.893,,,  ,,
79053,,323395.8424,5815331.105,,,  ,,
79095,,326761.1561,5812087.164,,,  ,,
79096,,326292.0414,5812147.694,,,Signal,,
79097,,327047.6862,5811784.624,,,  ,,
79107,,322495.0819,5808862.134,,,  ,,
79108,,322077.1862,5809709.898,,,  ,,
79109,,323831.4003,5810071.033,,,  ,,
79110,,323508.9674,5810674.89,,,  ,,
79111,,321992.1862,5812641.496,,,  ,,
79112,,321619.2296,5812697.754,,,Signal,,
79113,,322107.0923,5812626.093,,,Signal,,
79114,,322877.843,5810613.388,,,Signal,,
79115,,322634.4674,5810649.088,,,  ,,
79116,,321910.4674,5810390.52,,,  ,,
79117,,321551.0612,5810481.019,,,  ,,
79118,,321305.4049,5810630.988,,,  ,,
79119,,321382.9987,5810806.815,,,  ,,
79120,,319054.4045,5809358.671,,,Signal,,
79121,,320067.0811,5809311.121,,,  ,,
79122,,320164.5924,5809759.128,,,  ,,
79123,,320254.8684,5809537.078,,,  ,,
79124,,316992.1647,5810357.342,,,  ,,
79125,,317238.8112,5810424.71,,,  ,,
79126,,316511.979,5810228.038,,,Signal,,
79127,,316926.6911,5810603.004,,,Signal,,
79128,,317400.403,5810467.221,,,  ,,
79129,,320574.9987,5810629.85,,,  ,,
79130,,320954.6862,5810971.389,,,  ,,
79131,,321073.0612,5810827.063,,,  ,,
79132,,320616.935,5814392.551,,,  ,,
79133,,319672.1096,5812938.042,,,Signal,,
79134,,319241.9987,5812358.022,,,  ,,
79135,,319800.4362,5812618.037,,,  ,,
79136,,319761.0947,5812724.818,,,Signal,,
79139,,320252.5299,5811459.786,,,  ,,
79140,,320745.9674,5811722.756,,,  ,,
79141,,320868.8784,5811608.735,,,  ,,
79142,,320751.3229,5811850.318,,,  ,,
79143,,320812.3742,5811910.701,,,Signal,,
79145,,321304.8798,5812581.214,,,Signal,,
79146,,320627.4286,5812411.076,,,  ,,
79147,,320660.8512,5812327.139,,,Signal,,
79148,,320843.4674,5812499.848,,,  ,,
79149,,320794.1057,5812625.052,,,Signal,,
79150,,320709.1229,5812841.087,,,Signal,,
79151,,320598.9987,5812798.16,,,  ,,
79152,,320409.8729,5812974.959,,,Signal,,
79154,,321258.5612,5812704.745,,,  ,,
79155,,321122.6862,5812755.699,,,  ,,
79156,,321037.7799,5812970.837,,,  ,,
79157,,321141.0931,5813010.103,,,Signal,,
79161,,320060.0846,5812592.015,,,Signal,,
79162,,320786.4987,5812372.86,,,  ,,
79167,,313987.3479,5811972.225,,,  ,,
79202,,313556.0612,5811768.063,,,  ,,
79203,,313518.0838,5811495.268,,,Signal,,
79535,,321744.5992,5812749.216,,,Signal,,
79537,,319574.6189,5812901.795,,,  ,,
79539,,319497.7048,5812871.381,,,  ,,
79540,,321481.0612,5812779.063,,,  ,,
79544,,323216.0612,5812758.063,,,  ,,
79546,,324326.0612,5813447.063,,,  ,,
79547,,323770.2146,5812751.115,,,  ,,
79548,,323520.1289,5812777.707,,,Signal,,
79553,,314056.6856,5812520.267,,,  ,,
79555,,323505.0612,5812617.063,,,  ,,
79556,,322116.7996,5812706.892,,,Signal,,
79557,,323910.0612,5812601.063,,,  ,,
79558,,320903.0612,5812667.063,,,  ,,
79559,,314864.9345,5812384.171,,,  ,,
79561,,322623.0612,5812652.063,,,  ,,
79562,,322420.0612,5812615.063,,,  ,,
79564,,315025.0612,5811841.063,,,  ,,
79565,,325600.0612,5812540.063,,,  ,,
79566,,323548.8047,5812998.965,,,  ,,
79568,,322387.0612,5812594.063,,,  ,,
79569,,322082.0612,5812385.063,,,  ,,
79570,,320690.0612,5812583.063,,,  ,,
79571,,320100.0612,5812487.063,,,  ,,
79572,,323690.9758,5812451.318,,,  ,,
79575,,323284.9693,5812500.319,,,  ,,
79579,,320144.0428,5812372.059,,,Signal,,
79580,,314207.7068,5812446.665,,,  ,,
79583,,322542.0612,5812061.063,,,  ,,
79584,,313600.0612,5812122.063,,,  ,,
79585,,313592.9245,5812016.06,,,Signal,,
79591,,314828.0612,5812108.063,,,  ,,
79593,,325088.9563,5812299.321,,,  ,,
79598,,320540.0409,5812274.08,,,Signal,,
79601,,320563.3365,5812201.071,,,Signal,,
79604,,320484.0612,5812203.063,,,  ,,
79610,,320571.0612,5812089.063,,,  ,,
79619,,321181.7984,5812121.1,,,  ,,
79620,,321151.0612,5812078.063,,,  ,,
79621,,321083.0612,5812077.063,,,  ,,
79624,,312932.1254,5812093.945,,,  ,,
79625,,320573.0612,5812032.063,,,  ,,
79627,,321098.9696,5811817.879,,,Signal,,
79630,,320131.0612,5811768.063,,,  ,,
79631,,313310.3493,5812048.289,,,  ,,
79633,,322084.8292,5811861.784,,,Signal,,
79634,,317463.0612,5812038.063,,,  ,,
79635,,317078.0612,5811670.063,,,  ,,
79636,,320563.0612,5811996.063,,,  ,,
79637,,320332.6804,5811719.515,,,Signal,,
79639,,320556.0612,5811965.063,,,  ,,
79640,,321876.0375,5811874.734,,,Signal,,
79641,,321608.0612,5811995.063,,,  ,,
79642,,314321.0612,5811928.063,,,  ,,
79643,,318049.6291,5811914.517,,,  ,,
79645,,318505.0612,5811806.063,,,  ,,
79646,,318343.0612,5811626.063,,,  ,,
79647,,320892.0612,5811862.063,,,  ,,
79650,,321467.0612,5811907.063,,,  ,,
79651,,319407.3642,5811787.41,,,  ,,
79652,,317691.0612,5811111.063,,,  ,,
79653,,317588.0612,5811189.063,,,  ,,
79656,,317895.291,5811771.597,,,  ,,
79657,,322116.0612,5811561.063,,,  ,,
79659,,322228.4141,5811656.385,,External,  ,,
79661,,320946.0612,5811465.063,,,  ,,
79662,,320902.4455,5811453.956,,,  ,,
79663,,321213.0612,5811796.063,,,  ,,
79664,,321378.3707,5811747.084,,,  ,,
79665,,321048.0612,5811575.063,,,  ,,
79666,,318881.0612,5811717.063,,,  ,,
79667,,320930.6776,5811545.487,,,  ,,
79668,,320969.6276,5811474.566,,,Signal,,
79669,,320898.1639,5811585.164,,,  ,,
79670,,320014.0612,5811246.063,,,  ,,
79672,,320008.1177,5811023.264,,,Signal,,
79675,,320632.0612,5811809.063,,,  ,,
79676,,324512.0612,5811147.063,,,  ,,
79677,,320196.9175,5811595.567,,,Signal,,
79679,,320506.0612,5811759.063,,,  ,,
79680,,324243.8996,5811206.625,,,  ,,
79681,,324652.1834,5811079.199,,,  ,,
79682,,323411.3693,5811517.882,,,  ,,
79683,,322957.8,5811429.843,,,  ,,
79684,,321992.0612,5811810.063,,,  ,,
79685,,320503.8143,5811528.792,,,  ,,
79686,,321582.754,5811739.883,,,  ,,
79687,,321002.0158,5811369.066,,,  ,,
79689,,322698.0612,5811492.063,,,  ,,
79690,,322716.0612,5811520.063,,,  ,,
79691,,317795.0612,5811430.063,,,  ,,
79693,,321464.0612,5811473.063,,,  ,,
79695,,317179.0043,5811260.636,,,  ,,
79697,,318999.0612,5811621.063,,,  ,,
79698,,320865.0612,5811340.063,,,  ,,
79699,,320849.0612,5811254.063,,,  ,,
79700,,321216.0213,5811579.593,,,  ,,
79701,,318646.0612,5811328.063,,,  ,,
79706,,317725.0571,5811335.351,,,  ,,
79708,,319183.0612,5811549.019,,,  ,,
79709,,320125.0612,5811562.063,,,  ,,
79710,,322342.0612,5811593.063,,,  ,,
79711,,320626.963,5811375.284,,,  ,,
79716,,319459.0612,5811502.063,,,  ,,
79717,,319325.214,5811433.476,,,Signal,,
79718,,318962.0612,5811535.063,,,  ,,
79719,,319013.2667,5811534.404,,,  ,,
79722,,321056.0612,5811499.063,,,  ,,
79723,,319354.0612,5811485.063,,,  ,,
79724,,318630.044,5811543.84,,,  ,,
79725,,318381.0016,5811525.936,,,  ,,
79729,,313452.0308,5811507.793,,,  ,,
79730,,313514.0612,5811455.063,,,  ,,
79731,,318743.7953,5811518.402,,,  ,,
79734,,320983.0612,5811284.063,,,  ,,
79735,,318183.6773,5811497.927,,,  ,,
79736,,318169.1118,5811472.776,,,  ,,
79737,,319050.0612,5811511.063,,,  ,,
79738,,319796.6714,5811378.583,,,  ,,
79741,,313600.0612,5811491.063,,,  ,,
79742,,314034.9411,5811477.463,,,  ,,
79747,,319682.0612,5811338.063,,,  ,,
79748,,319641.0612,5811327.063,,,  ,,
79749,,320903.284,5811420.885,,External,  ,,
79752,,322597.0612,5811477.063,,,  ,,
79753,,322480.0612,5811494.063,,,  ,,
79754,,317465.0003,5811264.797,,,  ,,
79755,,322273.0612,5811430.063,,,  ,,
79757,,317917.0612,5811417.063,,,  ,,
79760,,314702.0612,5811238.063,,,  ,,
79763,,322605.0612,5811521.063,,,  ,,
79764,,313508.0612,5811422.063,,,  ,,
79765,,313600.0612,5811376.063,,,  ,,
79769,,316141.0612,5810571.063,,,  ,,
79770,,319249.0612,5811448.063,,,  ,,
79771,,322772.0612,5811462.063,,,  ,,
79772,,322843.0612,5811385.063,,,  ,,
79773,,322941.1953,5811288.659,,,  ,,
79775,,317888.0612,5811436.063,,,  ,,
79776,,320600.0391,5811204.664,,,Signal,,
79777,,319379.0612,5811426.063,,,  ,,
79778,,319824.0612,5811320.063,,,  ,,
79780,,319309.1271,5811403.057,,,Signal,,
79782,,325105.8495,5811221.925,,,  ,,
79783,,322754.0612,5811430.063,,,  ,,
79784,,322738.4261,5811457.273,,,  ,,
79785,,317285.2964,5811239.459,,,  ,,
79786,,322705.0612,5811456.063,,,  ,,
79787,,319318.5054,5811348.535,,,  ,,
79788,,320720.0997,5811404.506,,,  ,,
79795,,324394.0612,5810647.063,,,  ,,
79796,,324503.2058,5810586.128,,,Signal,,
79797,,313436.0612,5811380.063,,,  ,,
79798,,320661.6036,5811331.902,,,Signal,,
79799,,320746.8654,5811225.691,,,  ,,
79804,,320592.0612,5811330.063,,,  ,,
79805,,320382.1026,5811119.47,,,  ,,
79806,,317326.0837,5810710.247,,,Signal,,
79809,,315151.0612,5810939.063,,,  ,,
79810,,322651.5293,5811316.25,,,Signal,,
79811,,322736.0612,5811271.063,,,  ,,
79812,,317688.3227,5811377.407,,,  ,,
79813,,320523.0612,5811303.063,,,  ,,
79814,,314588.0612,5811304.063,,,  ,,
79818,,320437.7543,5811296.883,,,  ,,
79819,,322963.0612,5811230.063,,,  ,,
79820,,322918.0612,5811118.063,,,  ,,
79823,,317677.0612,5811259.063,,,  ,,
79824,,320653.0612,5811291.063,,,  ,,
79825,,320608.0316,5811304.191,,,  ,,
79826,,320448.939,5811278.539,,,  ,,
79828,,316426.239,5810472.634,,,  ,,
79829,,316345.0044,5810591.103,,,  ,,
79831,,316474.0173,5810340.43,,,  ,,
79832,,317286.4106,5811270.208,,,  ,,
79834,,316977.9384,5811193.43,,,  ,,
79835,,319402.0612,5811240.063,,,  ,,
79836,,316269.0612,5810632.063,,,  ,,
79838,,317090.2602,5811140.723,,,  ,,
79839,,317714.0612,5811167.063,,,  ,,
79840,,314709.0612,5811252.063,,,  ,,
79841,,325160.6204,5811238.101,,External,  ,,
79842,,325249.0612,5811214.063,,,  ,,
79843,,320811.3325,5811144.876,,,Signal,,
79844,,325540.7114,5811129.941,,,  ,,
79845,,324910.777,5811127.715,,,Signal,,
79846,,320647.4582,5811084.098,,,Signal,,
79847,,325163.0612,5811191.063,,,  ,,
79848,,325269.0612,5811187.063,,,  ,,
79850,,314803.2997,5811074.235,,,  ,,
79851,,325126.0612,5811174.063,,,  ,,
79852,,325052.0612,5811151.063,,,  ,,
79853,,317083.0612,5811169.063,,,  ,,
79854,,324771.0612,5811116.063,,,  ,,
79857,,323103.0612,5811023.063,,,  ,,
79858,,324898.0612,5811030.063,,,  ,,
79859,,324846.0612,5811107.063,,,  ,,
79860,,325835.2632,5811057.915,,,  ,,
79864,,320428.4879,5810997.753,,,Signal,,
79865,,314582.0612,5811117.063,,,  ,,
79867,,314558.0612,5810897.063,,,  ,,
79868,,324530.0612,5811104.063,,,  ,,
79870,,324439.0612,5811104.063,,,  ,,
79871,,325313.0612,5811098.063,,,  ,,
79872,,325253.0612,5811143.063,,,  ,,
79873,,324754.0612,5811062.063,,,  ,,
79874,,320695.0612,5810961.063,,,  ,,
79875,,325692.3765,5811076.105,,,  ,,
79876,,325370.0612,5811136.063,,,  ,,
79877,,325250.0612,5811180.063,,,  ,,
79880,,324398.0612,5811067.063,,,  ,,
79881,,324324.0612,5811034.063,,,  ,,
79883,,324599.8011,5811067.139,,,  ,,
79884,,324492.9717,5811080.193,,,  ,,
79885,,324811.0612,5811065.063,,,  ,,
79886,,324343.466,5811066.225,,,  ,,
79887,,324433.0612,5811088.063,,,  ,,
79888,,324792.0612,5811054.063,,,  ,,
79889,,325922.0612,5811022.063,,,  ,,
79891,,324090.0612,5810849.063,,,  ,,
79892,,325838.8572,5811043.212,,,  ,,
79893,,316760.5429,5810990.461,,,  ,,
79895,,324852.0612,5811011.063,,,  ,,
79897,,326005.0612,5810957.063,,,  ,,
79900,,313989.8561,5810962.024,,,  ,,
79901,,313951.0612,5810763.063,,,  ,,
79902,,320742.0689,5810840.055,,,  ,,
79903,,319908.0612,5810912.063,,,  ,,
79904,,323253.0612,5810887.063,,,  ,,
79905,,325919.0612,5811008.063,,,  ,,
79906,,316852.7593,5810821.949,,External,  ,,
79907,,323189.0612,5810929.063,,,  ,,
79908,,322342.0612,5811558.063,,,  ,,
79912,,324085.5152,5810859.747,,,  ,,
79913,,326357.0612,5810477.063,,,  ,,
79915,,323919.0612,5810765.063,,,  ,,
79916,,323786.0612,5810726.063,,,  ,,
79917,,323920.0612,5810779.063,,,  ,,
79920,,319785.0612,5810749.063,,,  ,,
79922,,326001.0612,5810946.063,,,  ,,
79923,,316712.4324,5810753.149,,External,  ,,
79924,,316735.0612,5810811.063,,,  ,,
79925,,316377.0299,5810608.221,,,  ,,
79926,,316292.0612,5810615.063,,,  ,,
79929,,319569.2041,5810621.469,,,  ,,
79931,,316661.0612,5810821.063,,,  ,,
79934,,323784.0612,5810736.063,,,  ,,
79936,,323715.0612,5810720.063,,,  ,,
79937,,322761.0612,5811523.063,,,  ,,
79938,,322817.0612,5811446.063,,,  ,,
79939,,322866.0612,5811416.063,,,  ,,
79940,,322914.0612,5811405.063,,,  ,,
79941,,314578.0612,5809601.063,,,  ,,
79944,,317796.0612,5810574.063,,,  ,,
79945,,319388.1652,5810559.944,,,Signal,,
79947,,319546.5612,5810539.04,,,  ,,
79948,,323656.0612,5810327.063,,,  ,,
79949,,322862.0612,5810480.063,,,  ,,
79950,,319508.5262,5810416.785,,,Signal,,
79951,,320740.0612,5810556.063,,,  ,,
79952,,320886.0612,5810471.063,,,  ,,
79953,,319880.1907,5810500.951,,,Signal,,
79957,,312923.363,5810470.058,,,  ,,
79963,,320673.0612,5810385.063,,,  ,,
79964,,319763.0612,5810459.063,,,  ,,
79965,,319924.0612,5810380.063,,,  ,,
79966,,326412.0612,5810424.063,,,  ,,
79967,,322823.0529,5810214.829,,,Signal,,
79968,,326347.0612,5810472.063,,,  ,,
79969,,319553.0612,5810375.063,,,  ,,
79970,,322668.0612,5811522.063,,,  ,,
79971,,313089.0612,5810453.063,,,  ,,
79972,,322605.0612,5811542.063,,,  ,,
79974,,324522.0612,5811090.063,,,  ,,
79978,,327411.0612,5810184.063,,,  ,,
79981,,326404.0612,5810418.063,,,  ,,
79982,,326514.0612,5810371.063,,,  ,,
79983,,326555.0612,5810359.063,,,  ,,
79984,,327273.0612,5810337.063,,,  ,,
79985,,327357.0612,5810265.063,,,  ,,
79986,,327268.0612,5810327.063,,,  ,,
79987,,327148.0612,5810383.063,,,  ,,
79990,,316589.0612,5809954.063,,,  ,,
79991,,327015.0612,5810419.063,,,  ,,
79992,,327149.0612,5810396.063,,,  ,,
79994,,323006.9526,5810188.321,,,  ,,
79995,,322791.0612,5809974.063,,,  ,,
79996,,318163.0612,5810191.063,,,  ,,
79997,,318490.0612,5810112.063,,,  ,,
79998,,320896.0612,5810153.063,,,  ,,
79999,,317937.0612,5809865.063,,,  ,,
80000,,327019.0612,5810410.063,,,  ,,
80001,,326942.0612,5810408.063,,,  ,,
80002,,326605.0612,5810343.063,,,  ,,
80003,,326554.0612,5810348.063,,,  ,,
80004,,326666.0612,5810355.063,,,  ,,
80005,,326788.0612,5810383.063,,,  ,,
80006,,321190.0612,5810220.063,,,  ,,
80008,,318246.0612,5809758.063,,,  ,,
80012,,318803.0191,5809912.019,,,Signal,,
80014,,320599.0612,5809927.063,,,  ,,
80018,,326668.0612,5810344.063,,,  ,,
80020,,324917.0612,5811086.063,,,  ,,
80021,,317395.0612,5809982.063,,,  ,,
80022,,317607.0612,5809930.063,,,  ,,
80023,,324913.0612,5811095.063,,,  ,,
80024,,325053.0612,5811164.063,,,  ,,
80025,,322743.0612,5809615.063,,,  ,,
80027,,317823.0612,5809874.063,,,  ,,
80028,,325327.0612,5811120.063,,,  ,,
80029,,318906.0612,5809837.063,,,  ,,
80030,,318578.2491,5809588.747,,,Signal,,
80038,,325180.0612,5811183.063,,,  ,,
80044,,326447.0612,5810390.063,,,  ,,
80052,,327142.9593,5809641.32,,,  ,,
80053,,312993.0612,5809634.063,,,  ,,
80055,,326508.0612,5810363.063,,,  ,,
80056,,326452.0612,5810401.063,,,  ,,
80057,,327366.981,5809612.318,,,  ,,
80063,,313188.0952,5809612.253,,,  ,,
80067,,326606.0612,5810353.063,,,  ,,
80069,,314548.7178,5809278.714,,,Signal,,
80080,,313933.6573,5809348.258,,,  ,,
80093,,326859.0612,5810405.063,,,  ,,
80096,,314188.0612,5809313.063,,,  ,,
80104,,314785.0612,5809249.063,,,  ,,
80108,,314730.0612,5809019.063,,,  ,,
80112,,324284.3153,5808863.141,,,  ,,
80129,,314826.0612,5808800.063,,,  ,,
80139,,326936.0612,5810418.063,,,  ,,
80151,,326789.0612,5810374.063,,,  ,,
80152,,326862.0612,5810395.063,,,  ,,
80170,,327418.0612,5810193.063,,,  ,,
80178,,327346.0612,5810263.063,,,  ,,
85078,,323334.839,5814863.893,,,  ,,
85080,,323339.3018,5814886.034,,,  ,,
85111,,323373.8509,5815081.487,,External,  ,,
85112,,323372.1991,5815051.152,,,  ,,
85113,,323353.9625,5814888.708,,,  ,,
85114,,323347.6092,5814866.833,,,  ,,
190485,,319525.0612,5815268.063,,,  ,,
190551,,322124.0612,5812277.063,,,  ,,
190554,,322007.0612,5812310.063,,,  ,,
190557,,322443.0612,5812043.063,,,  ,,
190560,,322741.0612,5811888.063,,,  ,,
190602,,319411.7036,5815681.11,,,  ,,
190605,,319449.0612,5815987.063,,,  ,,
190608,,319484.0612,5816289.063,,,  ,,
190611,,319513.4244,5816495.032,,,  ,,
190614,,319436.3112,5816807.002,,,  ,,
190770,,320925.0521,5812925.086,,,  ,,
319464,,323432.2769,5815552.674,,,  ,,
319467,,323426.2648,5815553.747,,,  ,,
10000001,Split Node from Node 63930,327385.9738,5815455.091,,,  ,,
10000002,Split Node from Node 63930,327388.1486,5815453.035,,,  ,,
10000003,Split Node from Node 63931,327155.2846,5815170.203,,,  ,,
10000004,Split Node from Node 63931,327152.8378,5815171.924,,,  ,,
10000005,Split Node from Node 64054,317977.8536,5817908.046,,,  ,,
10000006,Split Node from Node 64054,317977.7716,5817904.309,,,  ,,
10000007,Split Node from Node 64088,312776.5192,5815006.934,,,  ,,
10000008,Split Node from Node 64088,312776.1793,5815003.171,,,  ,,
10000009,Split Node from Node 64146,317892.8184,5816055.307,,,  ,,
10000010,Split Node from Node 64146,317895.804,5816055.013,,,  ,,
10000011,Split Node from Node 64460,324694.5722,5809648.245,,,  ,,
10000012,Split Node from Node 64460,324697.5502,5809647.882,,,  ,,
10000013,Split Node from Node 64461,324832.2764,5809092.548,,,  ,,
10000014,Split Node from Node 64461,324831.6307,5809088.094,,,  ,,
10000015,Split Node from Node 64471,323761.8131,5808914.132,,,  ,,
10000016,Split Node from Node 64471,323764.1188,5808915.519,,,  ,,
10000017,Split Node from Node 64479,323304.5836,5808998.898,,,  ,,
10000018,Split Node from Node 64479,323305.0388,5809001.863,,,  ,,
10000019,Split Node from Node 64511,319935.9326,5809829.956,,,  ,,
10000020,Split Node from Node 64511,319934.1897,5809832.171,,,  ,,
