link_id,name,parent_link_id,from_node_id,to_node_id,directed,geometry_id,geometry,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
35953,,,77743,77733,,,,,,,,1500,50,3,,,,,,,
35954,,,77743,77736,,,,,,,,1000,50,2,,,,,,,
35955,,,77743,77784,,,,,,,,1000,50,2,,,,,,,
35956,,,77743,77785,,,,,,,,1500,50,3,,,,,,,
35957,,,77730,73656,,,,,,,,2850,90,3,,,,,,,
35958,,,77730,318499,,,,,,,,2850,90,3,,,,,,,
35960,,,77768,73657,,,,,,,,3800,90,4,,,,,,,
35961,,,77768,77787,,,,,,,,2850,90,3,,,,,,,
35962,,,77753,77736,,,,,,,,1500,50,3,,,,,,,
35963,,,77753,77788,,,,,,,,1500,50,3,,,,,,,
35964,,,77747,77688,,,,,,,,1000,50,2,,,,,,,
35965,,,77747,77741,,,,,,,,2100,50,3,,,,,,,
35966,,,77747,77750,,,,,,,,1400,50,2,,,,,,,
35967,,,77747,77789,,,,,,,,500,50,1,,,,,,,
35970,,,77718,77565,,,,,,,,750,90,1,,,,,,,
35971,,,77718,77767,,,,,,,,1000,50,1,,,,,,,
35972,,,77718,77745,,,,,,,,1000,50,1,,,,,,,
35973,,,77718,77791,,,,,,,,1500,90,2,,,,,,,
35974,,,77748,63815,,,,,,,,1000,50,1,,,,,,,
35975,,,77748,74769,,,,,,,,1000,50,1,,,,,,,
35979,,,77771,77770,,,,,,,,1400,50,2,,,,,,,
35980,,,77771,77794,,,,,,,,1000,50,2,,,,,,,
35981,,,77771,77795,,,,,,,,1000,50,2,,,,,,,
35982,,,70664,70662,,,,,,,,2850,90,3,,,,,,,
35983,,,70664,70665,,,,,,,,750,90,1,,,,,,,
35984,,,70664,77666,,,,,,,,3800,90,4,,,,,,,
35985,,,70664,77796,,,,,,,,2850,90,3,,,,,,,
35986,,,77741,77739,,,,,,,,500,50,1,,,,,,,
35987,,,77741,77747,,,,,,,,2100,50,3,,,,,,,
35988,,,77741,77788,,,,,,,,1000,50,2,,,,,,,
35989,,,77741,77789,,,,,,,,500,50,1,,,,,,,
35990,,,77099,77494,,,,,,,,2400,60,2,,,,,,,
35991,,,317353,64773,,,,,,,,1000,50,1,,,,,,,
35994,,,77745,77717,,,,,,,,1700,90,2,,,,,,,
35995,,,77745,77718,,,,,,,,1000,50,1,,,,,,,
35996,,,77745,77797,,,,,,,,1700,90,2,,,,,,,
35997,,,77493,77492,,,,,,,,3800,90,4,,,,,,,
35998,,,77493,77783,,,,,,,,2400,60,2,,,,,,,
35999,,,77493,77798,,,,,,,,2850,90,3,,,,,,,
36000,,,77750,77746,,,,,,,,1000,50,2,,,,,,,
36001,,,77750,77747,,,,,,,,1400,50,2,,,,,,,
36002,,,77750,77799,,,,,,,,1400,50,2,,,,,,,
36003,,,77750,77800,,,,,,,,1000,50,2,,,,,,,
36004,,,64052,64049,,,,,,,,1300,50,2,,,,,,,
36005,,,64052,77221,,,,,,,,1300,50,2,,,,,,,
36006,,,64052,64146,,,,,,,,1000,50,1,,,,,,,
36008,,,77799,77750,,,,,,,,1400,50,2,,,,,,,
36009,,,77799,77756,,,,,,,,1400,50,2,,,,,,,
36010,,,77755,77709,,,,,,,,1900,90,2,,,,,,,
36011,,,77755,77803,,,,,,,,1900,90,2,,,,,,,
36013,,,77766,77765,,,,,,,,2850,90,3,,,,,,,
36014,,,77766,77770,,,,,,,,1900,90,2,,,,,,,
36015,,,77766,72768,,,,,,,,1700,90,2,,,,,,,
36016,,,77766,77805,,,,,,,,2850,90,3,,,,,,,
36019,,,70635,70633,,,,,,,,1000,50,1,,,,,,,
36020,,,70635,70665,,,,,,,,1500,90,2,,,,,,,
36022,,,70635,77806,,,,,,,,750,90,1,,,,,,,
36023,,,77807,77795,,,,,,,,1000,50,2,,,,,,,
36025,,,77807,77808,,,,,,,,1000,50,2,,,,,,,
36026,,,77794,77771,,,,,,,,1000,50,2,,,,,,,
36027,,,77794,77809,,,,,,,,500,50,1,,,,,,,
36029,,,77773,77738,,,,,,,,650,50,1,,,,,,,
36033,,,77773,77784,,,,,,,,1000,50,2,,,,,,,
36034,,,77773,77812,,,,,,,,1000,50,2,,,,,,,
36035,,,77756,77752,,,,,,,,1700,90,2,,,,,,,
36036,,,77756,77799,,,,,,,,1400,50,2,,,,,,,
36037,,,77756,77813,,,,,,,,1400,50,2,,,,,,,
36038,,,77756,77814,,,,,,,,1700,90,2,,,,,,,
36041,,,77806,70635,,,,,,,,1500,90,2,,,,,,,
36042,,,77806,77815,,,,,,,,750,90,1,,,,,,,
36048,,,77819,77798,,,,,,,,2400,60,2,,,,,,,
36049,,,77494,77492,,,,,,,,3800,90,4,,,,,,,
36050,,,77494,77820,,,,,,,,3800,90,4,,,,,,,
36055,,,77813,77756,,,,,,,,1400,50,2,,,,,,,
36056,,,77813,77775,,,,,,,,1400,50,2,,,,,,,
36063,,,77815,77806,,,,,,,,1500,90,2,,,,,,,
36064,,,77815,65148,,,,,,,,1300,50,2,,,,,,,
36065,,,77815,77822,,,,,,,,750,90,1,,,,,,,
36066,,,77815,70630,,,,,,,,1000,50,1,,,,,,,
36069,,,77788,77753,,,,,,,,1500,50,3,,,,,,,
36070,,,77788,77741,,,,,,,,1500,50,3,,,,,,,
36071,,,77788,77823,,,,,,,,1500,50,3,,,,,,,
36072,,,77788,77824,,,,,,,,1000,50,2,,,,,,,
36077,,,77495,77826,,,,,,,,2400,60,2,,,,,,,
36078,,,77820,77494,,,,,,,,3800,90,4,,,,,,,
36079,,,77820,77827,,,,,,,,3800,90,4,,,,,,,
36080,,,77828,77775,,,,,,,,1400,50,2,,,,,,,
36081,,,77828,77829,,,,,,,,1400,50,2,,,,,,,
36082,,,77775,77774,,,,,,,,1000,50,1,,,,,,,
36083,,,77775,77813,,,,,,,,1400,50,2,,,,,,,
36084,,,77775,77828,,,,,,,,1400,50,2,,,,,,,
36085,,,77775,77830,,,,,,,,1000,50,1,,,,,,,
36089,,,71851,77819,,,,,,,,2400,60,2,,,,,,,
36090,,,77814,77756,,,,,,,,1700,90,2,,,,,,,
36091,,,77814,77831,,,,,,,,1700,90,2,,,,,,,
36098,,,77833,66934,,,,,,,,750,90,1,,,,,,,
36099,,,77833,72176,,,,,,,,1000,50,1,,,,,,,
36100,,,77833,77822,,,,,,,,1500,90,2,,,,,,,
36103,,,77798,77493,,,,,,,,3800,90,4,,,,,,,
36104,,,77798,77787,,,,,,,,2850,90,3,,,,,,,
36105,,,77759,77758,,,,,,,,1300,50,2,,,,,,,
36106,,,77759,77835,,,,,,,,1000,50,2,,,,,,,
36108,,,77759,77836,,,,,,,,1000,50,2,,,,,,,
36109,,,77759,77812,,,,,,,,1000,50,2,,,,,,,
36115,,,72768,72766,,,,,,,,2850,90,3,,,,,,,
36116,,,72768,77766,,,,,,,,1700,90,2,,,,,,,
36117,,,72768,77837,,,,,,,,1700,90,2,,,,,,,
36118,,,72768,77838,,,,,,,,2850,90,3,,,,,,,
36121,,,77826,77109,,,,,,,,1200,60,1,,,,,,,
36122,,,77796,70664,,,,,,,,1900,90,2,,,,,,,
36123,,,77796,77829,,,,,,,,2850,90,3,,,,,,,
36124,,,77796,76324,,,,,,,,1000,50,1,,,,,,,
36126,,,77800,77750,,,,,,,,1000,50,2,,,,,,,
36127,,,77800,77840,,,,,,,,500,50,1,,,,,,,
36129,,,77789,77747,,,,,,,,500,50,1,,,,,,,
36130,,,77789,77741,,,,,,,,500,50,1,,,,,,,
36131,,,77789,77841,,,,,,,,1000,50,2,,,,,,,
36132,,,63816,63813,,,,,,,,1700,90,2,,,,,,,
36133,,,63816,63800,,,,,,,,1700,90,2,,,,,,,
36136,,,77843,77844,,,,,,,,5400,100,3,,,,,,,
36139,,,74771,77734,,,,,,,,1000,50,1,,,,,,,
36140,,,74771,77845,,,,,,,,1000,50,1,,,,,,,
36141,,,66934,66933,,,,,,,,1500,90,2,,,,,,,
36142,,,66934,77833,,,,,,,,1500,90,2,,,,,,,
36143,,,66934,77846,,,,,,,,700,50,1,,,,,,,
36145,,,77829,77828,,,,,,,,1400,50,2,,,,,,,
36146,,,77829,77796,,,,,,,,2850,90,3,,,,,,,
36147,,,77829,77847,,,,,,,,2850,90,3,,,,,,,
36148,,,77848,77849,,,,,,,,1000,50,2,,,,,,,
36149,,,77848,77850,,,,,,,,1500,50,3,,,,,,,
36150,,,77848,77824,,,,,,,,1000,50,2,,,,,,,
36151,,,77848,77785,,,,,,,,1500,50,3,,,,,,,
36157,,,77844,70652,,,,,,,,5400,100,3,,,,,,,
36158,,,70651,77851,,,,,,,,5400,100,4,,,,,,,
36162,,,77823,77788,,,,,,,,1500,50,3,,,,,,,
36163,,,77823,77855,,,,,,,,1500,50,3,,,,,,,
36167,,,77827,77820,,,,,,,,3800,90,4,,,,,,,
36168,,,77827,77856,,,,,,,,3800,90,4,,,,,,,
36177,,,77835,77759,,,,,,,,1000,50,2,,,,,,,
36178,,,77835,77860,,,,,,,,1000,50,2,,,,,,,
36179,,,77835,77861,,,,,,,,1500,50,3,,,,,,,
36180,,,77835,77808,,,,,,,,1000,50,2,,,,,,,
36181,,,65148,65147,,,,,,,,1000,50,1,,,,,,,
36182,,,65148,72175,,,,,,,,1000,50,1,,,,,,,
36183,,,65148,77815,,,,,,,,1300,50,2,,,,,,,
36184,,,65148,77862,,,,,,,,1300,50,2,,,,,,,
36185,,,77841,77789,,,,,,,,1000,50,2,,,,,,,
36186,,,77841,77855,,,,,,,,500,50,1,,,,,,,
36188,,,77841,77840,,,,,,,,1000,50,2,,,,,,,
36191,,,77837,72768,,,,,,,,1700,90,2,,,,,,,
36192,,,77837,72253,,,,,,,,1900,90,2,,,,,,,
36194,,,77837,77866,,,,,,,,700,50,1,,,,,,,
36198,,,77851,71852,,,,,,,,1200,60,1,,,,,,,
36199,,,77851,77112,,,,,,,,5400,100,3,,,,,,,
36200,,,72176,72175,,,,,,,,1000,50,1,,,,,,,
36201,,,72176,77833,,,,,,,,1000,50,1,,,,,,,
36204,,,77109,77843,,,,,,,,5400,100,4,,,,,,,
36215,,,77810,77874,,,,,,,,1000,50,2,,,,,,,
36216,,,77810,77849,,,,,,,,1000,50,2,,,,,,,
36237,,,77860,77835,,,,,,,,1000,50,2,,,,,,,
36240,,,77860,77881,,,,,,,,1000,50,2,,,,,,,
36241,,,77860,77882,,,,,,,,1000,50,2,,,,,,,
36242,,,77860,77809,,,,,,,,500,50,1,,,,,,,
36245,,,77874,77810,,,,,,,,1000,50,2,,,,,,,
36246,,,77874,77884,,,,,,,,1000,50,2,,,,,,,
36247,,,77855,77823,,,,,,,,1500,50,3,,,,,,,
36248,,,77855,77841,,,,,,,,500,50,1,,,,,,,
36249,,,77855,77885,,,,,,,,500,50,1,,,,,,,
36250,,,77855,77886,,,,,,,,1500,50,3,,,,,,,
36251,,,77862,65148,,,,,,,,1300,50,2,,,,,,,
36252,,,77862,64739,,,,,,,,1300,50,2,,,,,,,
36253,,,77862,77887,,,,,,,,1000,50,1,,,,,,,
36260,,,77890,66935,,,,,,,,1500,90,2,,,,,,,
36261,,,77890,77791,,,,,,,,750,90,1,,,,,,,
36262,,,77890,77891,,,,,,,,1500,90,2,,,,,,,
36263,,,77890,77797,,,,,,,,850,90,1,,,,,,,
36268,,,77846,66934,,,,,,,,700,50,1,,,,,,,
36269,,,77846,77894,,,,,,,,700,50,1,,,,,,,
36270,,,77884,77874,,,,,,,,1000,50,2,,,,,,,
36271,,,77884,77895,,,,,,,,1000,50,2,,,,,,,
36272,,,77884,77896,,,,,,,,1000,50,2,,,,,,,
36273,,,77884,77836,,,,,,,,1000,50,2,,,,,,,
36456,,,77322,77319,,,,,,,,1000,50,1,,,,,,,
36457,,,77322,77446,,,,,,,,1000,50,1,,,,,,,
36458,,,77555,72069,,,,,,,,650,50,1,,,,,,,
36459,,,77555,77604,,,,,,,,650,50,1,,,,,,,
36460,,,77659,77618,,,,,,,,1000,50,1,,,,,,,
36461,,,77659,77925,,,,,,,,1000,50,1,,,,,,,
36462,,,77630,77627,,,,,,,,1000,50,1,,,,,,,
36463,,,77630,77925,,,,,,,,1000,50,1,,,,,,,
36464,,,77692,77614,,,,,,,,2000,50,2,,,,,,,
36465,,,77692,77765,,,,,,,,2000,50,2,,,,,,,
36466,,,77926,77927,,,,,,,,2850,90,3,,,,,,,
36467,,,77926,77928,,,,,,,,1900,90,2,,,,,,,
36468,,,69190,69187,,,,,,,,1900,90,2,,,,,,,
36469,,,69190,77928,,,,,,,,1900,90,2,,,,,,,
36470,,,77929,77930,,,,,,,,3400,90,4,,,,,,,
36471,,,77929,77931,,,,,,,,3400,90,4,,,,,,,
36472,,,77932,77933,,,,,,,,1300,50,2,,,,,,,
36473,,,77932,77934,,,,,,,,1300,50,2,,,,,,,
36474,,,77935,76259,,,,,,,,1500,90,2,,,,,,,
36475,,,77935,77936,,,,,,,,750,90,1,,,,,,,
36476,,,64467,64466,,,,,,,,1000,50,1,,,,,,,
36478,,,64467,76273,,,,,,,,1000,50,1,,,,,,,
36479,,,64747,64746,,,,,,,,1000,50,1,,,,,,,
36480,,,64747,64750,,,,,,,,1000,50,1,,,,,,,
36481,,,64743,64742,,,,,,,,1000,50,1,,,,,,,
36482,,,64743,64750,,,,,,,,1000,50,1,,,,,,,
36493,,,69203,69202,,,,,,,,1400,50,2,,,,,,,
36494,,,69203,64506,,,,,,,,1000,50,1,,,,,,,
36495,,,69203,64517,,,,,,,,1400,50,2,,,,,,,
36496,,,64506,64503,,,,,,,,1000,50,1,,,,,,,
36497,,,64506,69203,,,,,,,,1000,50,1,,,,,,,
36498,,,64506,77937,,,,,,,,1000,50,1,,,,,,,
36499,,,64506,77938,,,,,,,,1000,50,1,,,,,,,
36500,,,65142,65141,,,,,,,,1900,90,2,,,,,,,
36501,,,65142,77937,,,,,,,,1000,50,1,,,,,,,
36502,,,65142,77939,,,,,,,,2850,90,3,,,,,,,
36503,,,77937,64506,,,,,,,,1000,50,1,,,,,,,
36504,,,77937,65142,,,,,,,,1000,50,1,,,,,,,
36505,,,77937,64504,,,,,,,,1000,50,1,,,,,,,
36506,,,64504,64502,,,,,,,,1000,50,1,,,,,,,
36507,,,64504,77937,,,,,,,,1000,50,1,,,,,,,
36508,,,77940,77941,,,,,,,,2000,50,2,,,,,,,
36509,,,77940,77942,,,,,,,,1000,50,1,,,,,,,
36510,,,77940,77943,,,,,,,,1000,50,1,,,,,,,
36511,,,77941,77940,,,,,,,,2000,50,2,,,,,,,
36512,,,77941,77944,,,,,,,,2000,50,2,,,,,,,
36513,,,77945,77946,,,,,,,,1000,50,1,,,,,,,
36514,,,77945,77947,,,,,,,,1000,50,1,,,,,,,
36515,,,77945,77948,,,,,,,,1000,50,1,,,,,,,
36516,,,77946,77945,,,,,,,,1000,50,1,,,,,,,
36517,,,77946,77949,,,,,,,,1000,50,1,,,,,,,
36518,,,77949,77946,,,,,,,,1000,50,1,,,,,,,
36519,,,77949,77950,,,,,,,,1700,30,2,,,,,,,
36520,,,77949,77951,,,,,,,,1500,90,2,,,,,,,
36553,,,64461,64459,,,,,,,,1500,90,2,,,,,,,
36554,,,64461,65097,,,,,,,,750,90,1,,,,,,,
36555,,,77975,65086,,,,,,,,1500,90,2,,,,,,,
36556,,,77975,77976,,,,,,,,750,90,1,,,,,,,
36557,,,64468,64466,,,,,,,,1500,90,2,,,,,,,
36558,,,64468,64462,,,,,,,,750,90,1,,,,,,,
36559,,,77977,76273,,,,,,,,1500,90,2,,,,,,,
36560,,,77977,64464,,,,,,,,750,90,1,,,,,,,
36561,,,77933,77932,,,,,,,,1300,50,2,,,,,,,
36562,,,77933,77978,,,,,,,,1300,50,2,,,,,,,
36563,,,65090,65087,,,,,,,,750,90,1,,,,,,,
36564,,,65090,77979,,,,,,,,1500,90,2,,,,,,,
36565,,,77980,77981,,,,,,,,750,90,1,,,,,,,
36566,,,77980,77979,,,,,,,,750,90,1,,,,,,,
36569,,,64505,64502,,,,,,,,1000,50,1,,,,,,,
36570,,,64505,318501,,,,,,,,1000,50,1,,,,,,,
36572,,,317355,64505,,,,,,,,1000,50,1,,,,,,,
36573,,,77982,77983,,,,,,,,1000,50,1,,,,,,,
36574,,,77982,64516,,,,,,,,1000,50,1,,,,,,,
36575,,,77984,77985,,,,,,,,1000,50,1,,,,,,,
36576,,,77984,77986,,,,,,,,1000,50,1,,,,,,,
36580,,,77988,77909,,,,,,,,1700,90,2,,,,,,,
36581,,,77988,77989,,,,,,,,1700,90,2,,,,,,,
36582,,,77990,77947,,,,,,,,1000,50,1,,,,,,,
36583,,,77990,77991,,,,,,,,1000,50,1,,,,,,,
36584,,,77947,77945,,,,,,,,1000,50,1,,,,,,,
36585,,,77947,77990,,,,,,,,1000,50,1,,,,,,,
36586,,,77930,77929,,,,,,,,3400,90,4,,,,,,,
36587,,,77930,76228,,,,,,,,3400,90,4,,,,,,,
36588,,,77992,64745,,,,,,,,1300,50,2,,,,,,,
36589,,,77992,65156,,,,,,,,650,50,1,,,,,,,
36590,,,77587,77542,,,,,,,,1900,90,2,,,,,,,
36591,,,77587,77687,,,,,,,,1900,90,2,,,,,,,
36592,,,77757,77752,,,,,,,,2850,90,3,,,,,,,
36593,,,77757,77704,,,,,,,,2850,90,3,,,,,,,
36594,,,77993,77994,,,,,,,,500,50,1,,,,,,,
36595,,,77993,77995,,,,,,,,500,50,1,,,,,,,
36596,,,77474,77399,,,,,,,,1300,50,2,,,,,,,
36597,,,77474,77568,,,,,,,,650,50,1,,,,,,,
36602,,,77415,72390,,,,,,,,3800,90,4,,,,,,,
36603,,,77415,77406,,,,,,,,3800,90,4,,,,,,,
36604,,,72386,72384,,,,,,,,1000,50,1,,,,,,,
36605,,,72386,77576,,,,,,,,1000,50,1,,,,,,,
36608,,,77693,77614,,,,,,,,650,50,1,,,,,,,
36609,,,77693,77700,,,,,,,,650,50,1,,,,,,,
36611,,,76365,76364,,,,,,,,700,50,1,,,,,,,
36612,,,76365,76366,,,,,,,,2000,50,2,,,,,,,
36613,,,76365,77579,,,,,,,,1400,50,2,,,,,,,
36615,,,76366,77577,,,,,,,,2000,50,2,,,,,,,
36616,,,76366,76365,,,,,,,,2000,50,2,,,,,,,
36617,,,76366,77703,,,,,,,,2000,50,2,,,,,,,
36618,,,77703,77696,,,,,,,,2000,50,2,,,,,,,
36619,,,77703,76366,,,,,,,,2000,50,2,,,,,,,
37772,,,77681,77597,,,,,,,,1000,50,1,,,,,,,
37775,,,77681,77721,,,,,,,,1000,50,1,,,,,,,
37782,,,64493,64492,,,,,,,,1500,90,2,,,,,,,
37783,,,64493,71832,,,,,,,,750,90,1,,,,,,,
37784,,,64532,64530,,,,,,,,750,90,1,,,,,,,
37785,,,64532,71832,,,,,,,,1500,90,2,,,,,,,
37786,,,78521,64456,,,,,,,,1500,90,2,,,,,,,
37787,,,78521,64538,,,,,,,,750,90,1,,,,,,,
37788,,,65130,65129,,,,,,,,1500,90,2,,,,,,,
37789,,,65130,64533,,,,,,,,1500,90,2,,,,,,,
37792,,,63806,63805,,,,,,,,1700,90,2,,,,,,,
37793,,,63806,63800,,,,,,,,1700,90,2,,,,,,,
37794,,,74710,74656,,,,,,,,1300,50,2,,,,,,,
37795,,,74710,66085,,,,,,,,1300,50,2,,,,,,,
37797,,,66935,66933,,,,,,,,1500,90,2,,,,,,,
37798,,,66935,77890,,,,,,,,750,90,1,,,,,,,
37799,,,77791,77718,,,,,,,,750,90,1,,,,,,,
37800,,,77791,77890,,,,,,,,1500,90,2,,,,,,,
37801,,,77891,77890,,,,,,,,1500,90,2,,,,,,,
37802,,,77891,78523,,,,,,,,1500,90,2,,,,,,,
37803,,,78524,65153,,,,,,,,1300,50,2,,,,,,,
37804,,,78524,65159,,,,,,,,650,50,1,,,,,,,
37805,,,78525,64612,,,,,,,,1500,90,2,,,,,,,
37806,,,78525,64615,,,,,,,,1500,90,2,,,,,,,
37862,,,64063,64059,,,,,,,,1300,50,2,,,,,,,
37864,,,64063,74691,,,,,,,,1300,50,2,,,,,,,
38945,,,78924,78925,,,,,,,,1200,60,1,,,,,,,
38946,,,78924,78926,,,,,,,,1200,60,1,,,,,,,
38947,,,78927,78924,,,,,,,,1200,60,1,,,,,,,
38948,,,78925,78928,,,,,,,,7200,100,5,,,,,,,
38949,,,78929,78930,,,,,,,,2400,60,2,,,,,,,
38950,,,78929,70614,,,,,,,,2000,50,2,,,,,,,
38951,,,78930,78931,,,,,,,,2400,60,2,,,,,,,
38952,,,78932,78933,,,,,,,,5400,100,3,,,,,,,
38953,,,78934,78932,,,,,,,,3600,100,2,,,,,,,
38954,,,78933,78935,,,,,,,,5400,100,3,,,,,,,
38955,,,78936,78934,,,,,,,,3600,100,3,,,,,,,
38956,,,78937,78936,,,,,,,,1200,60,1,,,,,,,
38957,,,78938,78936,,,,,,,,3600,100,2,,,,,,,
38958,,,78939,78938,,,,,,,,3600,100,2,,,,,,,
38959,,,78939,78940,,,,,,,,5400,100,3,,,,,,,
38960,,,78941,78932,,,,,,,,1200,60,1,,,,,,,
38961,,,78941,78942,,,,,,,,1800,100,2,,,,,,,
38962,,,78943,78941,,,,,,,,3600,100,3,,,,,,,
38963,,,78944,78943,,,,,,,,3600,100,2,,,,,,,
38964,,,78945,78946,,,,,,,,3600,100,2,,,,,,,
38965,,,78946,78944,,,,,,,,3600,100,2,,,,,,,
38966,,,78947,78948,,,,,,,,2400,60,2,,,,,,,
38967,,,78949,78950,,,,,,,,3600,100,3,,,,,,,
38968,,,78950,78951,,,,,,,,3600,100,2,,,,,,,
38969,,,78951,78952,,,,,,,,3600,100,2,,,,,,,
38970,,,78952,69257,,,,,,,,3600,100,2,,,,,,,
38971,,,78953,78954,,,,,,,,1200,60,1,,,,,,,
38972,,,78954,78949,,,,,,,,1200,60,1,,,,,,,
38973,,,78954,73214,,,,,,,,2400,60,2,,,,,,,
38974,,,78955,78953,,,,,,,,1200,60,1,,,,,,,
38975,,,78956,78955,,,,,,,,1200,60,1,,,,,,,
38976,,,78957,78956,,,,,,,,1200,60,1,,,,,,,
38977,,,78958,78957,,,,,,,,1200,60,1,,,,,,,
38978,,,78959,78958,,,,,,,,1200,60,1,,,,,,,
38979,,,78960,78961,,,,,,,,1200,60,1,,,,,,,
38980,,,78960,76380,,,,,,,,1900,90,2,,,,,,,
38981,,,78960,69286,,,,,,,,1900,90,2,,,,,,,
38982,,,78961,69311,,,,,,,,2400,60,2,,,,,,,
39211,,,63751,63750,,,,,,,,1000,50,1,,,,,,,
39212,,,63751,63754,,,,,,,,1000,50,1,,,,,,,
39213,,,79032,67027,,,,,,,,1900,90,2,,,,,,,
39214,,,79032,79033,,,,,,,,1900,90,2,,,,,,,
39215,,,79034,63800,,,,,,,,700,50,1,,,,,,,
39216,,,79034,79035,,,,,,,,700,50,1,,,,,,,
39217,,,77595,74736,,,,,,,,650,50,1,,,,,,,
39218,,,77595,77584,,,,,,,,650,50,1,,,,,,,
39219,,,77525,318503,,,,,,,,700,50,1,,,,,,,
39220,,,77525,64079,,,,,,,,700,50,1,,,,,,,
39225,,,64088,318505,,,,,,,,1000,50,1,,,,,,,
39226,,,64088,64076,,,,,,,,1000,50,1,,,,,,,
39231,,,77631,318507,,,,,,,,1700,90,2,,,,,,,
39232,,,77631,68460,,,,,,,,1700,90,2,,,,,,,
39233,,,77241,77237,,,,,,,,650,50,1,,,,,,,
39234,,,77241,64078,,,,,,,,650,50,1,,,,,,,
39235,,,77218,318509,,,,,,,,650,50,1,,,,,,,
39236,,,77218,77191,,,,,,,,650,50,1,,,,,,,
39354,,,74713,74652,,,,,,,,1300,50,2,,,,,,,
39355,,,74713,64042,,,,,,,,1300,50,2,,,,,,,
39360,,,64146,64143,,,,,,,,1000,50,1,,,,,,,
39361,,,64146,64052,,,,,,,,1000,50,1,,,,,,,
39502,,,77121,65216,,,,,,,,1700,90,2,,,,,,,
39503,,,77121,65220,,,,,,,,1700,90,2,,,,,,,
39544,,,79053,319467,,,,,,,,1700,90,2,,,,,,,
39545,,,79053,77418,,,,,,,,1700,90,2,,,,,,,
39546,,,77312,77301,,,,,,,,950,90,1,,,,,,,
39547,,,77312,77351,,,,,,,,1900,90,2,,,,,,,
39548,,,77227,72059,,,,,,,,2850,90,3,,,,,,,
39549,,,77227,76294,,,,,,,,1900,90,2,,,,,,,
39550,,,77352,77351,,,,,,,,950,90,1,,,,,,,
39551,,,77352,73614,,,,,,,,1900,90,2,,,,,,,
40124,,,77380,74813,,,,,,,,1700,90,2,,,,,,,
40125,,,77380,64754,,,,,,,,1700,90,2,,,,,,,
40126,,,79084,77797,,,,,,,,1700,90,2,,,,,,,
40127,,,79084,65175,,,,,,,,1700,90,2,,,,,,,
40128,,,64783,318511,,,,,,,,850,90,1,,,,,,,
40129,,,64783,77777,,,,,,,,1700,90,2,,,,,,,
40160,,,65110,65108,,,,,,,,750,90,1,,,,,,,
40161,,,65110,65098,,,,,,,,1500,90,2,,,,,,,
40162,,,64456,64454,,,,,,,,1500,90,2,,,,,,,
40163,,,64456,78521,,,,,,,,750,90,1,,,,,,,
40164,,,79095,79096,,,,,,,,1700,90,2,,,,,,,
40165,,,79095,64786,,,,,,,,850,90,1,,,,,,,
40166,,,64611,64609,,,,,,,,750,90,1,,,,,,,
40167,,,64611,69041,,,,,,,,1500,90,2,,,,,,,
40168,,,79097,64786,,,,,,,,1500,90,2,,,,,,,
40169,,,79097,64612,,,,,,,,1500,90,2,,,,,,,
40184,,,65137,65135,,,,,,,,1700,90,2,,,,,,,
40185,,,65137,64462,,,,,,,,850,90,1,,,,,,,
40186,,,64479,64474,,,,,,,,1000,50,1,,,,,,,
40187,,,64479,64476,,,,,,,,1000,50,1,,,,,,,
40188,,,70667,70666,,,,,,,,3400,90,4,,,,,,,
40189,,,70667,318513,,,,,,,,3400,90,4,,,,,,,
40190,,,79107,65146,,,,,,,,1500,90,2,,,,,,,
40191,,,79107,64478,,,,,,,,750,90,1,,,,,,,
40192,,,65145,65144,,,,,,,,3400,90,4,,,,,,,
40193,,,65145,76345,,,,,,,,3400,90,4,,,,,,,
40194,,,79108,77931,,,,,,,,3400,90,4,,,,,,,
40195,,,79108,76345,,,,,,,,2550,90,3,,,,,,,
40196,,,79109,77936,,,,,,,,1500,90,2,,,,,,,
40197,,,79109,76273,,,,,,,,750,90,1,,,,,,,
40198,,,77934,77932,,,,,,,,1300,50,2,,,,,,,
40199,,,77934,77936,,,,,,,,1300,50,2,,,,,,,
40200,,,79110,68997,,,,,,,,1400,50,2,,,,,,,
40201,,,79110,69006,,,,,,,,1400,50,2,,,,,,,
40202,,,77547,76327,,,,,,,,1700,90,2,,,,,,,
40203,,,77547,77550,,,,,,,,850,90,1,,,,,,,
40204,,,77544,76326,,,,,,,,3800,90,4,,,,,,,
40205,,,77544,73498,,,,,,,,3800,90,4,,,,,,,
40206,,,77710,77655,,,,,,,,1000,50,1,,,,,,,
40207,,,77710,77666,,,,,,,,1000,50,1,,,,,,,
40208,,,79111,79112,,,,,,,,650,50,1,,,,,,,
40209,,,79111,79113,,,,,,,,650,50,1,,,,,,,
40210,,,68994,68993,,,,,,,,1700,90,2,,,,,,,
40211,,,68994,79114,,,,,,,,1700,90,2,,,,,,,
40212,,,79115,77948,,,,,,,,1000,50,1,,,,,,,
40213,,,79115,79114,,,,,,,,1000,50,1,,,,,,,
40214,,,79116,77950,,,,,,,,1700,90,2,,,,,,,
40215,,,79117,69327,,,,,,,,3800,90,4,,,,,,,
40216,,,79117,77927,,,,,,,,3800,90,4,,,,,,,
40217,,,79118,77942,,,,,,,,3800,90,4,,,,,,,
40218,,,79118,69327,,,,,,,,3800,90,4,,,,,,,
