name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector
,3260,1679,1680,Highway,1,0.4350925044447442,1.0,1200.0,60.0,1,0,0.4350925044447442,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3261,1585,1582,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3262,1585,249,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3263,1666,1678,Highway,1,0.4552381569509867,3.0,5400.0,100.0,1,0,0.273142894170592,5400.0,0.15,4,1.0,1,100,10,0,1,0
,3264,1681,1682,Highway,1,0.0424499705535822,2.0,1400.0,50.0,1,0,0.0509399646642987,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3265,1681,1431,Highway,1,0.0819225982575013,2.0,1400.0,50.0,1,0,0.0983071179090016,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3266,1665,1683,Highway,1,0.1716178094601234,1.0,1200.0,60.0,1,0,0.1716178094601234,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3267,864,2325,Highway,1,0.517239932856241,5.0,7200.0,100.0,1,0,0.3103439597137446,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3268,1680,632,Highway,1,0.2001452822927165,5.0,9000.0,100.0,1,0,0.1200871693756299,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3269,1684,1685,Highway,1,0.1182285921425101,2.0,2400.0,60.0,1,0,0.1182285921425101,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3270,1617,1686,Highway,1,0.1444978334260814,1.0,1200.0,60.0,1,0,0.1444978334260814,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3271,1460,1677,Highway,1,0.3197764844387404,2.0,3600.0,100.0,1,0,0.1918658906632442,3600.0,0.15,4,1.0,1,100,10,0,1,0
,3272,1687,1619,Highway,1,0.2044749373395184,2.0,1400.0,50.0,1,0,0.2453699248074221,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3273,1687,1688,Highway,1,0.2245498246094326,2.0,1400.0,50.0,1,0,0.2694597895313191,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3274,1676,1689,Highway,1,0.2581345450134781,4.0,7200.0,100.0,1,0,0.1548807270080869,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3275,532,1690,Highway,1,0.5496271463455932,5.0,9000.0,100.0,1,0,0.3297762878073559,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3276,1673,1645,Highway,1,0.2245498246094326,2.0,2000.0,50.0,1,0,0.2694597895313191,2000.0,0.15,4,1.0,1,100,10,0,1,0
,3277,1673,1669,Highway,1,0.2245498246094326,2.0,2000.0,50.0,1,0,0.2694597895313191,2000.0,0.15,4,1.0,1,100,10,0,1,0
,3278,1691,616,Highway,1,0.5097224735088693,3.0,5400.0,100.0,1,0,0.3058334841053216,5400.0,0.15,4,1.0,1,100,10,0,1,0
,3279,1671,1680,Highway,1,0.5213613240584946,4.0,7200.0,100.0,1,0,0.3128167944350967,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3280,637,1692,Highway,1,0.5291448963811506,4.0,7200.0,100.0,1,0,0.3174869378286903,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3281,637,1693,Highway,1,0.4432149155502459,1.0,1200.0,60.0,1,0,0.4432149155502459,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3282,1694,1,Highway,1,0.1611241757155021,5.0,9000.0,100.0,1,0,0.0966745054293012,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3283,1695,1672,Highway,1,0.5101384171220243,2.0,1200.0,60.0,1,0,0.5101384171220243,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3284,539,827,Highway,1,0.0414366987102013,2.0,2400.0,60.0,1,0,0.0414366987102013,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3285,1696,1697,Highway,1,0.1047377677822093,1.0,1200.0,60.0,1,0,0.1047377677822093,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3286,1683,543,Highway,1,0.0432287372452022,1.0,1200.0,60.0,1,0,0.0432287372452022,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3287,1683,823,Highway,1,0.0937562313865886,1.0,1200.0,60.0,1,0,0.0937562313865886,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3288,529,528,Highway,1,0.2663080922540657,2.0,1300.0,50.0,1,0,0.3195697107048789,1300.0,0.15,4,1.0,1,100,10,0,1,0
,3289,529,579,Highway,1,0.0903666841649734,2.0,1300.0,50.0,1,0,0.1084400209979681,1300.0,0.15,4,1.0,1,100,10,0,1,0
,3290,1641,185,Highway,1,0.3103462423949829,3.0,2550.0,90.0,1,0,0.2068974949299886,2550.0,0.15,4,1.0,1,100,10,0,1,0
,3291,1641,1698,Highway,1,0.1421570888777267,3.0,2550.0,90.0,1,0,0.0947713925851511,2550.0,0.15,4,1.0,1,100,10,0,1,0
,3292,1699,1675,Highway,1,0.3020199216528743,4.0,7200.0,100.0,1,0,0.1812119529917246,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3293,822,548,Highway,1,0.0864435134470927,1.0,700.0,50.0,1,0,0.1037322161365113,700.0,0.15,4,1.0,1,100,10,0,1,0
,3294,822,1700,Highway,1,0.2179238297470036,1.0,700.0,50.0,1,0,0.2615085956964044,700.0,0.15,4,1.0,1,100,10,0,1,0
,3295,1701,1662,Highway,1,0.0543550689157659,2.0,2400.0,60.0,1,0,0.0543550689157659,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3296,1658,1636,Highway,1,0.0792833265300426,2.0,1400.0,50.0,1,0,0.0951399918360511,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3297,1658,1702,Highway,1,0.3862188498765952,2.0,1400.0,50.0,1,0,0.4634626198519142,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3298,1692,864,Highway,1,0.3846454633881032,4.0,7200.0,100.0,1,0,0.2307872780328619,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3299,1662,1468,Highway,1,0.1072515511068767,3.0,2850.0,90.0,1,0,0.0715010340712511,2850.0,0.15,4,1.0,1,100,10,0,1,0
,3300,1662,1703,Highway,1,0.0344108109842724,3.0,2100.0,50.0,1,0,0.0412929731811269,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3301,435,433,Highway,1,0.1,2.0,1800.0,60.0,1,0,0.1,1800.0,0.15,4,1.0,1,100,10,0,1,0
,3302,435,1704,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3303,1704,435,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3304,1704,1705,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3305,384,1706,Highway,1,0.0602061863481713,1.0,1200.0,60.0,1,0,0.0602061863481713,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3306,384,1707,Highway,1,0.0887495369469873,4.0,5400.0,100.0,1,0,0.0532497221681924,5400.0,0.15,4,1.0,1,100,10,0,1,0
,3307,548,545,Highway,1,0.0619063540560821,2.0,1400.0,50.0,1,0,0.0742876248672986,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3308,548,822,Highway,1,0.0864435134470927,1.0,700.0,50.0,1,0,0.1037322161365113,700.0,0.15,4,1.0,1,100,10,0,1,0
,3309,1689,1708,Highway,1,0.6562544806210059,4.0,7200.0,100.0,1,0,0.3937526883726035,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3310,1706,1709,Highway,1,0.0554707129934346,1.0,1200.0,60.0,1,0,0.0554707129934346,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3311,1703,1695,Highway,1,0.075056328039767,2.0,2400.0,60.0,1,0,0.075056328039767,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3312,1703,1662,Highway,1,0.0344108109842724,3.0,2100.0,50.0,1,0,0.0412929731811269,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3313,1703,1710,Highway,1,0.0553226987309707,3.0,2100.0,50.0,1,0,0.0663872384771649,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3314,1711,825,Highway,1,0.1303564372451463,1.0,1200.0,60.0,1,0,0.1303564372451463,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3315,1711,564,Highway,1,0.5154911869972565,3.0,5400.0,100.0,1,0,0.3092947121983539,5400.0,0.15,4,1.0,1,100,10,0,1,0
,3316,1649,1625,Highway,1,0.2871068968713384,4.0,3400.0,90.0,1,0,0.1914045979142256,3400.0,0.15,4,1.0,1,100,10,0,1,0
,3317,1649,749,Highway,1,0.352,4.0,3400.0,90.0,1,0,0.2346666666666666,3400.0,0.15,4,1.0,1,100,10,0,1,0
,3318,1702,1658,Highway,1,0.3862188498765952,2.0,1400.0,50.0,1,0,0.4634626198519142,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3319,1702,1431,Highway,1,0.061923744276745,2.0,1400.0,50.0,1,0,0.074308493132094,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3320,1712,1713,Highway,1,0.1250024717124564,2.0,1400.0,50.0,1,0,0.1500029660549477,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3321,1712,398,Highway,1,0.0537587202228624,2.0,1400.0,50.0,1,0,0.0645104642674349,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3322,1714,859,Highway,1,0.1739539811425292,1.0,1200.0,60.0,1,0,0.1739539811425292,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3323,322,321,Highway,1,0.1397357066852262,2.0,1700.0,90.0,1,0,0.0931571377901508,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3324,322,1550,Highway,1,0.1202730982538032,2.0,1900.0,90.0,1,0,0.0801820655025355,1900.0,0.15,4,1.0,1,100,10,0,1,0
,3325,322,1714,Highway,1,0.0655756900298561,2.0,2400.0,60.0,1,0,0.0655756900298561,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3326,1693,322,Highway,1,0.0985417308701763,2.0,2400.0,60.0,1,0,0.0985417308701763,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3327,1678,557,Highway,1,0.439509555785941,4.0,5400.0,100.0,1,0,0.2637057334715646,5400.0,0.15,4,1.0,1,100,10,0,1,0
,3328,1715,1660,Highway,1,0.0555154851584461,2.0,1900.0,90.0,1,0,0.0370103234389641,1900.0,0.15,4,1.0,1,100,10,0,1,0
,3329,1715,1716,Highway,1,0.1361996734954719,2.0,1900.0,90.0,1,0,0.0907997823303146,1900.0,0.15,4,1.0,1,100,10,0,1,0
,3330,173,170,Highway,1,0.2683916029130153,2.0,1500.0,90.0,1,0,0.1789277352753435,1500.0,0.15,4,1.0,1,100,10,0,1,0
,3331,173,178,Highway,1,0.4304264149074442,1.0,750.0,90.0,1,0,0.2869509432716295,750.0,0.15,4,1.0,1,100,10,0,1,0
,3332,173,1443,Highway,1,0.3715959080474276,2.0,1500.0,90.0,1,0,0.2477306053649517,1500.0,0.15,4,1.0,1,100,10,0,1,0
,3333,173,1490,Highway,1,0.4199864911452852,2.0,1500.0,90.0,1,0,0.2799909940968568,1500.0,0.15,4,1.0,1,100,10,0,1,0
,3334,1660,821,Highway,1,0.0795602091767401,1.0,850.0,90.0,1,0,0.0530401394511601,850.0,0.15,4,1.0,1,100,10,0,1,0
,3335,1660,1481,Highway,1,0.0172875465290446,2.0,2400.0,60.0,1,0,0.0172875465290446,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3336,1660,1643,Highway,1,0.1968001737189202,2.0,2000.0,50.0,1,0,0.2361602084627043,2000.0,0.15,4,1.0,1,100,10,0,1,0
,3337,1660,1715,Highway,1,0.0555154851584461,2.0,1900.0,90.0,1,0,0.0370103234389641,1900.0,0.15,4,1.0,1,100,10,0,1,0
,3338,560,1652,Highway,1,0.0557853027239254,2.0,2400.0,60.0,1,0,0.0557853027239254,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3339,1623,1717,Highway,1,0.3341973805036687,4.0,7200.0,100.0,1,0,0.2005184283022012,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3340,824,1715,Highway,1,0.0702515602587091,2.0,2400.0,60.0,1,0,0.0702515602587091,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3341,1713,1712,Highway,1,0.1250024717124564,2.0,1400.0,50.0,1,0,0.1500029660549477,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3342,1713,404,Highway,1,0.3658040329750097,1.0,850.0,90.0,1,0,0.2438693553166731,850.0,0.15,4,1.0,1,100,10,0,1,0
,3343,1713,168,Highway,1,0.0863610417611449,2.0,1900.0,90.0,1,0,0.0575740278407633,1900.0,0.15,4,1.0,1,100,10,0,1,0
,3344,549,545,Highway,1,0.2660331474382197,2.0,1900.0,90.0,1,0,0.1773554316254798,1900.0,0.15,4,1.0,1,100,10,0,1,0
,3345,549,1523,Highway,1,0.123606187285065,2.0,1000.0,50.0,1,0,0.148327424742078,1000.0,0.15,4,1.0,1,100,10,0,1,0
,3346,549,1718,Highway,1,0.2405438149916521,1.0,650.0,50.0,1,0,0.2886525779899826,650.0,0.15,4,1.0,1,100,10,0,1,0
,3347,549,1633,Highway,1,0.4310743001662193,2.0,1400.0,50.0,1,0,0.5172891601994631,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3348,1719,1650,Highway,1,0.5697020284541946,1.0,700.0,50.0,1,0,0.6836424341450336,700.0,0.15,4,1.0,1,100,10,0,1,0
,3349,1719,7,Highway,1,0.7102286761072796,2.0,1700.0,90.0,1,0,0.4734857840715196,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3350,1719,1512,Highway,1,0.2541357806936025,1.0,700.0,50.0,1,0,0.3049629368323229,700.0,0.15,4,1.0,1,100,10,0,1,0
,3351,1719,1511,Highway,1,0.4135402156791165,2.0,1700.0,90.0,1,0,0.275693477119411,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3352,818,1459,Highway,1,0.290023320103546,4.0,7200.0,100.0,1,0,0.1740139920621276,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3353,818,1701,Highway,1,0.4816945453476814,2.0,2400.0,60.0,1,0,0.4816945453476814,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3354,1655,1612,Highway,1,0.4249858821184534,1.0,700.0,50.0,1,0,0.5099830585421442,700.0,0.15,4,1.0,1,100,10,0,1,0
,3355,1655,152,Highway,1,0.6131802982920775,2.0,1400.0,50.0,1,0,0.735816357950493,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3356,1682,1681,Highway,1,0.0424499705535822,2.0,1400.0,50.0,1,0,0.0509399646642987,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3357,1682,850,Highway,1,0.2419761508677508,2.0,1400.0,50.0,1,0,0.290371381041301,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3358,1720,535,Highway,1,0.2524143419063188,5.0,9000.0,100.0,1,0,0.1514486051437912,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3359,1721,1688,Highway,1,0.2245498246094326,2.0,1400.0,50.0,1,0,0.2694597895313191,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3360,1721,1722,Highway,1,0.0958514845299899,2.0,1400.0,50.0,1,0,0.1150217814359878,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3361,1721,1415,Highway,1,0.6628658126684361,1.0,1000.0,50.0,1,0,0.7954389752021234,1000.0,0.15,4,1.0,1,100,10,0,1,0
,3362,1723,1648,Highway,1,0.1190200055381025,1.0,1800.0,100.0,1,0,0.0714120033228615,1800.0,0.15,4,1.0,1,100,10,0,1,0
,3363,1723,1699,Highway,1,0.2081729922883631,4.0,7200.0,100.0,1,0,0.1249037953730178,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3364,1717,1724,Highway,1,0.0740945342113708,4.0,7200.0,100.0,1,0,0.0444567205268224,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3365,1725,635,Highway,1,0.1821565260977492,5.0,9000.0,100.0,1,0,0.1092939156586495,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3366,1726,1711,Highway,1,0.3021616041626024,4.0,5400.0,100.0,1,0,0.1812969624975614,5400.0,0.15,4,1.0,1,100,10,0,1,0
,3367,1698,1641,Highway,1,0.1421570888777267,3.0,2550.0,90.0,1,0,0.0947713925851511,2550.0,0.15,4,1.0,1,100,10,0,1,0
,3368,1698,1727,Highway,1,0.062542855697494,2.0,2400.0,60.0,1,0,0.062542855697494,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3369,1698,1728,Highway,1,0.1721574331789891,2.0,1700.0,90.0,1,0,0.114771622119326,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3370,552,569,Highway,1,0.3896736186692123,2.0,3600.0,100.0,1,0,0.2338041712015274,3600.0,0.15,4,1.0,1,100,10,0,1,0
,3371,1674,1645,Highway,1,0.0870906818786324,2.0,2000.0,50.0,1,0,0.104508818254359,2000.0,0.15,4,1.0,1,100,10,0,1,0
,3372,1674,968,Highway,1,0.2803250380044034,2.0,2000.0,50.0,1,0,0.3363900456052842,2000.0,0.15,4,1.0,1,100,10,0,1,0
,3373,1656,1729,Highway,1,0.0901302688377424,2.0,3600.0,100.0,1,0,0.0540781613026454,3600.0,0.15,4,1.0,1,100,10,0,1,0
,3374,1656,1686,Highway,1,0.2694576147414563,1.0,1200.0,60.0,1,0,0.2694576147414563,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3375,1730,1731,Highway,1,0.0469042563116532,2.0,2400.0,60.0,1,0,0.0469042563116532,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3376,558,1726,Highway,1,0.1122548521408011,3.0,5400.0,100.0,1,0,0.0673529112844806,5400.0,0.15,4,1.0,1,100,10,0,1,0
,3377,1724,1732,Highway,1,0.0780738567565851,4.0,7200.0,100.0,1,0,0.046844314053951,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3378,1733,1734,Highway,1,0.1436452721055731,2.0,1300.0,50.0,1,0,0.1723743265266877,1300.0,0.15,4,1.0,1,100,10,0,1,0
,3379,1733,1735,Highway,1,0.1405726273741331,2.0,1300.0,50.0,1,0,0.1686871528489597,1300.0,0.15,4,1.0,1,100,10,0,1,0
,3380,1736,1723,Highway,1,0.4159626927110502,5.0,9000.0,100.0,1,0,0.2495776156266301,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3381,189,187,Highway,1,0.1567665191813679,2.0,1300.0,50.0,1,0,0.1881198230176415,1300.0,0.15,4,1.0,1,100,10,0,1,0
,3382,189,243,Highway,1,0.3761962526109471,2.0,1300.0,50.0,1,0,0.4514355031331365,1300.0,0.15,4,1.0,1,100,10,0,1,0
,3383,1431,1681,Highway,1,0.0819225982575013,2.0,1400.0,50.0,1,0,0.0983071179090016,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3384,1431,1702,Highway,1,0.061923744276745,2.0,1400.0,50.0,1,0,0.074308493132094,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3385,1964,178,Highway,1,0.4048134877517264,2.0,1500.0,90.0,1,0,0.2698756585011509,1500.0,0.15,4,1.0,1,100,10,0,1,0
,3386,1650,1602,Highway,1,0.4216870614172563,1.0,700.0,50.0,1,0,0.5060244737007076,700.0,0.15,4,1.0,1,100,10,0,1,0
,3387,1650,1719,Highway,1,0.5697020284541946,1.0,700.0,50.0,1,0,0.6836424341450336,700.0,0.15,4,1.0,1,100,10,0,1,0
,3388,1650,1737,Highway,1,0.2120003362705747,1.0,650.0,50.0,1,0,0.2544004035246897,650.0,0.15,4,1.0,1,100,10,0,1,0
,3389,1738,850,Highway,1,0.0748243088094741,3.0,2100.0,50.0,1,0,0.0897891705713689,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3390,1738,1710,Highway,1,0.136922410501897,3.0,2100.0,50.0,1,0,0.1643068926022764,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3391,1732,820,Highway,1,0.1137361363368528,4.0,7200.0,100.0,1,0,0.0682416818021116,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3392,4,1739,Highway,1,0.1480810588833021,5.0,9000.0,100.0,1,0,0.0888486353299812,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3393,1731,1465,Highway,1,0.2659530694753035,2.0,3600.0,100.0,1,0,0.1595718416851821,3600.0,0.15,4,1.0,1,100,10,0,1,0
,3394,1708,1740,Highway,1,0.2186044761809423,4.0,7200.0,100.0,1,0,0.1311626857085654,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3395,1729,1741,Highway,1,0.0991614844584327,2.0,3600.0,100.0,1,0,0.0594968906750596,3600.0,0.15,4,1.0,1,100,10,0,1,0
,3396,1742,1720,Highway,1,0.5416022525802491,5.0,9000.0,100.0,1,0,0.3249613515481494,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3397,1743,1744,Highway,1,0.0916493346872898,2.0,2400.0,60.0,1,0,0.0916493346872898,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3398,1743,1705,Highway,1,0.0571096704841625,2.0,1700.0,90.0,1,0,0.0380731136561083,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3399,1741,541,Highway,1,0.0975141015443407,2.0,3600.0,100.0,1,0,0.0585084609266044,3600.0,0.15,4,1.0,1,100,10,0,1,0
,3400,1727,388,Highway,1,0.3573206672487371,1.0,1200.0,60.0,1,0,0.3573206672487371,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3401,1716,1715,Highway,1,0.1361996734954719,2.0,1900.0,90.0,1,0,0.0907997823303146,1900.0,0.15,4,1.0,1,100,10,0,1,0
,3402,1716,1730,Highway,1,0.1143360237269949,2.0,2400.0,60.0,1,0,0.1143360237269949,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3403,1716,1745,Highway,1,0.1033782917605376,4.0,3800.0,90.0,1,0,0.0689188611736918,3800.0,0.15,4,1.0,1,100,10,0,1,0
,3404,1744,1746,Highway,1,0.3035397009356422,1.0,1200.0,60.0,1,0,0.3035397009356422,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3405,1705,1704,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3406,1705,1743,Highway,1,0.0571096704841625,2.0,1700.0,90.0,1,0,0.0380731136561083,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3407,1705,1747,Highway,1,0.2166305711487799,2.0,1700.0,90.0,1,0,0.1444203807658532,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3408,1705,415,Highway,1,0.2007114970106522,1.0,850.0,90.0,1,0,0.1338076646737681,850.0,0.15,4,1.0,1,100,10,0,1,0
,3409,1690,1725,Highway,1,0.1317269904006009,5.0,9000.0,100.0,1,0,0.0790361942403605,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3410,634,1742,Highway,1,0.1305105359731542,5.0,9000.0,100.0,1,0,0.0783063215838925,9000.0,0.15,4,1.0,1,100,10,0,1,0
,3411,1700,822,Highway,1,0.2179238297470036,1.0,700.0,50.0,1,0,0.2615085956964044,700.0,0.15,4,1.0,1,100,10,0,1,0
,3412,1700,1718,Highway,1,0.2339964437086117,1.0,1000.0,50.0,1,0,0.2807957324503341,1000.0,0.15,4,1.0,1,100,10,0,1,0
,3413,1700,1748,Highway,1,0.1295559006789103,1.0,700.0,50.0,1,0,0.1554670808146924,700.0,0.15,4,1.0,1,100,10,0,1,0
,3414,1653,1745,Highway,1,0.115521667979087,2.0,2400.0,60.0,1,0,0.115521667979087,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3415,1686,1447,Highway,1,0.1770475034639522,1.0,1200.0,60.0,1,0,0.1770475034639522,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3416,1737,1650,Highway,1,0.2120003362705747,2.0,1300.0,50.0,1,0,0.2544004035246897,1300.0,0.15,4,1.0,1,100,10,0,1,0
,3417,1737,584,Highway,1,0.1720628595925538,2.0,1500.0,90.0,1,0,0.1147085730617025,1500.0,0.15,4,1.0,1,100,10,0,1,0
,3418,1749,1750,Highway,1,0.1060754448494089,4.0,7200.0,100.0,1,0,0.0636452669096453,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3419,863,860,Highway,1,0.2245498246094326,2.0,1700.0,90.0,1,0,0.149699883072955,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3420,863,1751,Highway,1,0.2245498246094326,2.0,1400.0,50.0,1,0,0.2694597895313191,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3421,850,846,Highway,1,0.1508521734989509,2.0,1400.0,50.0,1,0,0.1810226081987411,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3422,850,1682,Highway,1,0.2419761508677508,2.0,1400.0,50.0,1,0,0.290371381041301,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3423,850,1738,Highway,1,0.0748243088094741,3.0,2100.0,50.0,1,0,0.0897891705713689,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3424,850,152,Highway,1,0.4367437756243045,2.0,1400.0,50.0,1,0,0.5240925307491654,1400.0,0.15,4,1.0,1,100,10,0,1,0
,3425,1451,1736,Highway,1,0.2674491391727068,1.0,1200.0,60.0,1,0,0.2674491391727068,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3426,966,1435,Highway,1,0.2620620094496017,4.0,3400.0,90.0,1,0,0.1747080062997345,3400.0,0.15,4,1.0,1,100,10,0,1,0
,3427,966,925,Highway,1,0.2149710179747306,4.0,3400.0,90.0,1,0,0.1433140119831537,3400.0,0.15,4,1.0,1,100,10,0,1,0
,3428,1728,1698,Highway,1,0.1721574331789891,2.0,1700.0,90.0,1,0,0.114771622119326,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3429,1728,391,Highway,1,0.0481376829278469,2.0,1700.0,90.0,1,0,0.0320917886185646,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3430,1752,1753,Highway,1,0.0774919350642374,4.0,7200.0,100.0,1,0,0.0464951610385424,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3431,386,387,Highway,1,0.1805436235373601,1.0,1200.0,60.0,1,0,0.1805436235373601,1200.0,0.15,4,1.0,1,100,10,0,1,0
,3432,1754,1736,Highway,1,0.2271151459178189,4.0,7200.0,100.0,1,0,0.1362690875506913,7200.0,0.15,4,1.0,1,100,10,0,1,0
,3433,1710,1457,Highway,1,0.0582389921263941,2.0,2400.0,60.0,1,0,0.0582389921263941,2400.0,0.15,4,1.0,1,100,10,0,1,0
,3434,1710,1703,Highway,1,0.0553226987309707,3.0,2100.0,50.0,1,0,0.0663872384771649,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3435,1710,1738,Highway,1,0.136922410501897,3.0,2100.0,50.0,1,0,0.1643068926022764,2100.0,0.15,4,1.0,1,100,10,0,1,0
,3436,922,246,Highway,1,0.4004022432052632,1.0,700.0,50.0,1,0,0.4804826918463158,700.0,0.15,4,1.0,1,100,10,0,1,0
,3437,922,1755,Highway,1,0.2204345061731215,2.0,1700.0,90.0,1,0,0.1469563374487477,1700.0,0.15,4,1.0,1,100,10,0,1,0
,3438,1745,1716,Highway,1,0.1033782917605376,4.0,3800.0,90.0,1,0,0.0689188611736918,3800.0,0.15,4,1.0,1,100,10,0,1,0
,3439,1745,1748,Highway,1,0.1747820113297991,1.0,1000.0,50.0,1,0,0.2097384135957589,1000.0,0.15,4,1.0,1,100,10,0,1,0
