name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector,x_from,y_from,x_to,y_to
,6540,2240,1658,Highway,1,0.0350570962859162,2.0,13000.0,0.0021034257771549,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320090.0612,5811564.063,320125.0612,5811562.063
,6541,2240,1636,Highway,1,0.1114036393735384,2.0,13000.0,0.0066842183624123,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320090.0612,5811564.063,320196.9175,5811595.567
,6542,2240,843,Highway,1,0.1135567991524844,2.0,13000.0,0.006813407949149,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320090.0612,5811564.063,320202.9936,5811575.955
,6543,2240,1523,Highway,1,0.1930538039217319,2.0,13000.0,0.0115832282353039,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320090.0612,5811564.063,320252.5299,5811459.786
,6544,1658,2240,Highway,1,0.0350570962859162,2.0,13000.0,0.0021034257771549,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320125.0612,5811562.063,320090.0612,5811564.063
,6545,1636,2240,Highway,1,0.1114036393735384,2.0,13000.0,0.0066842183624123,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320196.9175,5811595.567,320090.0612,5811564.063
,6546,843,2240,Highway,1,0.1135567991524844,2.0,13000.0,0.006813407949149,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320202.9936,5811575.955,320090.0612,5811564.063
,6547,1523,2240,Highway,1,0.1930538039217319,2.0,13000.0,0.0115832282353039,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320252.5299,5811459.786,320090.0612,5811564.063
,6548,2241,1630,Highway,1,0.0874756603194281,2.0,13000.0,0.0052485396191656,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320952.0612,5811654.063,320898.1639,5811585.164
,6549,2241,1525,Highway,1,0.0947312292742928,2.0,13000.0,0.0056838737564575,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320952.0612,5811654.063,320868.8784,5811608.735
,6550,2241,1628,Highway,1,0.1106616741470871,2.0,13000.0,0.0066397004488252,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320952.0612,5811654.063,320930.6776,5811545.487
,6551,2241,826,Highway,1,0.1126454615153225,2.0,13000.0,0.0067587276909193,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320952.0612,5811654.063,320887.0612,5811562.063
,6552,1630,2241,Highway,1,0.0874756603194281,2.0,13000.0,0.0052485396191656,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320898.1639,5811585.164,320952.0612,5811654.063
,6553,1525,2241,Highway,1,0.0947312292742928,2.0,13000.0,0.0056838737564575,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320868.8784,5811608.735,320952.0612,5811654.063
,6554,1628,2241,Highway,1,0.1106616741470871,2.0,13000.0,0.0066397004488252,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320930.6776,5811545.487,320952.0612,5811654.063
,6555,826,2241,Highway,1,0.1126454615153225,2.0,13000.0,0.0067587276909193,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320887.0612,5811562.063,320952.0612,5811654.063
,6556,2242,1625,Highway,1,0.0972281761180132,2.0,13000.0,0.0058336905670807,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321288.0612,5811711.063,321378.3707,5811747.084
,6557,2242,1624,Highway,1,0.1133578404875463,2.0,13000.0,0.0068014704292527,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321288.0612,5811711.063,321213.0612,5811796.063
,6558,2242,564,Highway,1,0.1449363511499247,2.0,13000.0,0.0086961810689954,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321288.0612,5811711.063,321198.1446,5811597.39
,6559,2242,1433,Highway,1,0.1471796884608326,2.0,13000.0,0.0088307813076499,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321288.0612,5811711.063,321343.8291,5811847.268
,6560,1625,2242,Highway,1,0.0972281761180132,2.0,13000.0,0.0058336905670807,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321378.3707,5811747.084,321288.0612,5811711.063
,6561,1624,2242,Highway,1,0.1133578404875463,2.0,13000.0,0.0068014704292527,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321213.0612,5811796.063,321288.0612,5811711.063
,6562,564,2242,Highway,1,0.1449363511499247,2.0,13000.0,0.0086961810689954,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321198.1446,5811597.39,321288.0612,5811711.063
,6563,1433,2242,Highway,1,0.1471796884608326,2.0,13000.0,0.0088307813076499,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321343.8291,5811847.268,321288.0612,5811711.063
,6564,2243,1649,Highway,1,0.1733666634621546,2.0,13000.0,0.0104019998077292,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321298.0612,5811423.063,321464.0612,5811473.063
,6565,2243,1654,Highway,1,0.1767263027737733,2.0,13000.0,0.0106035781664264,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321298.0612,5811423.063,321216.0213,5811579.593
,6566,2243,564,Highway,1,0.2009309082356766,2.0,13000.0,0.0120558544941405,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321298.0612,5811423.063,321198.1446,5811597.39
,6567,2243,1665,Highway,1,0.253653306700307,2.0,13000.0,0.0152191984020184,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321298.0612,5811423.063,321056.0612,5811499.063
,6568,1649,2243,Highway,1,0.1733666634621546,2.0,13000.0,0.0104019998077292,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321464.0612,5811473.063,321298.0612,5811423.063
,6569,1654,2243,Highway,1,0.1767263027737733,2.0,13000.0,0.0106035781664264,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321216.0213,5811579.593,321298.0612,5811423.063
,6570,564,2243,Highway,1,0.2009309082356766,2.0,13000.0,0.0120558544941405,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321198.1446,5811597.39,321298.0612,5811423.063
,6571,1665,2243,Highway,1,0.253653306700307,2.0,13000.0,0.0152191984020184,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321056.0612,5811499.063,321298.0612,5811423.063
,6572,2244,1387,Highway,1,0.111878515983466,2.0,13000.0,0.0067127109590079,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320551.0612,5812910.063,320525.4049,5813018.96
,6573,2244,1535,Highway,1,0.1217385941894968,2.0,13000.0,0.0073043156513698,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320551.0612,5812910.063,320598.9987,5812798.16
,6574,2244,1386,Highway,1,0.123403931490389,2.0,13000.0,0.0074042358894233,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320551.0612,5812910.063,320664.1237,5812959.514
,6575,2244,1536,Highway,1,0.1553886317361973,2.0,13000.0,0.0093233179041718,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320551.0612,5812910.063,320409.8729,5812974.959
,6576,1387,2244,Highway,1,0.111878515983466,2.0,13000.0,0.0067127109590079,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320525.4049,5813018.96,320551.0612,5812910.063
,6577,1535,2244,Highway,1,0.1217385941894968,2.0,13000.0,0.0073043156513698,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320598.9987,5812798.16,320551.0612,5812910.063
,6578,1386,2244,Highway,1,0.123403931490389,2.0,13000.0,0.0074042358894233,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320664.1237,5812959.514,320551.0612,5812910.063
,6579,1536,2244,Highway,1,0.1553886317361973,2.0,13000.0,0.0093233179041718,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320409.8729,5812974.959,320551.0612,5812910.063
,6580,2245,1652,Highway,1,0.0201246117974981,2.0,13000.0,0.0012074767078498,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320883.0612,5811349.063,320865.0612,5811340.063
,6581,2245,543,Highway,1,0.0315753068076938,2.0,13000.0,0.0018945184084616,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320883.0612,5811349.063,320889.0612,5811380.063
,6582,2245,544,Highway,1,0.0434165866921848,2.0,13000.0,0.002604995201531,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320883.0612,5811349.063,320921.0612,5811328.063
,6583,2245,560,Highway,1,0.055217750769114,2.0,13000.0,0.0033130650461468,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320883.0612,5811349.063,320851.0612,5811394.063
,6584,1652,2245,Highway,1,0.0201246117974981,2.0,13000.0,0.0012074767078498,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320865.0612,5811340.063,320883.0612,5811349.063
,6585,543,2245,Highway,1,0.0315753068076938,2.0,13000.0,0.0018945184084616,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320889.0612,5811380.063,320883.0612,5811349.063
,6586,544,2245,Highway,1,0.0434165866921848,2.0,13000.0,0.002604995201531,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320921.0612,5811328.063,320883.0612,5811349.063
,6587,560,2245,Highway,1,0.055217750769114,2.0,13000.0,0.0033130650461468,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320851.0612,5811394.063,320883.0612,5811349.063
,6588,2246,749,Highway,1,0.1970025380547164,2.0,13000.0,0.0118201522832829,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321267.0612,5811122.063,321464.0612,5811121.063
,6589,2246,747,Highway,1,0.2285278976405287,2.0,13000.0,0.0137116738584317,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321267.0612,5811122.063,321471.0612,5811019.063
,6590,2246,748,Highway,1,0.2966496249786943,2.0,13000.0,0.0177989774987216,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321267.0612,5811122.063,321487.0612,5810923.063
,6591,2246,1674,Highway,1,0.3269556544854363,2.0,13000.0,0.0196173392691261,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321267.0612,5811122.063,320983.0612,5811284.063
,6592,749,2246,Highway,1,0.1970025380547164,2.0,13000.0,0.0118201522832829,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321464.0612,5811121.063,321267.0612,5811122.063
,6593,747,2246,Highway,1,0.2285278976405287,2.0,13000.0,0.0137116738584317,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321471.0612,5811019.063,321267.0612,5811122.063
,6594,748,2246,Highway,1,0.2966496249786943,2.0,13000.0,0.0177989774987216,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321487.0612,5810923.063,321267.0612,5811122.063
,6595,1674,2246,Highway,1,0.3269556544854363,2.0,13000.0,0.0196173392691261,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320983.0612,5811284.063,321267.0612,5811122.063
,6596,2247,1510,Highway,1,0.1732747624933232,2.0,13000.0,0.0103964857495993,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316342.5244,5810191.854,316511.979,5810228.038
,6597,2247,1735,Highway,1,0.1984066796411866,2.0,13000.0,0.0119044007784711,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316342.5244,5810191.854,316474.0173,5810340.43
,6598,2247,1733,Highway,1,0.2929941000306739,2.0,13000.0,0.0175796460018404,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316342.5244,5810191.854,316426.239,5810472.634
,6599,2247,1848,Highway,1,0.3425273031968933,2.0,13000.0,0.0205516381918136,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316342.5244,5810191.854,316589.0612,5809954.063
,6600,2248,1413,Highway,1,0.0695844810284592,2.0,13000.0,0.0041750688617075,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322496.0612,5810481.063,322427.0612,5810472.063
,6601,2248,1415,Highway,1,0.1906902948482014,2.0,13000.0,0.011441417690892,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322496.0612,5810481.063,322564.2073,5810659.161
,6602,2248,1412,Highway,1,0.1959462994837291,2.0,13000.0,0.0117567779690237,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322496.0612,5810481.063,322451.9257,5810671.974
,6603,2248,1499,Highway,1,0.2176894044816435,2.0,13000.0,0.0130613642688986,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322496.0612,5810481.063,322634.4674,5810649.088
,6604,1413,2248,Highway,1,0.0695844810284592,2.0,13000.0,0.0041750688617075,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322427.0612,5810472.063,322496.0612,5810481.063
,6605,1415,2248,Highway,1,0.1906902948482014,2.0,13000.0,0.011441417690892,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322564.2073,5810659.161,322496.0612,5810481.063
,6606,1412,2248,Highway,1,0.1959462994837291,2.0,13000.0,0.0117567779690237,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322451.9257,5810671.974,322496.0612,5810481.063
,6607,1499,2248,Highway,1,0.2176894044816435,2.0,13000.0,0.0130613642688986,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322634.4674,5810649.088,322496.0612,5810481.063
,6608,2249,1491,Highway,1,0.1305484809165153,2.0,13000.0,0.0078329088549909,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322469.0612,5808990.063,322495.0819,5808862.134
,6609,2249,233,Highway,1,0.1735177783478017,2.0,13000.0,0.0104110667008681,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322469.0612,5808990.063,322332.9536,5808882.438
,6610,2249,108,Highway,1,0.2317743059874042,2.0,13000.0,0.0139064583592442,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322469.0612,5808990.063,322674.3212,5809097.709
,6611,2249,111,Highway,1,0.2329251979121007,2.0,13000.0,0.013975511874726,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322469.0612,5808990.063,322646.968,5808839.719
,6612,1491,2249,Highway,1,0.1305484809165153,2.0,13000.0,0.0078329088549909,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322495.0819,5808862.134,322469.0612,5808990.063
,6613,233,2249,Highway,1,0.1735177783478017,2.0,13000.0,0.0104110667008681,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322332.9536,5808882.438,322469.0612,5808990.063
,6614,108,2249,Highway,1,0.2317743059874042,2.0,13000.0,0.0139064583592442,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322674.3212,5809097.709,322469.0612,5808990.063
,6615,111,2249,Highway,1,0.2329251979121007,2.0,13000.0,0.013975511874726,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,322646.968,5808839.719,322469.0612,5808990.063
,6616,2250,1367,Highway,1,0.1151822216579042,2.0,13000.0,0.0069109332994742,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320992.0612,5813077.063,320947.1862,5813183.144
,6617,2250,1540,Highway,1,0.1156467146340445,2.0,13000.0,0.0069388028780426,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320992.0612,5813077.063,321037.7799,5812970.837
,6618,2250,1366,Highway,1,0.1625963630236119,2.0,13000.0,0.0097557817814167,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320992.0612,5813077.063,321057.0746,5813226.096
,6619,2250,1541,Highway,1,0.1633834410752984,2.0,13000.0,0.0098030064645179,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320992.0612,5813077.063,321141.0931,5813010.103
,6620,1367,2250,Highway,1,0.1151822216579042,2.0,13000.0,0.0069109332994742,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320947.1862,5813183.144,320992.0612,5813077.063
,6621,1540,2250,Highway,1,0.1156467146340445,2.0,13000.0,0.0069388028780426,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321037.7799,5812970.837,320992.0612,5813077.063
,6622,1366,2250,Highway,1,0.1625963630236119,2.0,13000.0,0.0097557817814167,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321057.0746,5813226.096,320992.0612,5813077.063
,6623,1541,2250,Highway,1,0.1633834410752984,2.0,13000.0,0.0098030064645179,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321141.0931,5813010.103,320992.0612,5813077.063
,6624,2251,5,Highway,1,0.2669386143853743,2.0,13000.0,0.0160163168631224,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318168.0612,5811165.063,317903.3002,5811199.09
,6625,2251,1453,Highway,1,0.2966787547220956,2.0,13000.0,0.0178007252833257,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318168.0612,5811165.063,318192.5299,5811460.731
,6626,2251,542,Highway,1,0.300271335581826,2.0,13000.0,0.0180162801349095,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318168.0612,5811165.063,317871.7559,5811213.705
,6627,2251,1171,Highway,1,0.3057547209953409,2.0,13000.0,0.0183452832597204,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318168.0612,5811165.063,317908.7463,5811327.056
,6628,5,2251,Highway,1,0.2669386143853743,2.0,13000.0,0.0160163168631224,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,317903.3002,5811199.09,318168.0612,5811165.063
,6629,1453,2251,Highway,1,0.2966787547220956,2.0,13000.0,0.0178007252833257,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318192.5299,5811460.731,318168.0612,5811165.063
,6630,542,2251,Highway,1,0.300271335581826,2.0,13000.0,0.0180162801349095,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,317871.7559,5811213.705,318168.0612,5811165.063
,6631,1171,2251,Highway,1,0.3057547209953409,2.0,13000.0,0.0183452832597204,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,317908.7463,5811327.056,318168.0612,5811165.063
,6632,2252,1792,Highway,1,0.1914810695604137,2.0,13000.0,0.0114888641736248,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319729.0612,5810980.063,319908.0612,5810912.063
,6633,2252,846,Highway,1,0.2045856408373788,2.0,13000.0,0.0122751384502427,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319729.0612,5810980.063,319542.0729,5811063.073
,6634,2252,851,Highway,1,0.2188216151696205,2.0,13000.0,0.0131292969101772,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319729.0612,5810980.063,319779.2,5810767.063
,6635,2252,844,Highway,1,0.2223907363744812,2.0,13000.0,0.0133434441824688,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319729.0612,5810980.063,319949.8066,5810953.061
,6636,1792,2252,Highway,1,0.1914810695604137,2.0,13000.0,0.0114888641736248,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319908.0612,5810912.063,319729.0612,5810980.063
,6637,846,2252,Highway,1,0.2045856408373788,2.0,13000.0,0.0122751384502427,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319542.0729,5811063.073,319729.0612,5810980.063
,6638,851,2252,Highway,1,0.2188216151696205,2.0,13000.0,0.0131292969101772,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319779.2,5810767.063,319729.0612,5810980.063
,6639,844,2252,Highway,1,0.2223907363744812,2.0,13000.0,0.0133434441824688,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,319949.8066,5810953.061,319729.0612,5810980.063
,6640,2253,1760,Highway,1,0.116866069348373,2.0,13000.0,0.0070119641609023,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320347.0299,5810913.954,320428.4879,5810997.753
,6641,2253,1718,Highway,1,0.2084872191315736,2.0,13000.0,0.0125092331478944,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320347.0299,5810913.954,320382.1026,5811119.47
,6642,2253,1429,Highway,1,0.2401251938951316,2.0,13000.0,0.0144075116337078,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320347.0299,5810913.954,320527.0434,5810755.035
,6643,2253,1428,Highway,1,0.2496434470612184,2.0,13000.0,0.0149786068236731,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320347.0299,5810913.954,320310.0612,5810667.063
,6644,1760,2253,Highway,1,0.116866069348373,2.0,13000.0,0.0070119641609023,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320428.4879,5810997.753,320347.0299,5810913.954
,6645,1718,2253,Highway,1,0.2084872191315736,2.0,13000.0,0.0125092331478944,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320382.1026,5811119.47,320347.0299,5810913.954
,6646,1429,2253,Highway,1,0.2401251938951316,2.0,13000.0,0.0144075116337078,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320527.0434,5810755.035,320347.0299,5810913.954
,6647,1428,2253,Highway,1,0.2496434470612184,2.0,13000.0,0.0149786068236731,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320310.0612,5810667.063,320347.0299,5810913.954
,6648,2254,1735,Highway,1,0.2605406833289102,2.0,13000.0,0.0156324409997346,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316713.4744,5810443.103,316474.0173,5810340.43
,6649,2254,1511,Highway,1,0.2665139601592371,2.0,13000.0,0.0159908376095542,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316713.4744,5810443.103,316926.6911,5810603.004
,6650,2254,1733,Highway,1,0.2887494674871851,2.0,13000.0,0.0173249680492311,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316713.4744,5810443.103,316426.239,5810472.634
,6651,2254,1508,Highway,1,0.2915874353175888,2.0,13000.0,0.0174952461190553,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316713.4744,5810443.103,316992.1647,5810357.342
,6652,1735,2254,Highway,1,0.2605406833289102,2.0,13000.0,0.0156324409997346,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316474.0173,5810340.43,316713.4744,5810443.103
,6653,1511,2254,Highway,1,0.2665139601592371,2.0,13000.0,0.0159908376095542,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316926.6911,5810603.004,316713.4744,5810443.103
,6654,1733,2254,Highway,1,0.2887494674871851,2.0,13000.0,0.0173249680492311,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316426.239,5810472.634,316713.4744,5810443.103
,6655,1508,2254,Highway,1,0.2915874353175888,2.0,13000.0,0.0174952461190553,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,316992.1647,5810357.342,316713.4744,5810443.103
,6656,2255,1826,Highway,1,0.1204865137681392,2.0,13000.0,0.0072291908260883,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320847.0612,5810357.063,320886.0612,5810471.063
,6657,2255,1829,Highway,1,0.1762384748004816,2.0,13000.0,0.0105743084880288,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320847.0612,5810357.063,320673.0612,5810385.063
,6658,2255,1855,Highway,1,0.2098022878807569,2.0,13000.0,0.0125881372728454,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320847.0612,5810357.063,320896.0612,5810153.063
,6659,2255,751,Highway,1,0.2101968599311802,2.0,13000.0,0.0126118115958708,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320847.0612,5810357.063,320991.0912,5810203.968
,6660,1826,2255,Highway,1,0.1204865137681392,2.0,13000.0,0.0072291908260883,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320886.0612,5810471.063,320847.0612,5810357.063
,6661,1829,2255,Highway,1,0.1762384748004816,2.0,13000.0,0.0105743084880288,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320673.0612,5810385.063,320847.0612,5810357.063
,6662,1855,2255,Highway,1,0.2098022878807569,2.0,13000.0,0.0125881372728454,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320896.0612,5810153.063,320847.0612,5810357.063
,6663,751,2255,Highway,1,0.2101968599311802,2.0,13000.0,0.0126118115958708,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,320991.0912,5810203.968,320847.0612,5810357.063
,6664,2256,1380,Highway,1,0.065689683670329,2.0,13000.0,0.0039413810202197,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321294.0612,5813138.063,321301.0299,5813072.744
,6665,2256,1346,Highway,1,0.0696419413859206,2.0,13000.0,0.0041785164831552,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321294.0612,5813138.063,321313.0612,5813205.063
,6666,2256,1370,Highway,1,0.0762728478558156,2.0,13000.0,0.0045763708713489,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321294.0612,5813138.063,321357.046,5813095.046
,6667,2256,1347,Highway,1,0.1703708215048797,2.0,13000.0,0.0102222492902927,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321294.0612,5813138.063,321238.7487,5813299.205
,6668,1380,2256,Highway,1,0.065689683670329,2.0,13000.0,0.0039413810202197,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321301.0299,5813072.744,321294.0612,5813138.063
,6669,1346,2256,Highway,1,0.0696419413859206,2.0,13000.0,0.0041785164831552,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321313.0612,5813205.063,321294.0612,5813138.063
,6670,1370,2256,Highway,1,0.0762728478558156,2.0,13000.0,0.0045763708713489,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321357.046,5813095.046,321294.0612,5813138.063
,6671,1347,2256,Highway,1,0.1703708215048797,2.0,13000.0,0.0102222492902927,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,321238.7487,5813299.205,321294.0612,5813138.063
,6672,2257,151,Highway,1,0.0798699420181296,2.0,13000.0,0.0047921965210877,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318640.0612,5810587.063,318714.0776,5810617.076
,6673,2257,150,Highway,1,0.2050788468466485,2.0,13000.0,0.0123047308107989,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318640.0612,5810587.063,318587.3953,5810785.264
,6674,2257,147,Highway,1,0.2557655176133014,2.0,13000.0,0.015345931056798,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318640.0612,5810587.063,318850.0612,5810441.063
,6675,2257,848,Highway,1,0.408971504759366,2.0,13000.0,0.0245382902855619,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318640.0612,5810587.063,318414.1542,5810246.147
,6676,151,2257,Highway,1,0.0798699420181296,2.0,13000.0,0.0047921965210877,1,0,1000.0,13000.0,0.15,4,1,1,100,10,0,1,1,318714.0776,5810617.076,318640.0612,5810587.063
