link_id,from_node_id,to_node_id,capacity,free_speed,lanes,length,free_flow_travel_time,is_connector,link_id_new
,317347.0,64760.0,13000.0,0.02418054821841354,2.0,0.40300913697355906,1000.0,1,4521
,317347.0,64756.0,13000.0,0.039423225617036865,2.0,0.6570537602839478,1000.0,1,4522
,317347.0,77719.0,13000.0,0.04185567367175344,2.0,0.6975945611958907,1000.0,1,4523
,65172.0,317347.0,13000.0,0.021033699778180395,2.0,0.3505616629696733,1000.0,1,4524
,64760.0,317347.0,13000.0,0.02418054821841354,2.0,0.40300913697355906,1000.0,1,4525
,64756.0,317347.0,13000.0,0.039423225617036865,2.0,0.6570537602839478,1000.0,1,4526
,77719.0,317347.0,13000.0,0.04185567367175344,2.0,0.6975945611958907,1000.0,1,4527
,317349.0,77631.0,13000.0,0.015273754441980444,2.0,0.2545625740330074,1000.0,1,4528
,317349.0,68460.0,13000.0,0.026147263534117688,2.0,0.43578772556862816,1000.0,1,4529
,317349.0,77525.0,13000.0,0.04552456019705009,2.0,0.7587426699508348,1000.0,1,4530
,317349.0,68459.0,13000.0,0.05000559072854802,2.0,0.8334265121424671,1000.0,1,4531
,77631.0,317349.0,13000.0,0.015273754441980444,2.0,0.2545625740330074,1000.0,1,4532
,68460.0,317349.0,13000.0,0.026147263534117688,2.0,0.43578772556862816,1000.0,1,4533
,77525.0,317349.0,13000.0,0.04552456019705009,2.0,0.7587426699508348,1000.0,1,4534
,68459.0,317349.0,13000.0,0.05000559072854802,2.0,0.8334265121424671,1000.0,1,4535
,317351.0,77719.0,13000.0,0.02309469766591059,2.0,0.38491162776517657,1000.0,1,4536
,317351.0,64771.0,13000.0,0.025206281318970923,2.0,0.4201046886495154,1000.0,1,4537
,317351.0,64773.0,13000.0,0.027808000591682765,2.0,0.46346667652804613,1000.0,1,4538
,317351.0,65172.0,13000.0,0.03447565588675479,2.0,0.5745942647792465,1000.0,1,4539
,77719.0,317351.0,13000.0,0.02309469766591059,2.0,0.38491162776517657,1000.0,1,4540
,64771.0,317351.0,13000.0,0.025206281318970923,2.0,0.4201046886495154,1000.0,1,4541
,64773.0,317351.0,13000.0,0.027808000591682765,2.0,0.46346667652804613,1000.0,1,4542
,65172.0,317351.0,13000.0,0.03447565588675479,2.0,0.5745942647792465,1000.0,1,4543
,317353.0,64773.0,13000.0,0.026057412300370883,2.0,0.43429020500618143,1000.0,1,4544
,317353.0,77719.0,13000.0,0.03023771520906845,2.0,0.5039619201511408,1000.0,1,4545
,317353.0,64771.0,13000.0,0.032175648484738834,2.0,0.5362608080789806,1000.0,1,4546
,317353.0,64783.0,13000.0,0.034587341785030236,2.0,0.5764556964171706,1000.0,1,4547
,64773.0,317353.0,13000.0,0.026057412300370883,2.0,0.43429020500618143,1000.0,1,4548
,77719.0,317353.0,13000.0,0.03023771520906845,2.0,0.5039619201511408,1000.0,1,4549
,64771.0,317353.0,13000.0,0.032175648484738834,2.0,0.5362608080789806,1000.0,1,4550
,64783.0,317353.0,13000.0,0.034587341785030236,2.0,0.5764556964171706,1000.0,1,4551
,317355.0,64505.0,13000.0,0.01805583607730522,2.0,0.30093060128842036,1000.0,1,4552
,317355.0,65138.0,13000.0,0.025172978912533013,2.0,0.41954964854221694,1000.0,1,4553
,317355.0,69176.0,13000.0,0.03276063324618077,2.0,0.5460105541030128,1000.0,1,4554
,317355.0,64502.0,13000.0,0.03283423786147888,2.0,0.5472372976913147,1000.0,1,4555
,64505.0,317355.0,13000.0,0.01805583607730522,2.0,0.30093060128842036,1000.0,1,4556
,65138.0,317355.0,13000.0,0.025172978912533013,2.0,0.41954964854221694,1000.0,1,4557
,69176.0,317355.0,13000.0,0.03276063324618077,2.0,0.5460105541030128,1000.0,1,4558
,64502.0,317355.0,13000.0,0.03283423786147888,2.0,0.5472372976913147,1000.0,1,4559
,317357.0,63799.0,13000.0,0.03939210966229149,2.0,0.6565351610381915,1000.0,1,4560
,317357.0,77730.0,13000.0,0.04490985571439321,2.0,0.7484975952398869,1000.0,1,4561
,317357.0,63797.0,13000.0,0.061553657173805475,2.0,1.0258942862300913,1000.0,1,4562
,317357.0,63795.0,13000.0,0.06436534747551176,2.0,1.0727557912585295,1000.0,1,4563
,63799.0,317357.0,13000.0,0.03939210966229149,2.0,0.6565351610381915,1000.0,1,4564
,77730.0,317357.0,13000.0,0.04490985571439321,2.0,0.7484975952398869,1000.0,1,4565
,63797.0,317357.0,13000.0,0.061553657173805475,2.0,1.0258942862300913,1000.0,1,4566
,63795.0,317357.0,13000.0,0.06436534747551176,2.0,1.0727557912585295,1000.0,1,4567
,317359.0,63799.0,13000.0,0.038554399003117835,2.0,0.6425733167186306,1000.0,1,4568
,317359.0,77730.0,13000.0,0.0484289488295008,2.0,0.8071491471583467,1000.0,1,4569
,317359.0,63795.0,13000.0,0.05864419193827781,2.0,0.9774031989712969,1000.0,1,4570
,317359.0,63797.0,13000.0,0.060725664484604515,2.0,1.012094408076742,1000.0,1,4571
,63799.0,317359.0,13000.0,0.038554399003117835,2.0,0.6425733167186306,1000.0,1,4572
,77730.0,317359.0,13000.0,0.0484289488295008,2.0,0.8071491471583467,1000.0,1,4573
,63795.0,317359.0,13000.0,0.05864419193827781,2.0,0.9774031989712969,1000.0,1,4574
,63797.0,317359.0,13000.0,0.060725664484604515,2.0,1.012094408076742,1000.0,1,4575
,317361.0,64618.0,13000.0,0.02428880926510358,2.0,0.4048134877517264,1000.0,1,4576
,317361.0,64613.0,13000.0,0.038894507246642035,2.0,0.6482417874440339,1000.0,1,4577
,317361.0,64612.0,13000.0,0.05011439197165856,2.0,0.8352398661943095,1000.0,1,4578
,317361.0,78525.0,13000.0,0.05480467390817022,2.0,0.913411231802837,1000.0,1,4579
,64618.0,317361.0,13000.0,0.02428880926510358,2.0,0.4048134877517264,1000.0,1,4580
,64613.0,317361.0,13000.0,0.038894507246642035,2.0,0.6482417874440339,1000.0,1,4581
,64612.0,317361.0,13000.0,0.05011439197165856,2.0,0.8352398661943095,1000.0,1,4582
,78525.0,317361.0,13000.0,0.05480467390817022,2.0,0.913411231802837,1000.0,1,4583
,317363.0,79957.0,13000.0,0.020993449887473443,2.0,0.34989083145789074,1000.0,1,4584
,317363.0,79971.0,13000.0,0.030986099512576793,2.0,0.51643499187628,1000.0,1,4585
,317363.0,80053.0,13000.0,0.058360075145633024,2.0,0.9726679190938838,1000.0,1,4586
,317363.0,80063.0,13000.0,0.0653304212038102,2.0,1.0888403533968367,1000.0,1,4587
,79957.0,317363.0,13000.0,0.020993449887473443,2.0,0.34989083145789074,1000.0,1,4588
,79971.0,317363.0,13000.0,0.030986099512576793,2.0,0.51643499187628,1000.0,1,4589
,80053.0,317363.0,13000.0,0.058360075145633024,2.0,0.9726679190938838,1000.0,1,4590
,80063.0,317363.0,13000.0,0.0653304212038102,2.0,1.0888403533968367,1000.0,1,4591
,317365.0,79978.0,13000.0,0.014133057313274397,2.0,0.23555095522123998,1000.0,1,4592
,317365.0,80170.0,13000.0,0.014243926946607888,2.0,0.23739878244346482,1000.0,1,4593
,317365.0,79985.0,13000.0,0.01990506684591501,2.0,0.33175111409858354,1000.0,1,4594
,317365.0,80178.0,13000.0,0.02025676558141367,2.0,0.33761275969022786,1000.0,1,4595
,79978.0,317365.0,13000.0,0.014133057313274397,2.0,0.23555095522123998,1000.0,1,4596
,80170.0,317365.0,13000.0,0.014243926946607888,2.0,0.23739878244346482,1000.0,1,4597
,79985.0,317365.0,13000.0,0.01990506684591501,2.0,0.33175111409858354,1000.0,1,4598
,80178.0,317365.0,13000.0,0.02025676558141367,2.0,0.33761275969022786,1000.0,1,4599
,317367.0,80053.0,13000.0,0.028619269250407108,2.0,0.4769878208401185,1000.0,1,4600
,317367.0,80063.0,13000.0,0.040393221385074625,2.0,0.6732203564179104,1000.0,1,4601
,317367.0,79957.0,13000.0,0.05245255323801103,2.0,0.8742092206335171,1000.0,1,4602
,317367.0,79971.0,13000.0,0.05689966424741978,2.0,0.9483277374569964,1000.0,1,4603
,80053.0,317367.0,13000.0,0.028619269250407108,2.0,0.4769878208401185,1000.0,1,4604
,80063.0,317367.0,13000.0,0.040393221385074625,2.0,0.6732203564179104,1000.0,1,4605
,79957.0,317367.0,13000.0,0.05245255323801103,2.0,0.8742092206335171,1000.0,1,4606
,79971.0,317367.0,13000.0,0.05689966424741978,2.0,0.9483277374569964,1000.0,1,4607
,317369.0,80057.0,13000.0,0.011480537095596023,2.0,0.1913422849266004,1000.0,1,4608
,317369.0,80052.0,13000.0,0.025031882520214065,2.0,0.41719804200356775,1000.0,1,4609
,317369.0,79978.0,13000.0,0.03654944158605786,2.0,0.609157359767631,1000.0,1,4610
,317369.0,80170.0,13000.0,0.0369767107105626,2.0,0.61627851184271,1000.0,1,4611
,80057.0,317369.0,13000.0,0.011480537095596023,2.0,0.1913422849266004,1000.0,1,4612
,80052.0,317369.0,13000.0,0.025031882520214065,2.0,0.41719804200356775,1000.0,1,4613
,79978.0,317369.0,13000.0,0.03654944158605786,2.0,0.609157359767631,1000.0,1,4614
,80170.0,317369.0,13000.0,0.0369767107105626,2.0,0.61627851184271,1000.0,1,4615
,317373.0,64548.0,13000.0,0.038850505618458694,2.0,0.6475084269743117,1000.0,1,4616
,317373.0,64549.0,13000.0,0.04172708425374035,2.0,0.695451404229006,1000.0,1,4617
,317373.0,64550.0,13000.0,0.04533907036206065,2.0,0.7556511727010109,1000.0,1,4618
,317373.0,80057.0,13000.0,0.06144352555512057,2.0,1.0240587592520096,1000.0,1,4619
,64548.0,317373.0,13000.0,0.038850505618458694,2.0,0.6475084269743117,1000.0,1,4620
,64549.0,317373.0,13000.0,0.04172708425374035,2.0,0.695451404229006,1000.0,1,4621
,64550.0,317373.0,13000.0,0.04533907036206065,2.0,0.7556511727010109,1000.0,1,4622
,80057.0,317373.0,13000.0,0.06144352555512057,2.0,1.0240587592520096,1000.0,1,4623
,317375.0,64505.0,13000.0,0.010279141846689101,2.0,0.1713190307781517,1000.0,1,4624
,317375.0,64502.0,13000.0,0.02115696617114818,2.0,0.35261610285246975,1000.0,1,4625
,317375.0,65138.0,13000.0,0.03075235377763375,2.0,0.5125392296272292,1000.0,1,4626
,317375.0,64503.0,13000.0,0.03234012495932803,2.0,0.5390020826554672,1000.0,1,4627
,64505.0,317375.0,13000.0,0.010279141846689101,2.0,0.1713190307781517,1000.0,1,4628
,64502.0,317375.0,13000.0,0.02115696617114818,2.0,0.35261610285246975,1000.0,1,4629
,65138.0,317375.0,13000.0,0.03075235377763375,2.0,0.5125392296272292,1000.0,1,4630
,64503.0,317375.0,13000.0,0.03234012495932803,2.0,0.5390020826554672,1000.0,1,4631
,317377.0,65098.0,13000.0,0.019576478559754074,2.0,0.32627464266256795,1000.0,1,4632
,317377.0,65096.0,13000.0,0.036017704678265476,2.0,0.6002950779710913,1000.0,1,4633
,317377.0,77975.0,13000.0,0.04216123547869865,2.0,0.7026872579783109,1000.0,1,4634
,317377.0,64541.0,13000.0,0.05216093204464379,2.0,0.8693488674107299,1000.0,1,4635
,65098.0,317377.0,13000.0,0.019576478559754074,2.0,0.32627464266256795,1000.0,1,4636
,65096.0,317377.0,13000.0,0.036017704678265476,2.0,0.6002950779710913,1000.0,1,4637
,77975.0,317377.0,13000.0,0.04216123547869865,2.0,0.7026872579783109,1000.0,1,4638
,64541.0,317377.0,13000.0,0.05216093204464379,2.0,0.8693488674107299,1000.0,1,4639
,317379.0,64541.0,13000.0,0.01488185941310665,2.0,0.2480309902184442,1000.0,1,4640
,317379.0,65132.0,13000.0,0.03176429578661653,2.0,0.5294049297769422,1000.0,1,4641
,317379.0,64537.0,13000.0,0.04499562597430449,2.0,0.7499270995717415,1000.0,1,4642
,317379.0,64538.0,13000.0,0.048681464536520225,2.0,0.8113577422753372,1000.0,1,4643
,64541.0,317379.0,13000.0,0.01488185941310665,2.0,0.2480309902184442,1000.0,1,4644
,65132.0,317379.0,13000.0,0.03176429578661653,2.0,0.5294049297769422,1000.0,1,4645
,64537.0,317379.0,13000.0,0.04499562597430449,2.0,0.7499270995717415,1000.0,1,4646
,64538.0,317379.0,13000.0,0.048681464536520225,2.0,0.8113577422753372,1000.0,1,4647
,317381.0,69177.0,13000.0,0.017235674611784157,2.0,0.287261243529736,1000.0,1,4648
,317381.0,69176.0,13000.0,0.018383649477820473,2.0,0.3063941579636746,1000.0,1,4649
,317381.0,69179.0,13000.0,0.01947402337790055,2.0,0.32456705629834254,1000.0,1,4650
,317381.0,69178.0,13000.0,0.023401491339732385,2.0,0.39002485566220646,1000.0,1,4651
,69177.0,317381.0,13000.0,0.017235674611784157,2.0,0.287261243529736,1000.0,1,4652
,69176.0,317381.0,13000.0,0.018383649477820473,2.0,0.3063941579636746,1000.0,1,4653
,69179.0,317381.0,13000.0,0.01947402337790055,2.0,0.32456705629834254,1000.0,1,4654
,69178.0,317381.0,13000.0,0.023401491339732385,2.0,0.39002485566220646,1000.0,1,4655
,317383.0,65131.0,13000.0,0.016524879551900212,2.0,0.2754146591983369,1000.0,1,4656
,317383.0,64549.0,13000.0,0.029658885196255425,2.0,0.4943147532709238,1000.0,1,4657
,317383.0,64536.0,13000.0,0.033101000122647085,2.0,0.5516833353774515,1000.0,1,4658
,317383.0,64534.0,13000.0,0.03641305598714375,2.0,0.6068842664523959,1000.0,1,4659
,65131.0,317383.0,13000.0,0.016524879551900212,2.0,0.2754146591983369,1000.0,1,4660
,64549.0,317383.0,13000.0,0.029658885196255425,2.0,0.4943147532709238,1000.0,1,4661
,64536.0,317383.0,13000.0,0.033101000122647085,2.0,0.5516833353774515,1000.0,1,4662
,64534.0,317383.0,13000.0,0.03641305598714375,2.0,0.6068842664523959,1000.0,1,4663
,317385.0,63756.0,13000.0,0.028483311961376493,2.0,0.4747218660229416,1000.0,1,4664
,317385.0,63754.0,13000.0,0.0433082146503841,2.0,0.7218035775064017,1000.0,1,4665
,317385.0,80129.0,13000.0,0.04678628849075446,2.0,0.7797714748459077,1000.0,1,4666
,317385.0,63751.0,13000.0,0.054475517176484446,2.0,0.9079252862747408,1000.0,1,4667
,63756.0,317385.0,13000.0,0.028483311961376493,2.0,0.4747218660229416,1000.0,1,4668
,63754.0,317385.0,13000.0,0.0433082146503841,2.0,0.7218035775064017,1000.0,1,4669
,80129.0,317385.0,13000.0,0.04678628849075446,2.0,0.7797714748459077,1000.0,1,4670
,63751.0,317385.0,13000.0,0.054475517176484446,2.0,0.9079252862747408,1000.0,1,4671
,317387.0,69179.0,13000.0,0.024045538701063657,2.0,0.400758978351061,1000.0,1,4672
,317387.0,69183.0,13000.0,0.026792190508505204,2.0,0.44653650847508675,1000.0,1,4673
,317387.0,66927.0,13000.0,0.030697515190416535,2.0,0.511625253173609,1000.0,1,4674
,317387.0,69185.0,13000.0,0.03171059756081807,2.0,0.5285099593469679,1000.0,1,4675
,69179.0,317387.0,13000.0,0.024045538701063657,2.0,0.400758978351061,1000.0,1,4676
,69183.0,317387.0,13000.0,0.026792190508505204,2.0,0.44653650847508675,1000.0,1,4677
,66927.0,317387.0,13000.0,0.030697515190416535,2.0,0.511625253173609,1000.0,1,4678
,69185.0,317387.0,13000.0,0.03171059756081807,2.0,0.5285099593469679,1000.0,1,4679
,317389.0,69183.0,13000.0,0.016816415616650416,2.0,0.2802735936108403,1000.0,1,4680
,317389.0,66927.0,13000.0,0.019586071693106513,2.0,0.32643452821844193,1000.0,1,4681
,317389.0,69182.0,13000.0,0.021581006507788374,2.0,0.35968344179647294,1000.0,1,4682
,317389.0,66925.0,13000.0,0.021648729793359828,2.0,0.3608121632226638,1000.0,1,4683
,69183.0,317389.0,13000.0,0.016816415616650416,2.0,0.2802735936108403,1000.0,1,4684
,66927.0,317389.0,13000.0,0.019586071693106513,2.0,0.32643452821844193,1000.0,1,4685
,69182.0,317389.0,13000.0,0.021581006507788374,2.0,0.35968344179647294,1000.0,1,4686
,66925.0,317389.0,13000.0,0.021648729793359828,2.0,0.3608121632226638,1000.0,1,4687
,317391.0,63756.0,13000.0,0.026788265193031038,2.0,0.4464710865505173,1000.0,1,4688
,317391.0,63754.0,13000.0,0.03347113061721045,2.0,0.5578521769535075,1000.0,1,4689
,317391.0,80129.0,13000.0,0.04109760242298324,2.0,0.6849600403830541,1000.0,1,4690
,317391.0,63751.0,13000.0,0.04175512750295562,2.0,0.695918791715927,1000.0,1,4691
,63756.0,317391.0,13000.0,0.026788265193031038,2.0,0.4464710865505173,1000.0,1,4692
,63754.0,317391.0,13000.0,0.03347113061721045,2.0,0.5578521769535075,1000.0,1,4693
,80129.0,317391.0,13000.0,0.04109760242298324,2.0,0.6849600403830541,1000.0,1,4694
,63751.0,317391.0,13000.0,0.04175512750295562,2.0,0.695918791715927,1000.0,1,4695
,317395.0,63754.0,13000.0,0.04422126133381224,2.0,0.737021022230204,1000.0,1,4696
,317395.0,63751.0,13000.0,0.04547437709956556,2.0,0.7579062849927594,1000.0,1,4697
,317395.0,63756.0,13000.0,0.04760856607037269,2.0,0.7934761011728783,1000.0,1,4698
,317395.0,80129.0,13000.0,0.05448597933997469,2.0,0.908099655666245,1000.0,1,4699
,63754.0,317395.0,13000.0,0.04422126133381224,2.0,0.737021022230204,1000.0,1,4700
,63751.0,317395.0,13000.0,0.04547437709956556,2.0,0.7579062849927594,1000.0,1,4701
,63756.0,317395.0,13000.0,0.04760856607037269,2.0,0.7934761011728783,1000.0,1,4702
,80129.0,317395.0,13000.0,0.05448597933997469,2.0,0.908099655666245,1000.0,1,4703
,317397.0,66275.0,13000.0,0.03763225380622409,2.0,0.6272042301037349,1000.0,1,4704
,317397.0,66276.0,13000.0,0.038366493557978776,2.0,0.6394415592996463,1000.0,1,4705
,317397.0,64032.0,13000.0,0.04053098244839373,2.0,0.6755163741398956,1000.0,1,4706
,317397.0,66279.0,13000.0,0.05112306688898947,2.0,0.8520511148164912,1000.0,1,4707
,66275.0,317397.0,13000.0,0.03763225380622409,2.0,0.6272042301037349,1000.0,1,4708
,66276.0,317397.0,13000.0,0.038366493557978776,2.0,0.6394415592996463,1000.0,1,4709
,64032.0,317397.0,13000.0,0.04053098244839373,2.0,0.6755163741398956,1000.0,1,4710
,66279.0,317397.0,13000.0,0.05112306688898947,2.0,0.8520511148164912,1000.0,1,4711
,317403.0,77753.0,13000.0,0.007563808564473323,2.0,0.1260634760745554,1000.0,1,4712
,317403.0,77788.0,13000.0,0.00814555932847474,2.0,0.1357593221412457,1000.0,1,4713
,317403.0,77741.0,13000.0,0.008156137907946896,2.0,0.13593563179911494,1000.0,1,4714
,317403.0,77824.0,13000.0,0.0100200802667896,2.0,0.16700133777982668,1000.0,1,4715
,77753.0,317403.0,13000.0,0.007563808564473323,2.0,0.1260634760745554,1000.0,1,4716
,77788.0,317403.0,13000.0,0.00814555932847474,2.0,0.1357593221412457,1000.0,1,4717
,77741.0,317403.0,13000.0,0.008156137907946896,2.0,0.13593563179911494,1000.0,1,4718
,77824.0,317403.0,13000.0,0.0100200802667896,2.0,0.16700133777982668,1000.0,1,4719
,317405.0,77290.0,13000.0,0.02462191962806552,2.0,0.41036532713442536,1000.0,1,4720
,317405.0,72053.0,13000.0,0.024842938242456373,2.0,0.41404897070760627,1000.0,1,4721
,317405.0,72052.0,13000.0,0.024968330204908552,2.0,0.4161388367484759,1000.0,1,4722
,317405.0,68162.0,13000.0,0.02605563220055972,2.0,0.43426053667599535,1000.0,1,4723
,77290.0,317405.0,13000.0,0.02462191962806552,2.0,0.41036532713442536,1000.0,1,4724
,72053.0,317405.0,13000.0,0.024842938242456373,2.0,0.41404897070760627,1000.0,1,4725
,72052.0,317405.0,13000.0,0.024968330204908552,2.0,0.4161388367484759,1000.0,1,4726
,68162.0,317405.0,13000.0,0.02605563220055972,2.0,0.43426053667599535,1000.0,1,4727
,317407.0,77881.0,13000.0,0.005165793486263509,2.0,0.08609655810439182,1000.0,1,4728
,317407.0,72477.0,13000.0,0.007364941343984234,2.0,0.12274902239973724,1000.0,1,4729
,317407.0,72478.0,13000.0,0.008406241988823514,2.0,0.14010403314705858,1000.0,1,4730
,317407.0,77860.0,13000.0,0.008790884610188083,2.0,0.14651474350313473,1000.0,1,4731
,77881.0,317407.0,13000.0,0.005165793486263509,2.0,0.08609655810439182,1000.0,1,4732
,72477.0,317407.0,13000.0,0.007364941343984234,2.0,0.12274902239973724,1000.0,1,4733
,72478.0,317407.0,13000.0,0.008406241988823514,2.0,0.14010403314705858,1000.0,1,4734
,77860.0,317407.0,13000.0,0.008790884610188083,2.0,0.14651474350313473,1000.0,1,4735
,317410.0,77227.0,13000.0,0.023248380224782077,2.0,0.387473003746368,1000.0,1,4736
,317410.0,319464.0,13000.0,0.027570476408131855,2.0,0.4595079401355309,1000.0,1,4737
,317410.0,319467.0,13000.0,0.027900046174727154,2.0,0.46500076957878594,1000.0,1,4738
,317410.0,76294.0,13000.0,0.02807512884062085,2.0,0.4679188140103475,1000.0,1,4739
,77227.0,317410.0,13000.0,0.023248380224782077,2.0,0.387473003746368,1000.0,1,4740
,319464.0,317410.0,13000.0,0.027570476408131855,2.0,0.4595079401355309,1000.0,1,4741
,319467.0,317410.0,13000.0,0.027900046174727154,2.0,0.46500076957878594,1000.0,1,4742
,76294.0,317410.0,13000.0,0.02807512884062085,2.0,0.4679188140103475,1000.0,1,4743
,317412.0,72059.0,13000.0,0.025854601154992173,2.0,0.4309100192498696,1000.0,1,4744
,317412.0,77227.0,13000.0,0.03361868853295832,2.0,0.5603114755493054,1000.0,1,4745
,317412.0,66072.0,13000.0,0.03666825891170685,2.0,0.6111376485284475,1000.0,1,4746
,317412.0,76334.0,13000.0,0.03935841660956781,2.0,0.6559736101594636,1000.0,1,4747
,72059.0,317412.0,13000.0,0.025854601154992173,2.0,0.4309100192498696,1000.0,1,4748
,77227.0,317412.0,13000.0,0.03361868853295832,2.0,0.5603114755493054,1000.0,1,4749
,66072.0,317412.0,13000.0,0.03666825891170685,2.0,0.6111376485284475,1000.0,1,4750
,76334.0,317412.0,13000.0,0.03935841660956781,2.0,0.6559736101594636,1000.0,1,4751
,317414.0,77351.0,13000.0,0.01164413621576209,2.0,0.1940689369293682,1000.0,1,4752
,317414.0,70784.0,13000.0,0.014135416276379525,2.0,0.2355902712729921,1000.0,1,4753
,317414.0,77312.0,13000.0,0.014328184869411903,2.0,0.23880308115686505,1000.0,1,4754
,317414.0,77375.0,13000.0,0.01464418707088574,2.0,0.24406978451476233,1000.0,1,4755
,77351.0,317414.0,13000.0,0.01164413621576209,2.0,0.1940689369293682,1000.0,1,4756
,70784.0,317414.0,13000.0,0.014135416276379525,2.0,0.2355902712729921,1000.0,1,4757
,77312.0,317414.0,13000.0,0.014328184869411903,2.0,0.23880308115686505,1000.0,1,4758
,77375.0,317414.0,13000.0,0.01464418707088574,2.0,0.24406978451476233,1000.0,1,4759
,317416.0,77260.0,13000.0,0.00699714227381436,2.0,0.116619037896906,1000.0,1,4760
,317416.0,77386.0,13000.0,0.011083122303755381,2.0,0.1847187050625897,1000.0,1,4761
,317416.0,77308.0,13000.0,0.02159902002611765,2.0,0.35998366710196084,1000.0,1,4762
,317416.0,71799.0,13000.0,0.023484605429980883,2.0,0.3914100904996814,1000.0,1,4763
,77260.0,317416.0,13000.0,0.00699714227381436,2.0,0.116619037896906,1000.0,1,4764
,77386.0,317416.0,13000.0,0.011083122303755381,2.0,0.1847187050625897,1000.0,1,4765
,77308.0,317416.0,13000.0,0.02159902002611765,2.0,0.35998366710196084,1000.0,1,4766
,71799.0,317416.0,13000.0,0.023484605429980883,2.0,0.3914100904996814,1000.0,1,4767
,317419.0,76408.0,13000.0,0.009256574218937203,2.0,0.15427623698228674,1000.0,1,4768
,317419.0,77398.0,13000.0,0.011648811098133576,2.0,0.19414685163555961,1000.0,1,4769
,317419.0,77393.0,13000.0,0.013141095844715537,2.0,0.21901826407859232,1000.0,1,4770
,317419.0,76409.0,13000.0,0.014263025488716918,2.0,0.2377170914786153,1000.0,1,4771
,76408.0,317419.0,13000.0,0.009256574218937203,2.0,0.15427623698228674,1000.0,1,4772
,77398.0,317419.0,13000.0,0.011648811098133576,2.0,0.19414685163555961,1000.0,1,4773
,77393.0,317419.0,13000.0,0.013141095844715537,2.0,0.21901826407859232,1000.0,1,4774
,76409.0,317419.0,13000.0,0.014263025488716918,2.0,0.2377170914786153,1000.0,1,4775
,317422.0,70784.0,13000.0,0.012209733655841513,2.0,0.2034955609306919,1000.0,1,4776
,317422.0,73614.0,13000.0,0.021509377194407795,2.0,0.3584896199067966,1000.0,1,4777
,317422.0,72429.0,13000.0,0.023878591914755935,2.0,0.39797653191259896,1000.0,1,4778
,317422.0,72431.0,13000.0,0.024634083385876374,2.0,0.4105680564312729,1000.0,1,4779
,70784.0,317422.0,13000.0,0.012209733655841513,2.0,0.2034955609306919,1000.0,1,4780
,73614.0,317422.0,13000.0,0.021509377194407795,2.0,0.3584896199067966,1000.0,1,4781
,72429.0,317422.0,13000.0,0.023878591914755935,2.0,0.39797653191259896,1000.0,1,4782
,72431.0,317422.0,13000.0,0.024634083385876374,2.0,0.4105680564312729,1000.0,1,4783
,317425.0,77375.0,13000.0,0.018306724342863602,2.0,0.30511207238106003,1000.0,1,4784
,317425.0,70784.0,13000.0,0.018431228393858835,2.0,0.3071871398976473,1000.0,1,4785
,317425.0,77471.0,13000.0,0.019355932200608512,2.0,0.32259887001014187,1000.0,1,4786
,317425.0,72431.0,13000.0,0.019439031435281372,2.0,0.3239838572546896,1000.0,1,4787
,77375.0,317425.0,13000.0,0.018306724342863602,2.0,0.30511207238106003,1000.0,1,4788
,70784.0,317425.0,13000.0,0.018431228393858835,2.0,0.3071871398976473,1000.0,1,4789
,77471.0,317425.0,13000.0,0.019355932200608512,2.0,0.32259887001014187,1000.0,1,4790
,72431.0,317425.0,13000.0,0.019439031435281372,2.0,0.3239838572546896,1000.0,1,4791
,317428.0,69045.0,13000.0,0.014843154364204733,2.0,0.2473859060700789,1000.0,1,4792
,317428.0,77550.0,13000.0,0.02055531639802377,2.0,0.34258860663372953,1000.0,1,4793
,317428.0,70637.0,13000.0,0.0214576979193948,2.0,0.35762829865658,1000.0,1,4794
,317428.0,70634.0,13000.0,0.024753482522892705,2.0,0.4125580420482118,1000.0,1,4795
,69045.0,317428.0,13000.0,0.014843154364204733,2.0,0.2473859060700789,1000.0,1,4796
,77550.0,317428.0,13000.0,0.02055531639802377,2.0,0.34258860663372953,1000.0,1,4797
,70637.0,317428.0,13000.0,0.0214576979193948,2.0,0.35762829865658,1000.0,1,4798
,70634.0,317428.0,13000.0,0.024753482522892705,2.0,0.4125580420482118,1000.0,1,4799
,317431.0,77587.0,13000.0,0.010763270878315752,2.0,0.17938784797192922,1000.0,1,4800
,317431.0,77599.0,13000.0,0.01261670321439004,2.0,0.2102783869065007,1000.0,1,4801
,317431.0,77518.0,13000.0,0.014978023901703453,2.0,0.24963373169505756,1000.0,1,4802
,317431.0,77542.0,13000.0,0.015129675105820185,2.0,0.25216125176366977,1000.0,1,4803
,77587.0,317431.0,13000.0,0.010763270878315752,2.0,0.17938784797192922,1000.0,1,4804
,77599.0,317431.0,13000.0,0.01261670321439004,2.0,0.2102783869065007,1000.0,1,4805
,77518.0,317431.0,13000.0,0.014978023901703453,2.0,0.24963373169505756,1000.0,1,4806
,77542.0,317431.0,13000.0,0.015129675105820185,2.0,0.25216125176366977,1000.0,1,4807
,317435.0,79155.0,13000.0,0.006913151758470604,2.0,0.11521919597451008,1000.0,1,4808
,317435.0,79156.0,13000.0,0.00697544553563724,2.0,0.11625742559395401,1000.0,1,4809
,317435.0,77995.0,13000.0,0.009699447764233059,2.0,0.16165746273721765,1000.0,1,4810
,317435.0,79157.0,13000.0,0.009756610611448877,2.0,0.16261017685748128,1000.0,1,4811
