link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,geometry
1765,1208,1210,AM,4036.3417346289793,0.9844468972952374,14.333152809334663,2.0181708673144896,
1766,1208,1201,AM,1356.2818559020675,0.5769365164429852,13.0093217406088,2.086587470618565,
1767,1209,1208,AM,3523.497236578633,35.169629562785104,0.3830859080421608,5.420764979351743,
1768,1209,1175,AM,1658.291437631633,1.9817415558165816,6.798560305213147,2.5512175963563584,
1769,1202,917,AM,655.8332279075768,0.364648420780598,44.81984114630227,0.9369046112965382,
1770,1202,512,AM,5740.708414400905,6.816507052125488,6.666257384687383,3.021425481263634,
1771,1202,1211,AM,7902.793660567046,16.523839214991806,1.9609915230907937,4.159365084508972,
1772,1189,1187,AM,1323.7545460745605,0.15541116666715268,86.92769124313536,0.6967129189866108,
1773,1189,1193,AM,2215.039313205521,0.9557209616924103,10.843839607760044,2.215039313205521,
1774,1189,971,AM,631.2916381480496,0.21267846363343798,49.92566125079687,0.31564581907402484,
1775,1189,1212,AM,3877.619474405151,0.2898208595874258,24.9848589663244,2.040852354950079,
1776,1213,36,AM,1973.3748210023932,1.257954860308974,15.268440837935133,1.9733748210023931,
1777,1213,1181,AM,878.5040554019616,0.0407128738343977,45.89917513236057,0.8785040554019616,
1778,932,719,AM,6064.841306121645,0.5503432326443882,22.080346200936788,2.128014493376016,
1779,932,965,AM,9286.434449728275,0.7404213605832399,5.025516731316093,3.258398052536237,
1780,932,1214,AM,8983.942750119186,0.37052224002379364,5.692296795027558,3.152260614076907,
1781,932,1199,AM,4743.2473557294725,0.2189031643015595,13.18463600433227,2.4964459766997225,
1782,1207,1160,AM,395.079060872682,0.43309978158185203,49.93610475154998,0.3039069699020631,
1783,1207,770,AM,5589.901309916272,9.831475554089018,0.9564180638921088,4.2999240845509785,
1784,938,917,AM,1355.810624150454,0.09797633593598709,33.181599066905775,1.355810624150454,
1785,938,1215,AM,1105.1135352425624,0.3277604702029386,40.85877853360451,1.1051135352425625,
1786,1210,1208,AM,2436.3722673541124,0.3754247254965896,37.58470567686731,1.2181861336770563,
1787,1210,1216,AM,5855.477288114103,3.3677410588192696,4.159392328567881,2.927738644057052,
1788,1210,1217,AM,1082.0937929474562,0.166501774387969,41.47104437299164,1.0820937929474561,
1789,1210,1218,AM,2544.9331504087145,0.8689114018639161,6.85671958991676,2.5449331504087143,
1790,1219,1220,AM,4129.574007311003,9.844948789736664,1.120506608955233,4.129574007311003,
1791,1219,1218,AM,3532.578241621927,6.98813511942428,2.0526105143392805,3.5325782416219274,
1792,1219,1199,AM,2270.457155935608,0.20913037480448246,68.91982300562299,1.1949774504924253,
1793,1219,1221,AM,7336.167521576094,2.6101172487388618,2.6209193439537484,3.8611408008295234,
1794,1222,1220,AM,9164.80412240949,0.46227680874362626,5.281687802116009,3.2157207447050844,
1795,1222,1223,AM,7515.845163368907,0.6338600300303843,10.902798843740136,2.637138653813652,
1796,1214,932,AM,7657.161904063513,0.20659967660613057,10.208740855847433,2.686723475110005,
1797,1214,1223,AM,8991.291755667957,1.0752514586284216,5.674881293966736,3.1548392125150726,
1798,444,442,AM,4057.3503028571495,1.0326369212111848,15.339913003367458,2.3866766487394995,
1799,444,445,AM,1326.5259102878765,1.120873733183057,47.62480469724702,1.5606187179857371,
1800,1164,1140,AM,537.6984400017543,0.42179103898164827,49.38083725901137,0.5376984400017543,
1801,1164,1224,AM,64.3634891434978,0.26946048318635235,49.9998712881709,0.0643634891434978,
1802,1168,953,AM,2643.764047472778,0.20366013286159423,86.94444924120516,0.695727380913889,
1803,1168,1225,AM,22341.00945184069,73.31774712280998,0.1586183522254852,7.838950684856383,
1804,1957,250,AM,2727.816005748265,0.6171144572983971,34.083952384233065,1.8185440038321767,
1805,1226,1227,AM,1151.1824209508372,0.39648103830028947,39.574758411243025,1.1511824209508372,
1806,1226,1183,AM,8266.614333718713,683.4997871308892,0.012738280485851168,12.717868205721096,
1807,1226,1228,AM,2420.2810445192713,0.8189340858115637,17.843702936048913,1.8617546496302086,
1808,1226,1229,AM,3007.0047473182517,3.5740809561967213,3.7696374653200184,3.0070047473182515,
